pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
39769828,Preparation of Green Tea Polyphenol-Loaded Diacylglycerol Nanostructured Lipid Carrier Hydrogels and Their Activities Related to Skin Protection.,"Diacylglycerol (DAG) is a functional oil but is rarely used in the cosmetic industry because low solubility, susceptibility to leakage and low viscosity to skin are still the main hurdles. A novel diacylglycerol nanostructured lipid carrier hydrogel (GTP-DAG-NLC-GEL) loaded with green tea polyphenol (GTP) was designed and successfully prepared to broaden DAG's application in cosmetics, which significantly improved GTP stability and skin stickiness of DAG. The results showed that DAG-NLC-GEL had good viscosity, which was 980 Pa·s when the shear rate was 5 rpm, and its viscosity decreased quickly with the increase in shear rate, making it easily expand on skin. Meanwhile, the encapsulation rate and drug loading of GTP in GDP-DAG-NLC-GEL reached 86.7% and 2.6%, respectively, and the DPPH free radicals scavenging rate and inhibition rate of the advanced glycation end-products (AGEs) were 85.46% and 89.72%, respectively, which indicate that GTP-DAG-NLC-GEL has significant skin sunscreen, antioxidant and anti-glycation activities. The GTP-loaded nanostructured lipid carrier hydrogel can be deemed to have great prospects for skin protection in cosmetics.",2024,"Materials (Basel, Switzerland)",ethanolamines,skin,oxidative stress,sunscreen,glycerin,cosmetics product study | sunscreen/UV filter study,,
39685018,"Safety of Thread-Embedding Acupuncture: A Multicenter, Prospective, Observational Pilot Study.","<b>Background/Objectives</b>: Thread-embedding acupuncture (TEA) is widely used for cosmetic and therapeutic purposes; however, its safety profile, particularly in real-world clinical settings, remains under-researched. This study aimed to evaluate the safety profile of TEA through a prospective, observational analysis and confirm the feasibility of the study design for future studies involving larger patient populations. <b>Methods</b>: A multicenter, prospective observational study was conducted involving 100 patients who received TEA. Adverse events (AEs) were tracked, including incidence, severity, and duration during the 6-month post-treatment period. Bivariate analysis was used to assess factors influencing AE occurrence, including treatment site, depth, and patient-specific variables. <b>Results</b>: A total of 100 patients received 136 treatments during the study period. A total of 12 AEs were reported, most of which were mild and transient local reactions, including pain and bruising. More than half of the AEs occurred on the day of the procedure, with an average duration of 7 days. No serious AEs were observed, and all events resolved without any lasting effects. Patients undergoing multiple treatments showed no significantly higher AE rates than those receiving a single session. <b>Conclusions</b>: This study suggested that TEA generally has a favorable safety profile, with most AEs being mild and resolving without long-term effects. Further studies that evaluate the safety of TEA treatment across larger populations are recommended.",2024,"Healthcare (Basel, Switzerland)",ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | clinical/hospital study | epidemiological study,,
39683771,Bioactive Compounds of Green Phenolic Extracts Obtained via Microwave-Assisted Extraction of <i>Sideritis</i> Species Grown in Greece.,"The purpose of the present study was to compare the polyphenolic compounds extracted from five <i>Sideritis</i> species grown in Greece; <i>S. scardica</i>, <i>S. clandestina</i>, <i>S. raeseri</i>, <i>S. euboea</i>, and <i>S. syriaca,</i> using the Microwave-Assisted Extraction (MAE) process. To maximize the extraction yield (EY), total phenolic compounds (TPC), hypolaetin (HYP) and isoscutellarein (ISC), derivative contents (target phenolics), the response surface methodology was used for <i>S. scardica</i>. A Box-Behnken design was undertaken to study the effect of ethanol concentration (30-100%), extraction temperature (40-100 °C), and extraction time (5-25 min) on the responses. The optimal MAE parameters were 87.9% (<i>v</i>/<i>v</i>) ethanol, 25 min, and 100 °C. Under these conditions, there was a good agreement between experimental and predicted values, indicating the reliability of the predictions for <i>Sideritis</i> extracts. Phenolic compounds were then extracted under these conditions, from the five <i>Sideritis</i> species under investigation. The TPC, total flavonoid content (TFC), antioxidant activity based on DPPH, ABTS, and FRAP assays as well as the phenolic profile of different <i>Sideritis</i> extracts, evaluated via HPLC-DAD-MS, were compared. A similar phenolic profile was observed among the five <i>Sideritis</i> species, with HYP and ISC derivatives showing variations in their contents as a function of <i>Sideritis</i> species. MAE <i>Sideritis</i> extracts could be considered green and natural antioxidants for medicinal, cosmetic, and food purposes, accompanied by sustainable approaches.",2024,"Molecules (Basel, Switzerland)",ethanolamines,unspecified,oxidative stress,unspecified,unspecified,cosmetics product study | analytical/method study,,
39647387,Another inner truth of shaking: Water migration and transformation-advanced physicochemical alterations in tea leaves.,"Shaking, essential in oolong tea production, is becoming an innovative method to impart floral fragrance. Research on shaking primarily concentrates on biological underpinnings, including modifications in gene expression and stress-triggered enzymatic catalysis, and consequent physicochemical properties. Water phase and distribution, reshaped by shaking and affected the biological and physicochemical alterations of tea leaves, is always ignored. This work utilized TEM, LF-NMR, UPLC-QqQ-MS, and GC-TOF-MS to explore physicochemical alterations during shaking. Results revealed shaking induced stomatal opening, water migration from stems to leaf veins, and a reduction in free water, transformed into bound water. Mechanical stimulation disrupted cell microstructures, including vacuoles, chloroplasts, and cell walls, releasing precursors and enzyme substrates. Shaking triggered intracellular physicochemical reactions that decreased polyphenols, amino acids, chlorophyll, and carotenoids, while increasing organic acids and sugars. Also catalyzed the synthesis of aromatic compounds like (E)-nerolidol, β-ionone epoxide, and α-farnesene, shaping the floral-fruity aroma and mellow taste of tea.",2025,Food chemistry,ethanolamines,unspecified,unspecified,unspecified,unspecified,food/dietary exposure,,
39637125,Metabolome and transcriptomics analyses reveal quality differences between Camellia tachangensis F. C. Zhang and C. sinensis (L.) O. Kunzte.,"Tea ranks among the top three most beloved non-alcoholic beverages worldwide and boasts significant economic and health benefits. In addition to Camellia sinensis (L.) O. Kuntze, and other Camellia plants in China are consumed by residents as tea drinks, which also have important economic value. The present study introduces one of the wild tea species, namely, Camellia tachangensis F. C. Zhang. We analyzed changes in metabolite abundance and gene expression patterns of C. tachangensis and C. sinensis using metabonomics and transcriptomics. We found 1056 metabolites, including 256 differential metabolites (67 upregulated and 189 downregulated). Additionally, transcriptome analysis revealed 8049 differentially expressed genes, with 4418 upregulated and 3631 downregulated genes. C. sinensis boasts a notable abundance of Amino acids, which can be attributed to its specific genetic makeup. In Theanine and Caffeine metabolic pathways, the levels of the majority of amino acids and caffeine tend to decrease. In Flavonoid biosynthesis, the levels of the Flavanone Fustin and Epicatechin are higher in C. tachangensis, while Epigallocatechin and Gallocatechin levels are higher in C. sinensis. This indicates that the metabolic components of C. sinensis and C. tachangensis are not identical, which may result in a unique flavor.",2024,PloS one,ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study,,
39481304,"Dynamic aroma characteristics of jasmine tea scented with single-petal jasmine ""Bijian"": A comparative study with traditional double-petal jasmine.","This study investigated the dynamic changes in jasmine tea during the scenting process and explored the differences in the aroma characteristics of jasmine tea scented with single-petal jasmine ""Bijian"" and traditional double-petal jasmine ""Shuangban."" Twenty-one key volatile compounds were identified from jasmine tea by headspace solid-phase microextraction-gas chromatography-mass spectrometry. Compared with the intensely floral and sweet fragrance characteristic of jasmine tea scented with double-petal jasmine ""Shuangban,"" the tea scented with single-petal jasmine ""Bijian"" exhibited a fresher aroma, which can be attributed to the accumulation of methyl benzoate. Indole and eugenol were identified as the major contributors to the pronounced floral flavor. Furthermore, the large accumulation of α-farnesene, geraniol and α-ionone, helps jasmine tea to show a stronger freshness and fragrance aroma. These findings provide new insights into the aroma characteristics of jasmine tea scented with single-petal jasmine ""Bijian"" and support its application and promotion in tea production.",2025,Food chemistry,ethanolamines,unspecified,unspecified,unspecified,unspecified,analytical/method study,,
39446651,Color Ranges and Distribution of Human Teeth: A Prospective Clinical Study.,"This study investigated the in vivo color range of human teeth using a research-grade noncontact spectroradiometer, analyzing the effects of gender, age, ethnicity, and lifestyle factors, including diet, smoking, and oral hygiene. A total of 1004 participants were recruited at two research sites and stratified by gender, age, and ethnicity, and data on their dietary and oral habits were collected. Noninvasive color measurements of an upper central incisor were performed using a spectroradiometer and a fiber-coupled Xe-Arc light source. Color differences were computed using the CIELAB and CIEDE2000 color difference formulas, statistically analyzed, and interpreted through comparisons with 50:50% perceptibility (PT) and acceptability (AT) thresholds for dentistry. CIELAB and CIEDE2000 color coordinate values varied significantly. Female teeth appeared lighter and less yellow than men's. Age correlated with darker, more chromatic teeth, stabilizing only after Age 46. Significant ethnic differences were observed, particularly between African-American and Asian participants. Coffee consumption impacted teeth yellowness and chromaticity, while tea had no significant effect. Frequent tooth brushing led to lighter teeth, and tooth whitening considerably influenced color, emphasizing the effect of cosmetic dental treatments. Smoking showed minimal impact, with slight discoloration noted among light smokers compared to nonsmokers. Color coordinate values by gender, age, and ethnicity exhibited statistically significant differences and, in most cases, noticeable color differences. With exceptions, the dietary/oral habits of the patient had a significant impact on the color of human teeth. The findings from this study provide detailed information and understanding of the color range and distribution of human teeth, which can help enhance the esthetic outcome of dental care and, consequently, the patient's satisfaction.",2025,Journal of esthetic and restorative dentistry : official publication of the American Academy of Esthetic Dentistry ... [et al.],ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | clinical/hospital study,,
39429726,Potential toxic effects linked to taurine interactions with alkanolamines and diisopropylamine.,"Diisopropylamine (DIPA), aminomethyl propanol (AMP), amino ethoxy ethanol (AEE), diethanolamine (DEA), ethanolamine (EA), pyridine (PYR) and methyl diethanolamine (MDEA) are used for carbon capture and to sweeten sour gas, and are found in groundwater. They are also used in cosmetic products. Taurine is abundant in the body, with key biological functions linked to its charged SO groups. Interactions between SO and amines have not been studied, but can strongly affect the biological function of taurine. Fourier transform infrared spectroscopy indicates SO…HN hydrogen bonding between taurine and DIPA, AMP, AEE, DEA, EA and MDEA. These interactions induce the formation of hydrophobic amine-taurine clusters, thus decreasing amine miscibility in water, as revealed by light scattering. This effect is most marked for DIPA, leading to turbid mixtures indicative of micron-sized droplets. PYR and taurine likely interact via S…N bonding. This study offers insights regarding potential mechanisms of amine toxicity to humans. The online version contains supplementary material available at 10.1007/s43832-024-00146-1.",2024,Discover water,ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | environmental contamination,,
39349447,Multi-omics analyzes of Rosa gigantea illuminate tea scent biosynthesis and release mechanisms.,"Rose is an important ornamental crop cultivated globally for perfume production. However, our understanding of the mechanisms underlying scent production and molecular breeding for fragrance is hindered by the lack of a reference genome for tea roses. We present the first complete telomere-to-telomere (T2T) genome of Rosa gigantea, with high quality (QV > 60), including detailed characterization of the structural features of repetitive regions. The expansion of genes associated with phenylpropanoid biosynthesis may account for the unique tea scent. We uncover the release rhythm of aromatic volatile organic compounds and their gene regulatory networks through comparative genomics and time-ordered gene co-expression networks. Analyzes of eugenol homologs demonstrate how plants attract pollinators using specialized phenylpropanoids in specific tissues. This study highlights the conservation and utilization of genetic diversity from wild endangered species through multi-omics approaches, providing a scientific foundation for enhancing rose fragrance via de novo domestication.",2024,Nature communications,ethanolamines,unspecified,unspecified,foundation | perfume,unspecified,unclassified,,
39335913,Effect of Isolated Scenting Process on the Aroma Quality of Osmanthus Longjing Tea.,"Scenting is an important process for the formation of aroma quality in floral Longjing tea. There are differences in the aroma quality of osmanthus Longjing teas processed by different scenting processes. The efficient isolated scenting method was employed to process a new product of osmanthus Longjing tea in this study, and this was compared with the traditional scenting method. The volatile compounds of osmanthus Longjing tea were analyzed by a GC-MS instrument. In addition, the effects of scenting time and osmanthus consumption on the aroma quality of Longjing tea were studied. The results indicated that there were 67 kinds of volatile compounds in the osmanthus Longjing tea produced by the isolated scenting process (O-ISP), osmanthus Longjing tea produced by the traditional scenting process (O-TSP), and raw Longjing tea embryo (R), including alcohols, ketones, esters, aldehydes, olefins, acids, furans, and other aroma compounds. The proportions of alcohol compounds, ester compounds, aldehyde compounds, and ketone compounds in O-ISP were higher than in O-TSP and R. When the osmanthus consumption was increased, the relative contents of volatile aroma compounds gradually increased, which included the contents of trans-3,7-linalool oxide II, dehydrolinalool, linalool oxide III (furan type), linalool oxide IV (furan type), 2,6-Dimethyl cyclohexanol, isophytol, geraniol, 1-octene-3-alcohol, cis-2-pentenol, trans-3-hexenol, β-violet alcohol, 1-pentanol, benzyl alcohol, trans-p-2-menthene-1-alcohol, nerol, hexanol, terpineol, 6-epoxy-β-ionone, 4,2-butanone, 2,3-octanedione, methyl stearate, cis-3-hexenyl wasobutyrate, and dihydroanemone lactone. When the scenting time was increased, the relative contents of aroma compounds gradually increased, which included the contents of 2-phenylethanol, trans-3,7-linalool oxide I, trans-3,7-linalool oxide II, dehydrolinalool, isophytol, geraniol, trans-3-hexenol, β-ionol, benzyl alcohol, trans-p-2-menthene-1-ol, nerol, hexanol, terpineol, dihydroβ-ionone, α-ionone, and β-ionone,6,10. The isolated scenting process could achieve better aroma quality in terms of the floral fragrance, refreshing fragrance, and tender fragrance than the traditional scenting process. The isolated scenting process was suitable for processing osmanthus Longjing tea with high aroma quality. This study was hoped to provide a theoretical base for the formation mechanism and control of quality of osmanthus Longjing tea.",2024,"Foods (Basel, Switzerland)",ethanolamines,unspecified,unspecified,unspecified,benzyl alcohol,analytical/method study,,
39291556,Mimicking the hair surface for neutron reflectometry.,"The surface of human hair is normally hydrophobic as it is covered by a lipid layer, mainly composed of 18-methyleicosanoic acid (18-MEA). When the hair is damaged, this layer can be partially or fully removed and more hydrophilic, mainly negatively charged surfaces are formed with a wide variety of physical and chemical characteristics. The cosmetic industry is currently embracing the opportunity of increasing the sustainability of their hair-care products whilst improving product performance. To do this, it is vital to have a deeper understanding of the hair surface and how it interacts with hair-care ingredients. This work contributes to this by harnessing the potential of neutron reflectometry (NR) with scattering contrast variation to describe hierarchical adsorption. Three types of hair-mimetic surfaces have been produced: two ""healthy hair"" models to probe the role of lipid structure, and one ""damaged hair"" model, to consider the effect of the surface charge. Adsorption of hair-care ingredients has then been studied. The results for these relatively short lipid models indicate that a methyl branch has little effect on adsorption. The ""damaged hair"" studies, however, reveal the unexpected apparent adsorption of an anionic surfactant to a negative surface. This preferential adsorption of the otherwise solubilised neutral components demonstrates a facile route to selectively deliver a protective film on a damaged hair fibre, without the need for a cationic species. On a more general note, this study also demonstrates the feasibility of using NR to characterize such complex systems.",2024,Soft matter,ethanolamines,liver,unspecified,unspecified,unspecified,cosmetics product study,,
39264724,Tea Prepared from Dried Cannabis: What Do We Drink?,"Besides many other uses, dried <i>Cannabis</i> may be used for ""tea"" preparation. This study focused on a comprehensive characterization of an aqueous infusion prepared according to a common practice from three fairly different <i>Cannabis</i> cultivars. The transfer of 42 phytocannabinoids and 12 major bioactive compounds (flavonoids) into the infusion was investigated using UHPLC-HRMS/MS. Phytocannabinoid acids were transferred generally in a higher extent compared to their counterparts; in the case of Δ<sup>9</sup>-THC, it was only in the range of 0.4-1.9% of content in the <i>Cannabis</i> used. A dramatic increase of phytocannabinoids, mainly of the neutral species, occurred when cream was added during steeping, and the transfer of Δ<sup>9</sup>-THC into ""tea"" achieved a range of 53-64%. Under such conditions, drinking a 250 mL cup of such tea by a 70 kg person might lead to multiple exceedance of the Acute Reference Dose (ARfD), 1 μg/kg b.w., even in the case when using hemp with a Δ<sup>9</sup>-THC content below 1% in dry weight for preparation.",2024,Journal of agricultural and food chemistry,ethanolamines,unspecified,unspecified,unspecified,unspecified,skin/topical study | analytical/method study,,
39262586,"Phytochemicals in vital tooth bleaching: Spectrophotometric evaluation of efficacy with papaya, pineapple, or kiwi extracts and 30% hydrogen peroxide.","Dental bleaching, a common cosmetic treatment, typically uses hydrogen peroxide (H<sub>2</sub>O<sub>2</sub>). Yet, the search for natural options has prompted an investigation into fruit extract efficacies such as papain, bromelain, and actinidin for tooth whitening. The aim of this study was to evaluate the efficacy of 30% hydrogen peroxide and fruit extracts (papaya, pineapple, and kiwi) on human enamel using a spectrophotometer at different time intervals. Eighty maxillary anterior teeth were stained with tea solution and evaluated for baseline color. They were then divided into four groups: hydrogen peroxide alone and hydrogen peroxide combined with papaya, pineapple, or kiwi extracts. Each group was further divided based on bleaching duration: 10 or 20 min. The color value of the bleached teeth was measured using a reflectance spectrophotometer. In order to analyze the data, one-way ANOVA, <i>post hoc</i> Tukey, and paired <i>t</i>-tests were used. The significance level was established at α =0.05. Combining hydrogen peroxide with pineapple extract showed the highest efficacy, followed by papaya and kiwi extracts. Hydrogen peroxide alone also demonstrated significant bleaching efficacy, albeit lower than the combinations with fruit extracts. Combining hydrogen peroxide with pineapple and papaya extracts notably improves dental bleaching efficacy, as shown by reduced color difference (ΔE) values. This underscores the potential of natural enzymes in tooth whitening.",2024,Journal of conservative dentistry and endodontics,ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | food/dietary exposure,,
39233460,Cosmeceuticals in photoaging: A review.,"Photoaging is a process of the architecture of normal skin damaged by ultraviolet radiation. Topical cosmeceuticals have been used to treat this condition. The authors aimed to understand the mechanism and level of evidence of different commonly used cosmeceuticals used to treat photodamaged skin. A range of commonly used topical cosmeceuticals (botanicals, peptides, and hydroquinone) has been used in cosmetic medicine for many years to treat photodamaged skin. This review article compares their efficacy and level of evidence. This study was a systematic review to evaluate the efficacy of different topical cosmeceuticals. Keywords including ""Photoaging,"" ""Azelaic acid,"" ""Soy,"" ""Green Tea,"" ""Chamomile,"" ""Ginkgo,"" ""Tea Tree Oil,"" ""Resveratrol,"" ""Cucumber,"" ""Ginseng,"" ""Centella asiatica,"" ""Licorice Root,"" ""Aloe Vera,"" ""Peptides,"" ""Argireline,"" ""Hydroquinone,"" were typed on OVID, PUBMED, MEDLINE for relevant studies published on photoaging treatment. Most of the evidence behind cosmeceuticals is of high-quality ranging from Level I to Level II. In particular, the evidence base behind peptides is the strongest with most studies achieving Level Ib status in the evidence hierarchy. Topical cosmeceuticals like botanicals, peptides and hydroquinone can effectively treat photodamaged skin.",2024,Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),ethanolamines,skin,unspecified,unspecified,aloe vera | peptides,cosmetics product study | skin/topical study,,
39130340,Comparison between Manuka Honey and Baby Shampoo Nasal Douching Procedures After Functional Endoscopic Sinus Surgery: a Prospective Comparative.,"Chronic rhinosinusitis (CRS) is a chronic inflammatory disease of nasal and paranasal sinus mucosa where symptomatology has continued beyond 12 weeks. Manuka honey is made by bees that pollinate the native leptospermum scoparium bush (tea tree). Baby shampoo is a commercially available liquid solution containing multiple chemical surfactants that can act as a mucolytic and an antimicrobial agent. Fifty patients diagnosed with CRS were taken to be part of study. The modes of comparison used were the Rhinosinusitis Disability Index (RSDI) and a self-formulated Nasal Crusting Score (NCS). Individuals in Group A were given 5% Manuka Honey for nasal douching in both nasal cavities and those in Group B were given 10% Baby Shampoo. The average RSDI scores in Group A before & after intervention were 75.40 and 30.04, an improvement of 60.15%. The same parameters in Group B was found to be 77.36 and 37.36, an improvement of 51.70%. The NCS improved by 83.46% in the Group A and by 77.61% in Group B between POD-2 and POD-5. As per literature available, both Manuka Honey and Baby Shampoo have improved the outcomes of Quality of Life and airway after FESS. We found that Manuka Honey is superior in clearing crusts and achieving better symptom clearance post FESS. We also present our self-formulated Nasal Crusting Score which can be used in further practice for better understanding of nasal airway.",2024,Indian journal of otolaryngology and head and neck surgery : official publication of the Association of Otolaryngologists of India,ethanolamines,lung | sperm,unspecified,shampoo | baby product,unspecified,hair product study | clinical/hospital study,,
39125354,Identifying the Leading Sources of Saturated Fat and Added Sugar in U.S. Adults.,"The 2020-2025 Dietary Guidelines for Americans recommend limiting intakes of saturated fat and added sugars (SF/AS) to <10% total energy. Data-driven approaches to identify sources of SF/AS are needed to meet these goals. We propose using a population-based approach to identify the leading food and beverage sources of SF/AS consumed by US adults. Foods and beverages reported as consumed were assessed from two, 24 h dietary recalls (24HRDR) from 36,378 adults aged 19 years and older from the 2005-2018 National Health and Nutrition Examination Survey. Intakes of SF/AS were aggregated across both 24HRDR to identify What We Eat in America food categories accounting for ≥90% of SF/AS, respectively, by the total population and within population subgroups. Data were weighted to estimate a nationally representative sample. Ninety-five discrete food categories accounted for ≥90% of the total SF/AS intakes for >88% of the representative sample of U.S. adults. The top sources of SF were cheese, pizza, ice cream, and eggs. The leading sources of AS were soft drinks, tea, fruit drinks, and cakes and pies. This analysis reflects a parsimonious approach to reliably identify foods and beverages that contribute to SF/AS intakes in U.S. adults.",2024,Nutrients,ethanolamines,unspecified,unspecified,unspecified,unspecified,skin/topical study | epidemiological study | food/dietary exposure,,
39108430,Is the tea or teacup good? The effect of visual and haptic sensory processing of teacups on the perception of tea flavor.,"Prior research on the relationship between the taste, aroma and drinking utensils of beverages tends to focus on topics such as alcohol, sparkling beverages, juice, coffee, and hot chocolate. There is limited research focused on the interdependence between the perception of teacups and the tea taste. The literature has not yet found any research covering the impact of visual shape and the tactile sensation of teacups on the perception of tea flavor. Therefore, this study proposed six hypotheses related to the teacup shape and texture, teacup preference and taste and smell of tea. This study involved experimental design and questionnaire data collection, using a convenience sampling method to recruit 102 participants voluntarily. The research results are: (1) Age and gender have an impact on the taste and aroma perception of tea; (2) The width, height, rim thickness and smoothness of the teacup surface do have an impact on the perception of taste and fragrance of tea. (3) The preference of teacup played an intermediary effect between tea taste and the shape and texture of teacup. The implications of these findings on the perception of tea flavor are discussed.",2024,Frontiers in psychology,ethanolamines,unspecified,unspecified,unspecified,unspecified,unclassified,,
39064827,Is the Biopesticide from Tea Tree Oil an Effective and Low-Risk Alternative to Chemical Pesticides? A Critical Review.,"The use of chemical pesticides in agriculture contributes to soil, water and air pollution, biodiversity loss, and injury to non-target species. The European Commission has already established a Harmonized Risk Indicator to quantify the progress in reducing the risks linked to pesticides. Therefore, there is an increasing need to promote biopesticides, or so-called low-risk pesticides (LRP). Tea tree oil (TTO) is known for its antiseptic, antimicrobial, antiviral, antifungal, and anti-inflammatory properties. TTO has been extensively studied in pest management as well as in the pharmaceutical and cosmetic industry; there are already products based on its active substances on the market. This review focuses on the overall evaluation of TTO in terms of effectiveness and safety as a biopesticide for the first time. The collected data can be an added value for further evaluation of TTO in terms of the authorization extension as a fungicide in 2026.",2024,"Molecules (Basel, Switzerland)",ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | environmental contamination,,
39063541,Combining Different Natural Plant Extracts to Stabilize the Antioxidative Activity of Dragon's Blood.,"Dragon's blood () is a traditional Chinese medicine known for its wound hemostasis, blood circulation, and stasis properties. Recently, it has also been utilized in cosmetics, though its antioxidant capacity remains unclear. This study aims to stabilize the bioactivity of dragon's blood using various plant extracts. We evaluated single plant extracts and their combinations to identify the conditions that maintained the antioxidant capacity of dragon's blood the longest. Selected plants included <i>Hibiscus sabdariffa</i>, <i>Clitoria ternatea</i>, <i>Hylocereus</i> sp., <i>Pandanus amaryllifolius</i>, and <i>Camellia sinensis</i>. We used two sources of dragon's blood: <i>Daemonorops draco</i> and <i>Dracaena cochinchinensis</i>. Extraction conditions were optimized and antioxidant activity was assessed using the free radical scavenging ability of 1,1-diphenyl-2-picrylhydrazyl (DPPH), total anthocyanin concentration (TAC), total polyphenol content (TPC), the free radical scavenging activity of ABTS, and a ferric reducing antioxidant power (FRAP) assay. The results showed that all plant extracts exhibited high antioxidant capacity. <i>Clitoria ternatea</i> had the highest DPPH scavenging ability at 93.81%, with the best combination being green tea and <i>Daemonorops draco</i> at 92.57%. <i>Clitoria ternatea</i> had the highest TPC at 9921 mg GAE/100 g, with the best combination (green tea and <i>Dracaena cochinchinensis</i>) at 10500 mg GAE/100 g. ABTS activity was highest for green tea at 98.3%, with the best combination (<i>Clitoria ternatea</i> and <i>Daemonorops draco</i>) at 93.29%. The FRAP assay showed that green tea had the highest electron-donating potential at 3.85 mg/mL, with the best combination (<i>Daemonorops draco</i> and <i>Dracaena cochinchinensis</i>) at 3.71 mg/mL. This study advances our understanding of the antioxidant properties of these plants and the traditional Chinese medicine dragon's blood, enhancing the efficacy of dragon's blood in skincare and cosmetics. Moreover, the application of these extracts could rejuvenate local agriculture, impacting the skincare, cosmetics, and sustainable agriculture sectors.",2024,"Life (Basel, Switzerland)",ethanolamines,skin | blood,oxidative stress,unspecified,unspecified,cosmetics product study,,
39054897,"A Comprehensive Strategy for Metabolites Profiling of Flowers and Leaves from Camellia tienii, an Endemic Golden Tea of Vietnam.","Golden camellia is defined as a species of the Camellia genus with yellow flowers, which have long been used as a medicine, food, and cosmetic in many Asian countries. To date, more than 50 golden camellia species are considered endemic in Vietnam; however, more information is needed about its chemical constituents and biological activity. This work aims to unveil the potential of Camellia tienii Ninh, a golden camellia species, as an herbal beverage by examining the presence and abundance of chemical components in flowers and leaves. A comprehensive strategy has been developed using both liquid and gas chromatography coupled with mass spectrometry. Specifically, LC-MS-based widely targeted analyses were opted to characterize 158 polar metabolites belonging mainly to flavonoids, catechins, and amino acids classes, and an untargeted approach using GC-MS annotated 42 major volatile compounds such as terpenes and fatty acids. The extensive profile revealed by these techniques could help understand the significant discrimination between two organs. C. tienii flowers accumulated more flavonoids, amino acids, and fatty acids, while leaves contain more terpenes, suggesting different pharmacological properties of these materials. Overall, this pipeline can be applied for other Camellia species and valorization of these valuable resources for health benefits purposes.",2024,Chemistry & biodiversity,ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,,
39037502,New Insights into Trace Element Accumulation in Kernels of Two Algerian Populations of Argan (Argania spinosa (L.) Skeels): An Endangered Endemic Tree.,"Argan is one of the valuable oilseed trees in the Northwest Africa area, with important ecological and socioeconomic benefits; however, information underlying its elemental status remains absent . The current work was performed for the first time to quantify the mineral status of Argania spinosa kernels collected from two different geographic Algerian regions (Mostaganem and Tindouf). Elemental investigation (As, Br, Ca, Ce, Co, Cr, Fe, K, La, Na, Rb, Sb, Sc, Sm, Th, and Zn) was performed using neutron activation analysis (NAA). Two standard reference materials from the National Research Center for certified reference materials (China), namely, CRM-GBW 07605 (GSV-4 tea leaves), and the National Institute of Standards and Technology (USA), namely, NIST (SRM 1573a, tomato leaves), were used to ensure precision and validation of NAA measurements. A computational calculation of data including principal component analysis (PCA) and Pearson correlation coefficient (r) was applied. The extents of essential elements in Mostaganem kernels were found to be in the order of K (7185 μg g<sup>-1</sup>) > Ca (2079 μg g<sup>-1</sup>) > Na (205 μg g<sup>-1</sup>) > Fe (84.33 μg g<sup>-1</sup>) > Zn (73.41 μg g<sup>-1</sup>) > Cr (0.66 μg g<sup>-1</sup>) > Co (0.035 μg g<sup>-1</sup>), whereas the overall order of these elements in Tindouf kernels was K (7206 μg g<sup>-1</sup>) > Ca (3725 μg g<sup>-1</sup>) > Fe (114.69 μg g<sup>-1</sup>) > Zn (67.37 μg g<sup>-1</sup>) > Na (56.29 μg g<sup>-1</sup>) > Cr (0.54 μg g<sup>-1</sup>) > Co (0.11 μg g<sup>-1</sup>). PCA results revealed that Tindouf population was highly loaded with Br, Cr, Cu, Mn, Sr, V, and Zn, while Mostaganem population was associated only with Ce and Sm contents. These findings can be useful for making new formulations for cosmetic and culinary usage and contribute to the nutritional database and food safety.",2025,Biological trace element research,ethanolamines,unspecified,unspecified,unspecified,unspecified,cosmetics product study | food/dietary exposure,,
