pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
38471901,Safety Assessment of Basic Red 76 as Used in Cosmetics.,"The Expert Panel for Cosmetic Ingredient Safety (Panel) assessed the safety of Basic Red 76, which is reported to function in cosmetics as a hair colorant and hair-conditioning agent. The Panel reviewed the available data to determine the safety of this ingredient. The Panel concluded that Basic Red 76 is safe for use as a hair dye ingredient in the present practices of use and concentration described in the safety assessment.",2024,International journal of toxicology,coal_tar,unspecified,unspecified,hair dye,unspecified,cosmetics product study | hair product study,,
38372022,2-Mercaptonicotinoyl glycine prevents UV-induced skin darkening and delayed tanning in healthy subjects: A randomized controlled clinical study.,"Chronic nonextreme sun exposure induces two mechanisms of skin pigmentation, causing immediate darkening and delayed tanning. A new molecule, 2-mercaptonicotinoyl glycine (2-MNG), has been shown in vitro to inhibit both immediate darkening and new melanin synthesis via covalent conjugation of the thiol group of 2-MNG to melanin precursors. To evaluate 2-MNG in preventing both mechanisms in vivo. In a randomized, intra-individual and controlled study, 33 subjects with melanin-rich skin were exposed to UV daylight on designated areas on the back and treated with a cosmetic formula containing 0.5% or 1% 2-MNG alone or 0.5% 2-MNG in association with lipohydroxy acid (LHA, 0.3%) plus Mexoryl-SX (MSX, 1.5%). The respective vehicles were used as controls and 4-n-butyl-resorcinol (4-n-BR, 2.5%) as a positive reference. 2-MNG alone significantly reduced immediate darkening and inhibited new melanin production when compared with vehicle, with higher performance at 1% than at 0.5%. 2-MNG at 0.5% in association with LHA and MSX showed significantly higher performance than 2-MNG 0.5% alone. 2-MNG at 0.5% and 1% showed significantly better performance than 4-n-BR. 2-MNG inhibited both UV-induced skin pigmentation mechanisms in vivo. The association of 2-MNG with LHA plus MSX showed the highest efficacy on melanin-rich skin with pigmentation induced by UV exposure.",2024,Journal of cosmetic dermatology,coal_tar,skin,unspecified,unspecified,unspecified,cosmetics product study | clinical/hospital study,,
38215872,"Prioritization of chemicals in personal care products based on persistent, bioaccumulative and toxic (PBT) potential: An Indian perspective.","Numerous organic ingredients present in Personal care products (PCPs) are being detected in sewage which has a high potential to impact the environment. These compounds are called as Emerging contaminants (ECs) or Contaminants of emerging concern. However, the information on the source and occurrence of ECs present in PCPs is very minimal. Specifically, information on the persistence (P), bioaccumulation (B) and toxicity (T) is very scarce. The determination of PBT properties is a complex task given the magnitude of chemicals, thus it is necessary to have a tool to quickly screen and prioritize the most important compounds. Estimation Program Interface (EPI) Suite™ is one such tool authorized by United States Environmental Protection Agency (US EPA) for screening purposes. In the present study, several organic compounds present in the PCPs viz. body lotion, sunscreens, moisturizers, hair dyes, and some hair care products were identified and their PBT property was estimated. The results from the study indicate that the order of increasing occurrence of PBT chemicals is sunscreens > moisturizers > body lotion > hair care products > hair dyes. The prioritized compounds were given rank 1 (maximum concern) to rank 4 (minimum concern). From the results, the compounds octocrylene in sunscreens and butylphenyl methylpropional in body lotions were prioritized as Rank 1.",2024,Regulatory toxicology and pharmacology : RTP,coal_tar,unspecified,unspecified,moisturizer | sunscreen | hair dye | lotion,sunscreen agent,cosmetics product study | sunscreen/UV filter study | hair product study | skin/topical study,,
38099013,Topical and Systemic Therapies in Melasma: A Systematic Review.,"Melasma is an acquired disorder, which presents with well-demarcated, brown-colored hyperpigmented macules, commonly involving the sun-exposed areas such as the face. It is a chronic and distressing condition, affecting the patients' quality of life, and has been conventionally treated with ""first-line"" agents including hydroquinone (HQ) alone or as a part of a triple combination cream (TCC), while ""second-line"" options include chemical peels, and third line options include laser therapy. A systematic search was performed for all topical and systemic treatments for melasma up till May 4, 2021, using the PubMed and EMBASE databases, according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) protocol. The search terms ""melasma"" and ""treatment"" were used to search for the relevant articles on both these databases, and a total of 4020 articles were identified. After removing the duplicate entries and screening the titles, abstracts, and full-text articles, we identified 174 randomized controlled trials (RCTs) or controlled clinical trials. Based on our review, HQ, TCCs, sunscreens, kojic acid (KA), and azelaic acid receive grade A recommendation. Further large-scale studies are required to clearly establish the efficacy of topical vitamin C, resorcinol, and topical tranexamic acid (TXA). Several newer topical agents may play a role only as an add-on or second-line drugs or as maintenance therapy. Oral TXA has a strong recommendation, provided there are no contraindications. Procyanidins, Polypodium leucotomos (PL), and even synbiotics may be taken as adjuncts. Several newer topical and systemic agents with multimodal mechanisms of action have now become available, and the balance seems to be tipping in favor of these innovative modalities. However, it is worth mentioning that the choice of agent should be individualized and subject to availability in a particular country.",2023,Indian dermatology online journal,coal_tar,unspecified,unspecified,sunscreen,vitamin C | kojic acid,sunscreen/UV filter study | skin/topical study | clinical/hospital study,,
38058541,"Resorcinol 10% as a Promising Therapeutic Option for Mild Hidradenitis Suppurativa: A Prospective, Randomized, Open Study.","Treatment of hidradenitis suppurativa (HS) is challenging, and in Hurley stage I, it is based on topical measures. Our aim was to compare the efficacy and safety of topical resorcinol 10% with topical clindamycin 1% and no therapy, in Hurley stage I HS. In this open, prospective, randomized trial, we studied 60 Hurley stage I patients with IHS4 ≤10. Group A was treated with topical resorcinol 10%; group B with clindamycin lotion 1%; and group C received no treatment. Patients were evaluated by total lesion count, the International Hidradenitis Suppurativa Severity Score System (IHS4) and the Dermatology Life Quality Index (DLQI) at baseline, 12 and 24 weeks. Self-reported number of flares and adverse events (AEs) were recorded. A significant reduction in the mean total lesion count and DLQI scores were observed in group A, compared to group B at week 12 (<i>p</i> = 0.036, <i>p</i> < 0.001, respectively), and in the mean total lesion count, IHS4, and DLQI scores at week 24 (<i>p</i> = 0.034, <i>p</i> = 0.017, <i>p</i> < 0.001, respectively). Resorcinol 10% was well-tolerated with only mild AEs. Resorcinol 10% may represent a useful alternative for the long-term treatment of mild HS, which is superior to topical clindamycin and has a favorable safety profile.",2023,Skin appendage disorders,coal_tar,unspecified,unspecified,unspecified,unspecified,skin/topical study | clinical/hospital study,,
37999563,Toxicity of Beauty Salon Effluents Contaminated with Hair Dye on Aquatic Organisms.,"Cosmetic residues have been found in water resources, especially trace elements of precursors, couplers, and pigments of hair dyes, which are indiscriminately disposed of in the sewage system. These contaminants are persistent, bioactive, and bioaccumulative, and may pose risks to living beings. Thus, the present study assessed the ecotoxicity of two types of effluents generated in beauty salons after the hair dyeing process. The toxicity of effluent derived from capillary washing with water, shampoo, and conditioner (complete effluent-CE) and effluent not associated with these products (dye effluent-DE) was evaluated by tests carried out with the aquatic organisms <i>Artemia salina</i>, <i>Daphnia similis</i>, and <i>Danio rerio</i>. The bioindicators were exposed to pure samples and different dilutions of both effluents. The results showed toxicity in <i>D. similis</i> (CE<sub>50</sub> of 3.43% and 0.54% for CE and DE, respectively); <i>A. salina</i> (LC<sub>50</sub> 8.327% and 3.874% for CE and DE, respectively); and <i>D. rerio</i> (LC<sub>50</sub> of 4.25-4.59% and 7.33-8.18% for CE and DE, respectively). Given these results, we can infer that hair dyes, even at low concentrations, have a high toxic potential for aquatic biota, as they induced deleterious effects in all tested bioindicators.",2023,Toxics,coal_tar,unspecified,unspecified,shampoo | conditioner | hair dye,unspecified,cosmetics product study | hair product study | environmental contamination,,
37968491,Biomonitoring of Potentially Toxic Elements in Dyed Hairs and Its Correlation with Variables of Interest.,"Hair is good bioindicator of exposure, due to its ability to store and retain trace elements for long periods of time. But it can be especially useful when hair dyes are used since they may contain potentially toxic salts in their composition. In this context, analytical methods for the determination of bismuth, cadmium, lead, and silver in scalp human hair by electrothermal atomic absorption spectrometry were successfully validated. A total of 60 samples obtained from women between 18 and 60 years were analyzed: 34 dyed hairs and 26 untreated hairs (control). Average results expressed in dry weight (dyed/control) for each element were 2.34/0.49 μg g<sup>-1</sup> (silver), 0.142/0.139 μg g<sup>-1</sup> (bismuth), 0.055/0.054 μg g<sup>-1</sup> (cadmium), and 2.09/0.99 μg g<sup>-1</sup> (lead), respectively. These results agreed with those previously reported for non-exposed populations. A statistically significant higher Ag concentration in dyed hairs was observed, suggesting the bioaccumulation of this element. The associations between metal concentration and variables of interest (age, education, smoking habit, dye brand, use of dietary supplements) were investigated. A strong Pearson correlation was found for the pair Ag/Pb (r = 0.494, p < 0.05). Also, strong associations between lead levels and all the selected variables were observed (p < 0.05), while strong associations between silver levels with age and dye brand and association between cadmium levels and smoking habit were found. Furthermore, several commercial hair dye brands were analyzed to verify compliance with cosmetic regulations. This constitutes the first study of such characteristics performed in Uruguay, with worldwide relevance.",2024,Biological trace element research,coal_tar,unspecified,unspecified,hair dye,unspecified,cosmetics product study | hair product study | biomonitoring study | analytical/method study,,
37953300,Postpartum and non-postpartum depression: a population-based matched case-control study comparing polygenic risk scores for severe mental disorders.,"It remains inconclusive whether postpartum depression (PPD) and depression with onset outside the postpartum period (MDD) are genetically distinct disorders. We aimed to investigate whether polygenic risk scores (PGSs) for major mental disorders differ between PPD cases and MDD cases in a nested case-control study of 50,057 women born from 1981 to 1997 in the iPSYCH2015 sample in Demark. We identified 333 women with first-onset postpartum depression (PPD group), who were matched with 993 women with first-onset depression diagnosed outside of postpartum (MDD group), and 999 female population controls. Data on genetics and depressive disorders were retrieved from neonatal biobanks and the Psychiatric Central Research Register. PGSs were calculated from both individual-level genetic data and meta-analysis summary statistics from the Psychiatric Genomics Consortium. Conditional logistic regression was used to calculate the odds ratio (OR), accounting for the selection-related reproductive behavior. After adjustment for covariates, higher PGSs for severe mental disorders were associated with increased ORs of both PPD and MDD. Compared with MDD cases, MDD PGS and attention-deficit/hyperactivity disorder PGS were marginally but not statistically higher for PPD cases, with the OR of PPD versus MDD being 1.12 (95% CI: 0 .97-1.29) and 1.11 (0.97-1.27) per-standard deviation increase, respectively. The ORs of PPD versus MDD did not statistically differ by PGSs of bipolar disorder, schizophrenia, or autism spectrum disorder. Our findings suggest that relying on PGS data, there was no clear evidence of distinct genetic make-up of women with depression occurring during or outside postpartum, after taking the selection-related reproductive behavior into account.",2023,Translational psychiatry,coal_tar,unspecified,unspecified,unspecified,unspecified,cosmetics product study | epidemiological study,,
37908643,Childhood guttate psoriasis: an updated review.,"Guttate psoriasis is common and affects 0.5-2% of individuals in the paediatric age group. This review aims to familiarize physicians with the clinical manifestations, evaluation, diagnosis and proper management of guttate psoriasis. A search was conducted in July 2023 in PubMed Clinical Queries using the key term ""guttate psoriasis"". The search strategy included all observational studies, clinical trials and reviews published within the past 10 years. The information retrieved from the search was used in the compilation of the present article. Guttate psoriasis typically presents with an abrupt onset of numerous, small, scattered, tear-drop-shaped, scaly, erythematous, pruritic papules and plaques. Sites of predilection include the trunk and proximal extremities. There may be a history of preceding streptococcal infection. Koebner phenomenon is characteristic. Guttate psoriasis may spontaneously remit within 3-4 months with no residual scarring, may intermittently recur and, in 40-50% of cases, may persist and progress to chronic plaque psoriasis. Given the possibility for spontaneous remission within several months, active treatment may not be necessary except for cosmetic purposes or because of pruritus. On the other hand, given the high rates of persistence of guttate psoriasis and progression to chronic plaque psoriasis, some authors suggest active treatment of this condition. Various treatment options are available for guttate psoriasis. Triggering and exacerbating factors should be avoided if possible. Topical corticosteroids alone or in combination with other topical agents (e.g. tazarotene and vitamin D analogues) are the most rapid and efficient treatment for guttate psoriasis and are therefore the first-line treatment for mild cases. Other topical therapies include vitamin D analogues, calcineurin inhibitors, anthralin, coal tar and tazarotene. Ultraviolet phototherapy is the first-line therapy for moderate-to-severe guttate psoriasis, as it is more practical than topical therapy when treating widespread or numerous small lesions. Systemic immunosuppressive and immunomodulatory therapies (e.g. methotrexate, cyclosporine, retinoids, fumaric acid esters and biologics) may be considered for patients with moderate-to-severe guttate psoriasis who fail to respond to phototherapy and topical therapies.",2023,Drugs in context,coal_tar,blood | gut,unspecified,unspecified,retinol,cosmetics product study | skin/topical study | clinical/hospital study,,
37897980,Exposure estimates of parabens from personal care products compared with biomonitoring data in human hair from Northeast China.,"Parabens (PBs), a class of endocrine-disrupting chemicals (EDCs), are extensively used as additives in personal care products (PCPs); however, distinguishing between endogenous and exogenous contamination from PCPs in hair remains a challenge. We conducted a comprehensive analysis of the levels, distribution patterns, impact factors, and sources of PBs in 119 human hair samples collected from Changchun, northeast China. The detection rates of methylparaben (MeP), propylparaben (PrP), and ethylparaben (EtP) in hair samples were found to be 100%. The concentration of PBs in hair followed the order of MeP (57.48 ng/g) > PrP (46.40 ng/g) > EtP (6.80 ng/g). The concentration of PrP in female hair was significantly higher (65.38 ng/g) than that observed in male hair (7.82 ng/g) (p < 0.05). The levels of excretion rates of MeP (ER<sub>MeP</sub>) and excretion rates of PrP (ER<sub>PrP</sub>) in the hair-dying samples (ER<sub>MeP</sub>: 17.89 ng/day; ER<sub>PrP</sub>: 14.15 ng/day) were found to be 2.52 and 2.40 times higher, respectively, compared to the non-hair-dying samples (ER<sub>MeP</sub>: 7.09 ng/day; ER<sub>PrP</sub>: 6.05 ng/day). However, the system exposure dosage (SED) results revealed that although hair dyes exhibited higher PBs, human exposure was found to be lower than certain PCPs. The results of the correlation analysis revealed that toner, face cream, body lotion, and hair conditioner were identified as the primary sources of PBs in male hair. Furthermore, the human exposure resulting from the utilization of female hair dye and serum exhibited a positive correlation with hair ER<sub>MeP</sub> and ER<sub>PrP</sub> levels, indicating in the screening of samples, excluding hair samples using hair dye and haircare essential oil can effectively avoid the interference caused by exogenous contamination from PCPs.",2023,Ecotoxicology and environmental safety,coal_tar,blood,unspecified,moisturizer | conditioner | hair dye | lotion,unspecified,cosmetics product study | hair product study | skin/topical study | biomonitoring study,,
37775483,"Contact sensitization to fragrance allergen: a 5-year review in the Department of Dermatology, Hospital Kuala Lumpur.","Fragrance allergy remains an important cause of contact dermatitis. We aim to describe the characteristics of patients with contact sensitisation to fragrances who underwent patch testing in the Department of Dermatology Hospital Kuala Lumpur. This is a 5-year retrospective study of patients who developed positive reactions to fragrance allergens at the Department of Dermatology, Hospital Kuala Lumpur, Malaysia between January 2017 and December 2021. Patch tests were performed with European Baseline Series and relevant extended series. Patch test readings were recorded according to the International Contact Dermatitis Research Group recommendation. A total of 854 patients underwent patch test during the study period with 133 (15.6%) patients developing at least one positive reaction to fragrance allergens. The median age of patients at presentation was 40 years (range 16-79) old with 78.2% females. The most common initial presentation was hand eczema (55.6%). Other commonly involved sites include face (38.3%), leg (35.3%) and trunk (22.6%). The most frequent sensitising fragrance allergens were Fragrance Mix I (10.5%), Balsam of Peru (7.1%) and Fragrance Mix II (4.9%). Sixty patients (45%) developed positive reaction to more than one fragrance allergens. Twelve patients (9%) developed positive patch test reactions to their own products such as skincare, hair dye and hand wash. Current relevance was recorded in 96 patients (72.2 %). Contact sensitisation to fragrance allergens was detected in about 15% of our patients who underwent patch test. The most common sensitising allergens were Fragrance Mix I and II and Balsam of Peru.",2023,The Medical journal of Malaysia,coal_tar,skin | immune system,skin sensitization,hair dye,unspecified,hair product study | clinical/hospital study,,
37766591,HC Yellow 5.,"The Expert Panel for Cosmetic Ingredient Safety reviewed updated information that has become available since their original assessment from 2007, along with updated information regarding product types, and frequency and concentrations of use, and reaffirmed their original conclusion that HC Yellow 5 is safe as a hair dye ingredient in the practices of use and concentration as described in this report.",2023,International journal of toxicology,coal_tar,unspecified,unspecified,hair dye,unspecified,cosmetics product study | hair product study,,
37751626,Acid Orange 3.,"The Expert Panel for Cosmetic Ingredient Safety reviewed updated information that has become available since their original assessment from year 2000, along with updated information regarding product types, and frequency and concentrations of use, and reaffirmed their original conclusion that Acid Orange 3 is safe for use in hair dye formulations at concentrations <.2%.",2023,International journal of toxicology,coal_tar,unspecified,unspecified,hair dye,unspecified,cosmetics product study | hair product study,,
37620285,Efficacy and safety of a novel triple combination cream compared to Kligman's trio for melasma: A 24-week double-blind prospective randomized controlled trial.,"Kligman's trio (KT), combining hydroquinone, retinoic acid and corticosteroid, is considered as the gold standard treatment of melasma. Its efficacy has never been matched before, but it is tempered by frequent adverse effects. To assess the efficacy and tolerance of a New Trio (NT) combination with isobutylamido-thiazolyl-resorcinol, retinoic acid and cortosteroid compared to KT. We conducted a 24-week monocentric trial, randomized, double-blind, controlled versus KT, with 40 melasma patients. NT and KT were applied for 12 weeks and associated with the same sunscreen applied for 24 weeks. The primary endpoint was the modified Melasma Area Severity Index (mMASI) at 12 weeks. Patient quality of life was investigated using MelasQoL. After 12 weeks, KT and NT groups both demonstrated a significant improvement in mMASI, respectively -2.84 (SE 0.69, p < 0.0002) and -4.33 (SE 0.71, p < 0.0001). The mean difference between the two groups was -1.49 (IC 95% -3.52 to 0.54, p = 0.14). MelasQoL improvement was -6.66 (SE 3.29, p = 0.0515) with KT and -12.57 (SE 3.29, p = 0.0006) with NT. The NT combination appears to be an effective treatment option for treating melasma and could be considered as a well-tolerated alternative to KT.",2023,Journal of the European Academy of Dermatology and Venereology : JEADV,coal_tar,unspecified,unspecified,sunscreen,retinol,sunscreen/UV filter study | skin/topical study | clinical/hospital study,,
37385158,The effects of diet and beauty products on the uptake and storage of <sup>14</sup>C in hair and nails: ramifications for the application of bomb pulse dating to forensic anthropological casework.,"Radiocarbon dating is a useful tool in the examination of unknown human remains. Recent studies have shown that the analysis of hair and nail samples can provide a highly accurate estimation of the year of death (YOD). However, little research has examined factors that may influence the uptake and storage of <sup>14</sup>C in these tissues, such as diet, or the use of beauty products. This study measured the level of <sup>14</sup>C in human hair and nail samples collected from living individuals to determine whether diet, and the use of hair dye or nail polish, has a significant impact on the estimation of YOD. The results of this study showed that diet did not appear to impact the radiocarbon content in human hair and nail, and thus should not be considered a limitation when analysing samples obtained from unidentified human remains. The use of nail polish, and in the majority of cases, hair dye, did not significantly impact the <sup>14</sup>C concentration in nails and hair. While the results of this study are preliminary, they suggest that in most cases, both hair and nail can be successfully analysed using radiocarbon dating to estimate an individual's YOD. However, best practice should involve the analysis of multiple tissue types, to minimise any error that may be introduced as a result of the decedent's use of beauty products.",2023,Forensic science international,coal_tar,unspecified,unspecified,hair dye | nail polish,unspecified,cosmetics product study | hair product study | nail product study | food/dietary exposure,,
37383325,Granulomatous Pigmented Purpuric Dermatosis in a Patient with (Inactive) Myasthenia Gravis: A Case Report and Review of the Literature.,"Granulomatous pigmented purpuric dermatosis (GPPD) is a rare histologic variant of pigmented purpuric dermatosis (PPD) characterized by dermal histiocyte-rich interstitial infiltration with or without granuloma formation in addition to the other typical features of PPD. GPPD was previously observed more frequently to affect Asians and was reported to be associated with dyslipidemia. However, our literature search of 45 documented GPPD cases revealed an increasing prevalence in Caucasians in addition to dyslipidemia and associated autoimmune diseases. To date, etiopathogenesis of GPPD is unknown but may involve dyslipidemia, genetic and immunological factors such as autoimmune dysregulation or a sarcoidal reaction associated with <i>C. acnes</i>. GPPD is usually persistent and recalcitrant to treatments. We report a case of GPPD in a 57-year-old Thai woman with underlying myasthenia gravis who presented with a pruritic eruption on both lower legs. After treatment with 0.05% clobetasol propionate cream and oral colchicine, the lesion improved with marked flattening and disappeared with residual postinflammatory hyperpigmentation. We provide a literature review of the epidemiology, etiopathogenesis, concomitant comorbidities, clinical symptoms, dermatoscopic features, and treatments of GPPD.",2023,Case reports in dermatology,coal_tar,skin | immune system,immune disruption,unspecified,unspecified,skin/topical study | clinical/hospital study | epidemiological study,,
37315966,When beauty is more than skin deep: Acute hepatitis secondary to topical para-phenylenediamine exposure from hair dye shampoo.,,2023,Canadian family physician Medecin de famille canadien,coal_tar,skin,unspecified,shampoo | hair dye,unspecified,hair product study | skin/topical study,,
37315639,Contact allergy to ingredients of hair cosmetics in female hairdressers and female consumers-An update based on IVDK data 2013-2020.,"Hair cosmetic products contain several, partly potent contact allergens, including excipients like preservatives. Hand dermatitis in hairdressers is common, scalp and face dermatitis in clients or self-users (summarised here as 'consumers') may be severe. To compare frequencies of sensitization to hair cosmetic ingredients and other selected allergens between female patch tested patients working as hairdressers and consumers without professional background, respectively, who were tested for suspected allergic contact dermatitis to such products. Patch test and clinical data collected by the IVDK (https://www.ivdk.org) between 01/2013 and 12/2020 were descriptively analysed, focusing on age-adjusted sensitization prevalences in the two subgroups. Amongst the 920 hairdressers (median age: 28 years, 84% hand dermatitis) and 2321 consumers (median age: 49 years, 71.8% head/face dermatitis), sensitization to p-phenylenediamine (age-standardised prevalence: 19.7% and 31.6%, respectively) and toluene-2,5-diamine (20 and 30.8%) were most common. Contact allergy to other oxidative hair dye ingredients was also more commonly diagnosed in consumers, whereas ammonium persulphate (14.4% vs. 2.3%) and glyceryl thioglycolate (3.9 vs. 1.2%) as well as most notably methylisothiazolinone (10.5% vs. 3.1%) were more frequent allergens in hairdressers. Hair dyes were the most frequent sensitizers both in hairdressers and in consumers; however, as indication for patch testing may differ, prevalences cannot directly be compared. The importance of hair dye allergy is evident, often with marked coupled reactivity. Workplace and product safety need to be further improved.",2023,Contact dermatitis,coal_tar,immune system,skin sensitization,hair dye,unspecified,cosmetics product study | hair product study | clinical/hospital study | epidemiological study | industrial/occupational,,
37192467,"Trends in Patch Testing With the Mayo Clinic Standard Series, 2017-2021.","<u><b><i>Background:</i></b></u> Patch testing to a standard series is used to identify culprit allergens in patients with contact dermatitis. The reaction rates evolve over time based on trends in cutaneous exposures by the general population. <u><b><i>Objective:</i></b></u> The aim of this study was to analyze the patch test results of the Mayo Clinic standard series in patients tested from 2017 to 2021. <u><b><i>Methods:</i></b></u> The patch test reactions of standard series allergens tested from 2017 to 2021 were retrospectively reviewed and compared with the results of our prior report from 2011 to 2015 as well as the North American Contact Dermatitis Group (NACDG) report from 2017 to 2018. <u><b><i>Results:</i></b></u> Of 2667 patients tested, 1683 (63.1%) had at least 1 positive reaction. The 15 allergens with the highest reaction rates were hydroperoxides of linalool 1%, nickel (II) sulfate hexahydrate, methylisothiazolinone, <i>Myroxylon pereirae</i> resin, hydroperoxides of linalool 0.5%, methyldibromo glutaronitrile, neomycin sulfate, cobalt (II) chloride hexahydrate, fragrance mix I, benzalkonium chloride, bacitracin, hydroperoxides of limonene, methylchloroisothiazolinone/methylisothiazolinone, p-phenylenediamine, and textile dye mix. Twelve (80%) of these allergens were also in the top 15 of the most recent NACDG report. <u><b><i>Conclusions:</i></b></u> Hydroperoxides of linalool and hydroperoxides of limonene are new allergens that have been added to our standard series. These are associated with high reaction rates.",2023,"Dermatitis : contact, atopic, occupational, drug",coal_tar,skin | immune system,skin sensitization,unspecified,unspecified,clinical/hospital study,,
37020676,The management of acne vulgaris in young people in primary care: A retrospective cohort study.,"Acne vulgaris (acne) is common among young persons (YPs). Clinical practice guidelines are available for acne management to minimize their physical and psychological impact. However, evidence of adherence to these guidelines is sparse in primary care practices. The study aimed to determine the demographic profile of YPs who sought primary care consultations for acne, their related prescriptions and referrals to specialists for further management. A retrospective study was conducted using data from a cluster of eight public primary care clinics in Singapore. Demographic, clinical, prescription, and referral data were extracted from the electronic health records of YPs aged 10-29 years with a documented diagnosis of acne (ICD-10 classification) from 1st July 2018 to 30th June 2020. The data were reviewed, audited for eligibility criteria, and de-identified before analysis. Complete data from 2,700 YPs with acne were analyzed. Male (56.1%) YPs and those of Chinese ethnicity (73.8%) had the most frequent attendances for acne. The mean and median age at presentation was 19.2 (standard deviation = 4.3) and 19 (interquartile range = 16-22) years, respectively. Only 69.7% of YPs received an acne-related medication; 33.5% received antibiotic monotherapy; 53.0% were prescribed oral doxycycline, 35.0% acne cream (combination of sulfur, salicylic acid, and resorcinol), and 28.4% benzoyl peroxide 5% gel; 54.3% of those treated with antibiotics were prescribed with a shorter duration than recommended; 51.3% were referred to a dermatologist on their first visit, and 15.8% had more than one visit. Acne management for YPs can be enhanced with refresher training among primary care physicians for better adherence to its clinical practice guidelines.",2023,Frontiers in medicine,coal_tar,unspecified,unspecified,unspecified,salicylic acid | benzoyl peroxide,skin/topical study | clinical/hospital study | epidemiological study,,
37014396,Frontal fibrosing alopecia and personal care product use: a systematic review and meta-analysis.,"Frontal fibrosing alopecia (FFA) is a cicatricial alopecia affecting the frontotemporal hairline. Given that this scarring, immune-mediated follicular destruction most commonly affects postmenopausal Caucasian women, researchers have postulated that there are hormonal and genetic components; however, the etiology of FFA is still unknown. Recently, dermatologists have reported cases of FFA as being potentially caused by cosmetic products, such as sunscreen and shampoo. Therefore, this systematic review and meta-analysis intend to be the first to analyze the relationship between FFA and cosmetic/personal care products and treatments, including sunscreen, moisturizer, foundation, shampoo, conditioner, hair mousse, hair gel, hair dye, hair straightening/rebonding, chemical/laser facial resurfacing, aftershave, and facial cleanser. The Cochrane, PubMed, EMBASE, and Medline (Ovid) databases were searched for the relevant studies from the date of inception to August 2022. Case-control, cross-sectional, and cohort studies examining the effects of cosmetic/personal care product use on FFA, available in English full-text, were included. Analyses were performed using Review Manager, version 5.4. Results were reported as an odds ratio (OR) with a 95% confidence interval (CI); p values < 0.05 were considered significant. Nine studies were included in our quantitative analyses, totaling 1,248 FFA patients and 1,459 controls. There were significant positive associations found for FFA and sunscreen (OR 3.02, 95% CI 1.67-5.47; p = 0.0003) and facial moisturizer (OR 2.20, 95% CI 1.51-3.20; p < 0.0001) use. Gender sub-analyses demonstrated a positive association for FFA and facial moisturizer in men (OR 5.07, 95% CI 1.40-18.32; p = 0.01), but not in women (OR 1.58, 95% CI 0.83-2.98; p = 0.16). Both gender sub-analyses were significantly positive for the association with facial sunscreen (Male OR 4.61, 95% CI 1.54-13.78, p = 0.006; Female OR 2.74, 95% CI 1.32-5.70, p = 0.007). There was no association found for a facial cleanser (OR 1.14, 95% CI 0.33-1.52; p = 0.51), foundation (OR 1.13, 95% CI 0.83-1.55; p = 0.21), shampoo (OR 0.49, 95% CI 0.22-1.10; p = 0.08), hair conditioner (OR 0.81, 95% CI 0.52-1.26; p = 0.35), hair mousse (OR 1.37, 95% CI 0.75-2.51; p = 0.31), and hair gel (OR 0.90, 95% CI 0.48-1.69; p = 0.74), hair dye (OR 1.07, 95% CI 0.69-1.64; p = 0.77), hair straightening/rebonding (OR 0.88, 95% CI 0.08-9.32; p = 0.92), hair perming (OR 1.41, 95% CI 0.89-2.23; p = 0.14), facial toner (OR 0.51, 95% CI 0.12-2.21; p = 0.37), or aftershave (OR 1.64, 95% CI 0.28-9.49; p = 0.58). This meta-analysis strongly suggests that leave-on facial products, facial sunscreen and moisturizer, are associated with FFA. While the association with facial moisturizer did not persist when stratifying for female populations, gender sub-analyses remained significant for a facial sunscreen. There was no significant relationship found with hair products or treatments. These findings suggest a potential environmental etiology in the development of FFA, particularly UV-protecting chemicals.",2023,Archives of dermatological research,coal_tar,immune system,unspecified,face wash | moisturizer | sunscreen | foundation | shampoo | conditioner | hair dye,unspecified,cosmetics product study | sunscreen/UV filter study | hair product study | skin/topical study | clinical/hospital study | epidemiological study,,
37008691,"Analytical method development and dermal absorption of 2-amino-5-nitrophenol (2A5NP), a hair dye ingredient under oxidative condition.","Although 2-amino-5-nitrophenol (2A5NP) is one of the ingredients of hair dye, there has been no information on the dermal absorption rate of 2A5NP. 2A5NP is managed at less than 1.5% in Korea and Japan. In this study, analytical methods were developed and validated using high-performance liquid chromatography (HPLC) in various matrices of wash, swab, stratum corneum (SC), skin (dermis + epidermis), and receptor fluid (RF). Validation results were acceptable based on Korea Ministry of Food and Drug Safety (MFDS) guideline. The HPLC analysis showed a good linearity (r<sup>2</sup> = 0.9992-0.9999), a high accuracy (93.1-110.2%), and a good precision (1.1-8.1%) in accordance with the validation guideline. Franz diffusion cell was used to determine dermal absorption of 2A5NP using mini pig skin. 2A5NP (1.5%) was applied to skin at 10 μl/cm<sup>2</sup>. For certain cosmetic ingredients such as hair dye with short exposure time, an interim wash step (after 30 min) was added during the study. After application for 30 min and 24 h, skin was wiped off with swab and SC was collected using tape stripping. RF was sampled at 0, 1, 2, 4, 8, 12, and 24 h. Total dermal absorption rate of 2A5NP (1.5%) was determined to be 13.6 ± 2.9%.",2023,Toxicological research,coal_tar,skin,unspecified,hair dye,unspecified,cosmetics product study | hair product study | skin/topical study | analytical/method study,,
