pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
38911536,Risk assessment of cyclohexasiloxane D6 in cosmetic products.,"Dodecamethylcyclohexasiloxane (D6) is a siloxane substance mainly used in cosmetics and personal care products. While octamethylcyclotetrasiloxane (D4) and decamethylcyclopentasiloxane (D5) were once commonly used in personal care products, their usage has been restricted due to the classification as persistent, bioaccumulative, and toxic (PBT)/very persistent and very bio-accumulative (vPvB) substances. While D6 has emerged as a substitute for D4 and D5, the risk assessment for D6 remains limited compared to the evaluations for D4 and D5. To address this gap, we conducted a comprehensive risk assessment of D6. In this study, we reviewed the toxicity information on D6 and calculated the exposure level to D6, considering the content of D6 in cosmetic products. No observed adverse effect level (NOAEL) of 1500 mg/kg bw/day was established in a repeated dose toxicity study after oral administration to rats. Negative results were found in tests on the ocular and skin irritation, skin sensitization, and genotoxicity of D6. According to the product content of up to 48% of D6 reported in 2012, the Systemic Exposure Dose (SED) was 5.4E-06 to 7.04 mg/kg bw/day for a 60 kg adult using the exposure factors from Korean cosmetic usage. The Margin of Safety was estimated to be between 35.5 and 4.63E+07, posing a potential health risk of D6 according to the maximum concentration and the product type. Further consideration of the potential of D6 as PBT or vPvB is also required.",2024,Toxicological research,siloxanes,skin | eye,skin sensitization | genotoxicity,unspecified,silicone,cosmetics product study,yes,"This paper is a risk assessment of a chemical toxicant (cyclohexasiloxane D6) used in cosmetic products, which is directly relevant to the study on health effects of chemical toxicants in cosmetic products."
38722766,Concentrations of Volatile Methyl Siloxanes in New York City Reflect Emissions from Personal Care and Industrial Use.,"Volatile methyl siloxanes (VMS) are a group of organosilicon compounds of interest because of their potential health effects, their ability to form secondary organic aerosols, and their use as tracer compounds. VMS are emitted in the gas-phase from using consumer and personal care products, including deodorants, lotions, and hair conditioners. Because of this emission route, airborne concentrations are expected to increase with population density, although there are few studies in large urban centers. Here, we report summertime concentrations and daily variations of VMS congeners measured in New York City. Median concentrations of the 6 studied congeners, D3 (20 ng m<sup>-3</sup>), D4 (57 ng m<sup>-3</sup>), D5 (230 ng m<sup>-3</sup>), D6 (11 ng m<sup>-3</sup>), L5 (2.5 ng m<sup>-3</sup>), and L7 (1.3 ng m<sup>-3</sup>) are among the highest reported outdoor concentrations in the literature to date. Average congener ratios of D5:D4 and D5:D6 were consistent with previously reported emissions ratios, suggesting that concentrations were dominated by local emissions. Measured concentrations agree with previously published results from a Community Multiscale Air Quality model and support commonly accepted emissions rates for D4, D5, and D6 of 32.8, 135, and 6.1 mg per capita per day. Concentrations of D4, D5, D6, L5, and L7 and total VMS were significantly lower during the day than during the night, consistent with daytime oxidation reactivity. Concentrations of D3 did not show the same diurnal trend but exhibited a strong directional dependence, suggesting that it may be emitted by industrial point sources in the area rather than personal care product use. Concentrations of all congeners had large temporal variations but showed relatively weak relationships with wind speed, temperature, and mixing height.",2024,Environmental science & technology,siloxanes,unspecified,unspecified,conditioner | deodorant,silicone,cosmetics product study | skin/topical study | industrial/occupational,yes,"This paper investigates the concentrations of volatile methyl siloxanes in New York City, which are emitted from personal care products, making it relevant to the health effects of chemical toxicants in cosmetic products."
37778099,A study on the applicability of one-step vortex extraction and purification combined with gas chromatography-tandem mass spectrometry for analysis of four skin penetration enhancers in cosmetics.,"Based on one-step vortex extraction and purification combined with gas chromatography-tandem mass spectrometry (GC-MS/MS), we established a simple, rapid, and efficient method for the simultaneous determination of four skin penetration enhancers in cosmetics, including isosorbide dimethyl ether, isopropyl myristate, N-butylsaccharin and Azone. The extraction procedure was performed in a centrifuge tube, allowing extraction and purification in a single step. The cosmetic sample was extracted by n-hexane-ethyl acetate (1:1, V/V), purified by silica gel and anhydrous magnesium sulfate as the solid phase purification agent, separated on a TG-5 ms column (30.0 m × 0.25 mm × 0.25 μ m), confirmed and detected by GC-MS/MS in the selected reaction monitoring (SRM) mode, and quantified by the internal standard method with Di-n‑butyl phthalate-D4(DBP-D4) as the internal standard. The selections of a column, extraction solvent, and solid phase purification agent were optimized. Under the optimized conditions, the four skin penetration enhancers showed good linearities in the range of 0.02∼0.50 mg L <sup>-</sup> <sup>1</sup>. The correlation coefficients (r) were 0.992 ∼ 0.997, exceeding the specifications requirements (r ≥ 0.990); The detection (LODs, S/N = 3) and quantification limits (LOQs, S/N = 10) of the method were 0.08 ∼ 0.12 mg kg<sup>-1</sup> and 0.25 ∼ 0.40 mg kg<sup>-1</sup>, respectively. According to the cosmetic matrix in different formulation systems, the spiked recovery tests were carried out at three levels, i.e., low, medium, and high. The average recoveries of the analytes were 85.3% ∼ 95.6%, and the relative standard deviations (RSDs, n = 6) were 2.1% ∼ 7.8%. The established method was also employed to analyze cosmetics in the market. Azone, isosorbide dimethyl ether, and isopropyl myristate resulted as the most widely used skin penetration enhancers in cosmetics. The method established in this study has the advantages of operational simplicity, high sensitivity, good reproducibility, and low consumption of samples and solvents. Moreover, it can be used to determine skin penetration enhancers in cosmetics.",2023,Journal of chromatography. A,siloxanes,skin,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper develops a method for analyzing skin penetration enhancers in cosmetics, which are chemical toxicants that can have health effects."
37177341,"Assessment of Soy Protein Acid Hydrolysate-Xanthan Gum Mixtures on the Stability, Disperse and Rheological Properties of Oil-in-Water Emulsions.","There is a growing need for natural ingredients that could be utilized for the production of food, pharmaceutical, and cosmetic emulsions. Soy protein acid hydrolysate (SPAH) is a plant-based additive used in the food industry mainly as a flavor enhancer. For the purpose of this work, however, it was mixed with a well-known natural polysaccharide, xanthan gum (XG), to produce stable 30% (w/w) sunflower oil-in-water emulsions using a rotor-stator homogenizer. In order to assess the emulsifying properties of the SPAH and its mixtures with XG, the surface tension properties of their water solutions, particle size, creaming stability, and rheological properties of the emulsions were investigated. Since the emulsions prepared using only SPAH, in various concentrations, were not stable, systems containing 5% of SPAH and 0.1, 0.2, 0.3, 0.4, or 0.5% of XG were then studied. The increase in concentration of the macromolecule led to an increase in creaming stability. The emulsions with 5% SPAH and 0.5% XG were stable for at least 14 days. The increase in XG concentration led to a decrease in d<sub>4,3</sub>, while consistency index and non-Newtonian behavior increased. The systems containing SPAH, in the absence of XG, showed shear-thinning flow behavior, which was changed to thixotropic with the addition of XG. Viscoelastic properties of emulsions containing over 0.2% of XG were confirmed by oscillatory rheological tests, demonstrating the dominance of elastic (G') over viscous (G"") modulus.",2023,Polymers,siloxanes,unspecified,unspecified,unspecified,unspecified,cosmetics product study | skin/topical study,no,"This paper focuses on the stability and properties of emulsions in food, pharmaceutical, and cosmetic products, but it does not investigate the health effects of chemical toxicants in cosmetic products."
36416371,Poly-γ-Glutamic Acid Production by Engineering a DegU Quorum-Sensing Circuit in <i>Bacillus subtilis</i>.,"As a natural biological macromolecule, γ-polyglutamic acid (γ-PGA) plays a significant role in medicine, food, and cosmetic industries owing to its unique properties of biocompatibility, biodegradability, water solubility, and viscosity. Although many strategies have been adopted to increase the yield of γ-PGA in <i>Bacillus subtilis</i>, the effectiveness of these common approaches is not high because the strong viscosity affects cell growth. However, dynamic regulation based on quorum sensing (QS) has been extensively applied as a fundamental tool for fine-tuning gene expression in reaction to changes in cell density without adding expensive inducers. A modular PhrQ-RapQ-DegU QS system is developed based on promoter P<sub>D4</sub>, which is upregulated by phosphorylated DegU (DegU-P). In this study, first, we analyzed the DegU-based gene expression regulation system in <i>B. subtilis</i> 168. We constructed a promoter library of different abilities, selected suitable promoters from the library, and performed mutation screening on the selected promoters and degU region. Furthermore, we constructed a PhrQ-RapQ-DegU QS system to dynamically control the synthesis of γ-PGA in BS168. Cell growth and efficient synthesis of the target product can be dynamically balanced by the QS system. Our dynamic adjustment approach increased the yield of γ-PGA to 6.53-fold of that by static regulation in a 3 L bioreactor, which verified the effectiveness of this strategy. In summary, the PhrQ-RapQ-DegU QS system has been successfully integrated with biocatalytic functions to achieve dynamic metabolic pathway control in BS168, which can be stretched to a large number of microorganisms to fine-tune gene expression and enhance the production of metabolites.",2022,ACS synthetic biology,siloxanes,unspecified,unspecified,unspecified,unspecified,cosmetics product study,no,"This paper focuses on the production of a natural biological macromolecule, γ-polyglutamic acid, for use in medicine, food, and cosmetic industries, but does not address the health effects of chemical toxicants in cosmetic products."
36328720,Facile one-step synthesis of graphene oxide/polyhedral oligomeric silsesquioxane composite-coated fiber for high-efficiency solid-phase microextraction of polycyclic musks.,"Efficient fabrication of excellent fiber coatings for high-performance solid-phase microextraction (SPME) is interesting. Here, a high-efficiency synthesis strategy on graphene oxide/polyhedral oligomeric silsesquioxane (GO/POSS) composite-coated fiber was exploited via an ultra-fast UV polymerization in one step, and applied to excellent SPME of polycyclic musks (PCMs). Using methacryloxy siloxane-grafted GO and POSS-methacryl substituted (POSS-MA) as functional monomers, a facile and direct UV polymerization of multiple reactions including alkenyl radical reaction and thiol-ene click chemistry was fulfilled on thiol-pretreated fiber in only 5 min without tedious process. Characteristics such as morphology, FT-IR, XPS, BET and TG of fiber coating were studied in detail, as well as the SPME performance. Attributing to the rigid stereo conformation of POSS and large conjugate plane of GO-based nanosheet, the significant surface area, high hydrophobicity and intrinsic π-π interactions were adopted in fiber coating. In comparison of commercial SPME fibers, POSS-based or GO-based SPME fibers, a superior extraction performance towards PCMs was achieved with GO/POSS-coated fiber. High-efficiency extraction of PCMs was gained with prominent enrichment factors and the sensitive detection limits of PCMs were of 0.04-0.12 ng/L. In particular, the extraction efficiency was robust and still maintained a high level above 93% for PCMs even after 150 cycle's applications. Good recoveries of PCMs reached 86.6%-102.1% and 86.7%-101.3% in river water and cosmetic samples, respectively. It lights an attractive approach to efficiently fabricating robust GO/POSS-coated fiber for high-performance SPME of PCMs.",2022,Analytica chimica acta,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study | environmental contamination,no,"This paper focuses on the synthesis of a fiber coating for solid-phase microextraction of polycyclic musks, which is not directly related to the health effects of chemical toxicants in cosmetic products."
36327170,Volatile Methyl Siloxanes and Other Organosilicon Compounds in Residential Air.,"Volatile methyl siloxanes (VMS) are ubiquitous in indoor environments due to their use in personal care products. This paper builds on previous work identifying sources of VMS by synthesizing time-resolved proton-transfer reaction time-of-flight mass spectrometer VMS concentration measurements from four multiweek indoor air campaigns to elucidate emission sources and removal processes. Temporal patterns of VMS emissions display both continuous and episodic behavior, with the relative importance varying among species. We find that the cyclic siloxane D5 is consistently the most abundant VMS species, mainly attributable to personal care product use. Two other cyclic siloxanes, D3 and D4, are emitted from oven and personal care product use, with continuous sources also apparent. Two linear siloxanes, L4 and L5, are also emitted from personal care product use, with apparent additional continuous sources. We report measurements for three other organosilicon compounds found in personal care products. The primary air removal pathway of the species examined in this paper is ventilation to the outdoors, which has implications for atmospheric chemistry. The net removal rate is slower for linear siloxanes, which persist for days indoors after episodic release events. This work highlights the diversity in sources of organosilicon species and their persistence indoors.",2022,Environmental science & technology,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study | environmental contamination,yes,"This paper investigates the presence of volatile methyl siloxanes in indoor air, which are found in personal care products, making it relevant to the health effects of chemical toxicants in cosmetic products."
35616203,[Simultaneous determination of seven dimethylcyclosiloxanes in cosmetics of different formulation systems by gel permeation chromatography purification-gas chromatography-tandem mass spectrometry].,"At present, the addition of dimethylcyclosiloxanes (DMCs) in cosmetics is being debated and no substantial progress has been made in their safety risk assessment because of the lack of a suitable analytical method. Therefore, it is of theoretical and practical significance to establish a method suitable for the determination of DMCs in cosmetics with different formulation systems. Accordingly, a method based on gel permeation chromatography (GPC) purification combined with gas chromatography-tandem mass spectrometry (GC-MS/MS) was developed for the determination of seven DMCs in cosmetics. The cosmetic samples were extracted by ethyl acetate-cyclohexane (1∶1, v/v), purified by gel permeation chromatography, separated on a DB-5ms column (30.0 m×0.25 mm×0.25 μm), confirmed and detected by gas chromatography-tandem mass spectrometry in the selected reaction monitoring (SRM) mode, and quantified by the internal standard method with <i>n</i>-hexadecane as the internal standard. Experiments were carried out using <i>n</i>-tetradecane, <i>n</i>-hexadecane, and <i>n</i>-octadecane as the internal standards, and based on the retention time in GPC and GC, <i>n</i>-hexadecane was found to be the suitable choice for further analyses. The extraction efficiency for the target compounds was tested in different solvents such as methanol, <i>n</i>-hexane, acetonitrile, ethyl acetate, and ethyl acetate-cyclohexane (1∶1, v/v). Given the high recovery, ethyl acetate-cyclohexane (1∶1, v/v) was selected as the extraction solvent for analyses. Among the three purification methods (analysis without purification, solid-phase extraction (SPE), and GPC purification), GPC was selected as the best method because of the minimal matrix interference to the target compounds. Under the optimized conditions, the seven DMCs showed good linearities in the range of 0.05-1.0 mg/L. The correlation coefficients (<i>r</i>) were 0.994-0.998, which were greater than the required of the specification (<i>r</i>≥0.990). The limits of detection (LODs, <i>S/N</i>=3) were 0.04-0.08 mg/kg, and the limits of quantification (LOQs, <i>S/N</i>=3) were 0.12-0.24 mg/kg. According to the cosmetic matrix in different formulation systems, standard addition recovery tests at three levels of low, medium, and high were carried out. The average recovery rates of the targets were 85.3%-108.8%. The relative standard deviations (RSDs, <i>n</i>=6) were 3.1%-9.4%. The established method was also employed for the analysis of cosmetics in the market, and octamethylcyclotetrasiloxane (D4) and decamethylcyclopentasiloxane (D5) were detected at various levels in the cosmetics. The method established in this study has the advantages of operational simplicity, high sensitivity, and good reproducibility, and it allows for the determination of seven DMCs in cosmetics with different formulation systems. The establishment of this method provides a basis for the quality supervision and inspection of DMCs in cosmetics in China, in addition to providing technical support for follow-up health and safety evaluation.",2022,Se pu = Chinese journal of chromatography,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study | analytical/method study,yes,"This paper establishes a method for determining dimethylcyclosiloxanes in cosmetics, which are chemical toxicants that have been debated for their safety risk assessment."
35538179,Potential cosmeceutical lamellar liquid crystals containing black longan (Dimocarpus longan Lour.) seed extract for MMP-1 and hyaluronidase inhibition.,"The aims of this study were to evaluate the biological activities of black Dimocarpus longan Lour. seed extracts and develop a lamellar liquid crystal (LLC). Different solvents, including petroleum ether, ethyl acetate, and 95% v/v ethanol, were used in the maceration of black D. longan seeds. The inhibitory activities on matrix metalloproteinase-1 (MMP-1) and hyaluronidase were evaluated. The irritating potency of D. longan seed extracts was determined using the hen's egg chorioallantoic membrane test. The extract with the strongest anti-ageing activities and no irritant impact was examined for its chemical contents using high-performance liquid chromatography and incorporated into the LLC. Various factors affecting the LLC formulations, including surfactant types and amounts, thickening agent types and amounts, and various oil types, were investigated. The results demonstrated that the ethyl acetate extract (EtOAc) was the most potent inhibitor of MMP-1 (IC<sub>50</sub> = 21.7 ± 5.4 µg/mL) and hyaluronidase (oleanolic acid equivalent = 0.44 ± 0.03 g per g extract). Interestingly, its MMP-1 inhibition was equivalent to that of oleanolic acid, corilagin, and gallic acid. Furthermore, its hyaluronidase inhibition was equivalent to that of gallic acid and ellagic acid. Gallic acid, which was the most abundant compound (15.6% ± 0.06% w/w) was suggested as the compound responsible for the biological activities of EtOAc extract. Considering its potential anti-skin ageing properties with no irritation of EtOAc extract, it was incorporated into the most suitable LLC, which was composed of 5% w/w Lexfeel® D5 oil, 0.5% w/w Carbopol® U21, 2% w/w Liquid Crystal Cream Maker, and 92.5% w/w DI water. The LLC containing EtOAc extract presented birefringence under a polarizing light microscope, indicating its crystallinity. The formulation had good stability after heating-cooling cycles in terms of external appearance, crystallinity, viscosity, and pH (5.5). As a result, it is recommended as a potential cosmeceutical formulation for anti-skin wrinkling. It is proposed that more research be conducted on the safety and efficacy of the treatment on human volunteers.",2022,Scientific reports,siloxanes,skin,unspecified,unspecified,unspecified,skin/topical study | analytical/method study,no,"This paper evaluates the biological activities of black longan seed extracts for potential use in cosmeceuticals, but does not address the health effects of chemical toxicants in cosmetic products."
34062401,Assessment of internal exposure to methylsiloxanes in children and associated non-dietary exposure risk.,"Methylsiloxanes (MSs) are a significant source of indoor environmental pollution due to their high production level and widespread application, and pose a potential health risk. Given the special vulnerability of children to environmental contaminants, assessment of indoor MSs exposure in children is quite essential. In this study, we assessed internal exposure doses and external exposure levels of MSs in children from industrial and residential areas in southwestern China. Indoor air, indoor dust, and personal care product (PCP) samples were collected to evaluate indoor non-dietary MSs exposure in children through various pathways. The concentrations of MSs in indoor environments of industrial areas were approximately one to four orders of magnitude higher than those of residential areas. Sun protection products contained the highest concentrations of MSs. Relatively high levels of cyclic methylsiloxanes (CMSs) were found in plasma of children from industrial areas, which were one to two orders of magnitude higher than those in children from residential areas. The highest MSs levels in plasma were detected in infants (0-1 year), with values of 1.4 × 10<sup>2</sup> ng/mL and 1.3 × 10<sup>2</sup> ng/mL for CMSs (D4-D6) and linear methylsiloxanes (LMSs) (L5-L16), respectively. The internal exposure dose of infants in residential areas is driven by major unknown sources of MSs. The average daily doses via inhalation and dust ingestion in children from industrial areas were one to three orders of magnitude higher than in those from residential areas, indicating that these children should be considered a highly exposed population. Inhalation and dust ingestion were both major exposure pathways to MSs for children of all age groups in industrial areas, whereas dermal absorption from PCPs was the predominant exposure pathway for children of all age groups in residential areas (except for infants). Although the exposure risk to D4 and D5 was at an acceptable level for all children studied, the total daily exposure doses of these two cyclic compounds via inhalation for infants in the industrial areas was near the chronic reference dose. Meanwhile, MSs may accumulate in infant plasma within a short period of time (<6 months). Therefore, infants should be the focus of greater attention in future research. As indoor environments may pose high risks for infants in industrial areas, they should be the focus of future research.",2021,Environment international,siloxanes,skin | blood,unspecified,sunscreen,silicone,cosmetics product study | sunscreen/UV filter study | skin/topical study | industrial/occupational | food/dietary exposure,yes,"This paper assesses exposure to methylsiloxanes in children through various pathways, including personal care products, which is relevant to the health effects of chemical toxicants in cosmetic products."
33538111,Evaluation of the efficacy and tolerance of a cosmetic mask containing 89% of vichy volcanic mineralizing water and hyaluronic acid after facial laser procedures.,"M89 M (Mineral 89 mask, Laboratoires Vichy, France), containing 89% Vichy volcanic mineralizing water and hyaluronic acid, aims to strengthen and repair skin barrier. To assess the efficacy, tolerance, patient satisfaction, and quality of life (QOL) using M89 M after laser procedures (LP). M89 M was applied immediately post-LP for 10 minutes, then daily for 5 days and 2-3 times a week, up to 28 days on the faces of 51 women. Evaluations were performed immediately post-LP, immediately after M89 M application at D0, D1, D5, and D28, and included criteria such as erythema and skin dryness. Subjects scored burning and warm sensations, itching, skin tightness, and stinging. Skin hydration using a Corneometer, skin barrier integrity using a Tewameter, and erythema using a Chromameter were assessed. Local tolerance and adverse events were recorded. After 28 days, subjects answered a questionnaire regarding the M89 M subjective cosmetic properties and QOL. All subjects were in their mid-forties with a phototype of II, III, or IV. M89 M significantly (P < .001) reduced the immediate cutaneous discomfort sensation and laser procedure-related symptoms (burning, warmth sensation, itching/stinging, skin tightness). Skin hydration, and erythema, assessed using instrumental measures, were also significantly improved immediately after mask application (P ≤ .01). Subjects highly appreciated M89 M and their QOL improved after 28 days of use. Local tolerance was good to excellent in both studies. M89 M is effective and safe immediately after esthetic procedures such as ablative and nonablative lasers and also improves the subject's QOL.",2021,Journal of cosmetic dermatology,siloxanes,skin,unspecified,unspecified,hyaluronic acid,cosmetics product study | clinical/hospital study,no,"This paper focuses on the efficacy and tolerance of a specific cosmetic mask after facial laser procedures, rather than the health effects of chemical toxicants in cosmetic products."
32599732,"Ex Vivo Human Skin is not a Barrier for Cyclic Siloxanes (Cyclic Silicones): Evidence of Diffusion, Bioaccumulation, and Risk of Dermal Absorption Using a New Validated GC-FID Procedure.","Cyclic methylsiloxanes D4, D5, D6 (also called cyclic silicones) are widely used in various dermatological products and cosmetics, both for children and adults. As a result of their unique physicochemical properties, the production of cyclic methylsiloxanes has greatly increased over the last few years, which has resulted in increased exposure to mankind. The validated quantitative for gas chromatography-flame ionization detector (GC-FID) analysis with using the transdermal diffusion system with vertical Franz cells demonstrated that ex vivo human skin is not a barrier to cyclic siloxanes. D4, D5, and D6 have a specific affinity to stratum corneum (SC) (especially D6), and can even diffuse into the deeper layers of the skin (epidermis (E) and dermis (D)), or into the receptor fluid as well. An important achievement of this work was the observation of the characteristic ratio partitioning D4, D5, and D6 in skin layers and receptor fluid (RF). The studies have shown that, in order to thoroughly understand the mechanism, it is important to determine not only the differences in the amounts of cumulated doses in total in all skin layers and receptor fluid, but also the mutual ratios of analyte concentrations existing between matrices. For example, in the case of the stratum corneum, the cumulative doses of D4, D5, and D6 were 27.5, 63.9, and 67.2 µg/cm<sup>2</sup>/24 h, respectively, and in the epidermis, they were 6.9, 29.9, and 10.7 µg/cm<sup>2</sup>/24 h, respectively, which confirmed the highest affinity of D6 to stratum corneum as the amount diffused into the epidermis was 2.8 times smaller compared to D5. The calculated epidermis-to-stratum corneum ratios of analyte concentrations also confirm this. The largest ratio was identified for D5 (E/SC = 47), followed by D4 (E/SC = 25), and finally by D6 (E/SC = 16). The analysis of the next stage of diffusion from epidermis to dermis revealed that in dermis the highest cumulative dose was observed for D5 (13.9 µg/cm<sup>2</sup>/24 h), while the doses of D4 and D6 were similar (5.1 and 5.3 µg/cm<sup>2</sup>/24 h). Considering the concentration gradient, it can be concluded that the diffusion of D5 and D6 occurs at a similar level, while D4 diffuses at a much higher level. These observations were also confirmed by the dermis-to-epidermis concentration ratios. The final stage of diffusion from dermis to the receptor fluid indicated that D4 was able to permeate easily, while D5 exhibited a difficult diffusion and the diffusion of D6 was limited. The receptor fluid-to-dermis concentration ratios (RF/D) were calculated for D4, D5, and D6: 80, 53, and 17, respectively. Our results also revealed the increased risk of D4 and D5 absorption into the blood and lymphatic systems, whereas D6 demonstrated the lowest risk. Therefore, we can argue that, among the three tested compounds, D6 is the safest one that can be used in dermatological, cosmetic, and personal care products. This study demonstrates that the stratum corneum, epidermis, and dermis can be also considered reservoirs of cyclic methylsiloxanes. Therefore, these compounds can demonstrate potential long-term bioaccumulation, and can be absorbed to the bloodstream in a long-term and uncontrolled process.",2020,Pharmaceutics,siloxanes,skin | blood,unspecified,unspecified,silicone,cosmetics product study | skin/topical study | analytical/method study,yes,"This paper investigates the dermal absorption of cyclic siloxanes, which are commonly used in cosmetic products, indicating its relevance to the health effects of chemical toxicants in these products."
32534664,Can low-temperature point discharge Be used as atomic emission source for sensitive determination of cyclic volatile methylsiloxanes?,"Despite of increased interest in the application of miniature microplasma atomic spectrometry for environmental analytical chemistry, the amenable element detection range is limited to some metal elements and carbon due to it low power consumption. In this work, the generation of silicon atomic emission (251.6 nm and 288.2 nm) from the organosiloxanes was found possible in a low-temperature, low-power, and compact point discharge. Consequence, a tiny point discharge silicon optical emission spectrometer (μPD-OES) was exploited, and used as a novel GC detector for the determination of various cyclic volatile methyl siloxanes (cVMSs). Under the optimized conditions, the developed system provided limits of detection (LODs) of 0.2 mg L<sup>-1</sup>, 0.04 mg L<sup>-1</sup>, 0.03 mg L<sup>-1</sup> and 0.02 mg L<sup>-1</sup> of Si for hexamethylcyclotrisiloxane, octamethylcyclotetrasiloxane, decamethylcyclopentasiloxane and dodecamethylcyclohexasiloxane, respectively. Meanwhile, relative standard deviations (RSDs) of better than 2.3% were obtained. In contrast to gas chromatography mass spectrometer, GC-μPD-OES significantly simplifies the experimental setup with low power consumption and a miniature configuration. As far as we know, this work reports for the first time that silicon atomic emission can be generated in such low temperature microplasma. The accuracy of this system was validated by determining cVMSs in five daily-used shampoo samples collected from retail store, providing satisfactory recoveries (84%-114%) and excellent agreement with values determined by GC-MS at the 95% confidence level.",2020,Analytica chimica acta,siloxanes,blood,unspecified,shampoo,silicone,hair product study | industrial/occupational | analytical/method study,no,"The paper discusses a method for detecting cyclic volatile methylsiloxanes, but does not investigate their health effects."
32250628,A New Machine-Learning Tool for Fast Estimation of Liquid Viscosity. Application to Cosmetic Oils.,"The viscosities of pure liquids are estimated at 25 °C, from their molecular structures, using three modeling approaches: group contributions, COSMO-RS σ-moment-based neural networks, and graph machines. The last two are machine-learning methods, whereby models are designed and trained from a database of viscosities of 300 molecules at 25 °C. Group contributions and graph machines make use of the 2D-structures only (the SMILES codes of the molecules), while neural networks estimations are based on a set of five descriptors: COSMO-RS σ-moments. For the first time, leave-one-out is used for graph machine selection, and it is shown that it can be replaced with the much faster virtual leave-one-out algorithm. The database covers a wide diversity of chemical structures, namely, alkanes, ethers, esters, ketones, carbonates, acids, alcohols, silanes, and siloxanes, as well as different chemical backbone, i.e., straight, branched, or cyclic chains. A comparison of the viscosities of liquids of an independent set of 22 cosmetic oils shows that the graph machine approach provides the most accurate results given the available data. The results obtained by the neural network based on sigma-moments and by the graph machines can be duplicated easily by using a demonstration tool based on the Docker technology, available for download as explained in the Supporting Information. This demonstration also allows the reader to predict, at 25 °C, the viscosity of any liquid of moderate molecular size (<i>M</i> < 600 Da) that contains C, H, O, or Si atoms, starting either from its SMILES code or from its σ-moments computed with the COSMOtherm software.",2020,Journal of chemical information and modeling,siloxanes,brain,unspecified,unspecified,silicone,cosmetics product study,no,"The paper focuses on estimating liquid viscosity using machine-learning tools, which is not directly related to the health effects of chemical toxicants in cosmetic products."
32062831,Headspace gas chromatography for the determination of volatile methylsiloxanes in personal care products.,"Most of the reported methods for the analysis of volatile methylsiloxanes focus on their environmental fate or possible health effects, aiming at trace level analysis by using direct injection gas chromatography. However, system contamination as carry over and side reactions at the injector are commonly reported in those cases. In this article, we explore the use of headspace gas chromatography combined with the total vaporization technique as an alternative to avoid such issues for the analysis of linear (L2-L5) and cyclic (D3-D5) volatile methylsiloxanes. The proposed method showed good linearity with R<sup>2</sup> values higher than 0.9961 and no significant contribution (α = 0.05) of the intercept. The limit of detection was always below 0.11 μg/vial (0.0025% m/m). Finally, the method was applied to real samples like an adhesive remover, hair oil, shampoo, and cream. After simple sample pretreatment, recoveries higher than 86% were achieved. Graphical abstract.",2020,Analytical and bioanalytical chemistry,siloxanes,unspecified,unspecified,shampoo,silicone,cosmetics product study | hair product study | skin/topical study | analytical/method study,yes,"The paper discusses the analysis of volatile methylsiloxanes in personal care products, which are chemical toxicants found in cosmetic products."
32034823,Simplified speciation and atmospheric volatile organic compound emission rates from non-aerosol personal care products.,"Volatile organic compounds (VOCs) emitted from personal care products (PCPs) can affect indoor air quality and outdoor air quality when ventilated. In this paper, we determine a set of simplified VOC species profiles and emission rates for a range of non-aerosol PCPs. These have been constructed from individual vapor analysis from 36 products available in the UK, using equilibrium headspace analysis with selected-ion flow-tube mass spectrometry (SIFT-MS). A simplified speciation profile is created based on the observations, comprising four alcohols, two cyclic volatile siloxanes, and monoterpenes (grouped as limonene). Estimates are made for individual unit-of-activity VOC emissions for dose-usage of shampoos, shower gel, conditioner, liquid foundation, and moisturizer. We use these values as inputs to the INdoor air Detailed Chemical Model (INDCM) and compare results against real-world case-study experimental data. Activity-based emissions are then scaled based on plausible usage patterns to estimate the potential scale of annual per-person emissions for each product type (eg, 2 g limonene person<sup>-1</sup>  yr<sup>-1</sup> from shower gels). Annual emissions from non-aerosol PCPs for the UK are then calculated (decamethylcyclopentasiloxane 0.25 ktonne yr<sup>-1</sup> and limonene 0.15 ktonne yr<sup>-1</sup> ) and these compared with the UK National Atmospheric Emissions Inventory estimates for non-aerosol cosmetics and toiletries.",2020,Indoor air,siloxanes,unspecified,unspecified,moisturizer | foundation | shampoo | conditioner | body wash,silicone,cosmetics product study | hair product study | skin/topical study | environmental contamination | analytical/method study,yes,"The paper investigates the emission rates of volatile organic compounds from personal care products, which can be a source of chemical toxicants."
