pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
39476594,Personal care product use and per- and polyfluoroalkyl substances in pregnant and lactating people in the Maternal-Infant Research on Environmental Chemicals study.,"Per- and polyfluoroalkyl substances (PFAS) are ubiquitous chemicals routinely detected in personal care products (PCPs). However, few studies have evaluated the impact of PCP use on PFAS concentrations in pregnant and lactating populations. We investigated associations between PCP use and PFAS concentrations in prenatal plasma and human milk. We leveraged the Maternal-Infant Research on Environmental Chemicals (MIREC) Study to evaluate the contribution of PCP use on PFAS concentrations in prenatal plasma (6 to 13 weeks' gestation; n = 1,940) and human-milk (2 to 10 weeks' postpartum; n = 664). Participants reported frequency of use across 8 PCP categories during the 1st and 3rd trimesters, 1 to 2 days postpartum, and 2 to 10 weeks' postpartum. We used adjusted linear regression models to quantify percent differences and corresponding 95 % confidence intervals. In 1st trimester pregnant people, we found higher use of nailcare products (≥once a week vs. never: perfluorooctanoic acid (PFOA): 21 % [9.7 %, 32 %]; perfluorooctane-sulfonic acid (PFOS): 11 % [0.3 %, 23 %]), fragrances (daily vs. never: PFOA: 14 % [7.8 %, 21 %]; PFOS: 7.8 % [1.3 %, 15 %]), makeup (daily vs. never: PFOA: 14 % [5.8 %, 23 %]), hair dyes (never vs. 1-2 times during pregnancy: PFOA: 8.3 % [2.4 %, 15 %]), and hair sprays or gels (daily vs. never: PFOA: 12 % [5.0 %, 19 %], PFOS: 7.1 % [0.2 %, 15 %]) were associated with higher plasma PFAS concentrations. Similar results were observed for 3rd trimester PCP use and 2 to 10 weeks' postpartum human-milk PFAS concentrations. In addition, we also found that people using colored-permanent dye 1 to 2 days postpartum had higher Sm-PFOS (18 % [2.7 %, 35 %]), PFOA (16 % [4.3 %, 29 %]), and perfluorononanoic acid (17 % [3.6 %, 33 %]) postpartum human-milk concentrations. Our results show that PCP use may be a modifiable source of PFAS exposure in pregnant and lactating populations. These results along with growing scientific evidence can help inform PFAS regulation and guide individual choices to reduce PFAS exposure.",2024,Environment international,pfas,blood,unspecified,hair dye,unspecified,cosmetics product study | hair product study,yes,"This paper investigates the relationship between personal care product use and per- and polyfluoroalkyl substances (PFAS) in pregnant and lactating individuals, which is directly related to the health effects of chemical toxicants in cosmetic products."
39138893,Concentration and health risk assessment of per- and polyfluoroalkyl substances in cosmetic and personal care products.,"Per and polyfluoroalkyl substances (PFAS) are toxicologically concerning because of their potential to bioaccumulate and their persistence in the environment and the human body. We determined PFAS levels in cosmetic and personal care products and assessed their health risks. We investigated the trends in concentrations and types of PFAS contaminants in cosmetic and personal care products before and after perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA) were added to the list of persistent organic pollutants. The total PFAS concentration ranged from 1.98 to 706.75 ng g<sup>-1</sup>. The hazard quotients (HQs) for PFOA, PFOS and perfluorobutanesulfonic acid (PFBS) were lower than 1, indicating no appreciable risk to consumers. Assuming the simultaneous use of all product types and the worst-case scenario for calculations, perfluoroalkyl carboxylic acids and perfluoroalkane sulfonic acids (PFSAs) also had hazard indices lower than 1. We found that adverse effects are unlikely to occur when each type of cosmetic is used separately, or even when all product types are used together. Nevertheless, the persistence and bioaccumulation characteristics of additional PFAS present in cosmetics continue to be a cause for concern. Further research is necessary to investigate the long-term impacts of using such cosmetics and the associated risks to human health.",2024,"Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes",pfas,unspecified,unspecified,unspecified,unspecified,cosmetics product study,yes,This paper is relevant to the health effects of chemical toxicants in cosmetic products because it specifically investigates the levels and health risks of per- and polyfluoroalkyl substances (PFAS) in cosmetic and personal care products.
38935436,The Total Mass of Per- and Polyfluoroalkyl Substances (PFASs) in California Cosmetics.,"Cosmetics make up one of the consumer product categories most widely known to contain perfluoroalkyl and polyfluoroalkyl substances (PFASs), including precursors to perfluorooctanoic acid (PFOA) and other perfluoroalkyl acids (PFAAs). Because of the way cosmetics are used, most of the PFASs present in these products are likely to reach wastewater treatment plants (WWTPs), which suggests that cosmetics may contribute significantly to the load of PFOA and other PFASs at WWTPs. However, the majority of PFASs present as intentional ingredients in cosmetics cannot be quantified with the available analytical methods. To address this issue, we developed a methodology to estimate the total PFAS mass in cosmetics as well as the corresponding mass of total organic fluorine and of fluorinated side chains associated with PFAA precursors, using various ingredient databases and ingredient concentrations reported by manufacturers. Our results indicate that the cosmetics sold in California during a one-year period cumulatively contain 650-56 000 kg of total PFASs, 370-37 000 kg of organic fluorine, and 330-20 000 kg of fluorinated side chains associated with PFAA precursors. Among the 16 product subcategories considered, >90% of the PFAS mass came from shaving creams and gels, hair care products, facial cleansers, sun care products, and lotions and moisturizers, while the sum of all nine makeup subcategories accounted for <3%. Comparing our estimates to available WWTP influent data from the San Francisco Bay Area suggests that cosmetics may account for at least 4% of the precursor-derived PFAAs measured in wastewater. As the first study ever to estimate the total mass of PFASs contained in cosmetics sold in California, our results shed light on the significance of certain cosmetics as a source of PFASs to WWTPs and can inform effective source reduction efforts.",2024,Environmental science & technology,pfas,unspecified,unspecified,face wash | moisturizer,unspecified,cosmetics product study | hair product study | skin/topical study | environmental contamination | analytical/method study,yes,"This paper investigates the presence of PFASs in California cosmetics, which are known to be a source of chemical toxicants."
38872633,Relationship between crustacean consumption and serum perfluoroalkyl substances (PFAS): the Korean National Environmental Health Survey (KoNEHS) cycle 4.,"Perfluoroalkyl substances (PFASs) are non-aromatic organic compounds, whose hydrogen atoms in the carbon chain substituted by fluorine atoms. PFASs exhibit developmental toxicity, carcinogenicity, hepatotoxicity, reproductive toxicity, immunotoxicity, and hormone toxicity. PFASs are used in the production of disposable food packages, aircraft and automobile devices, cooking utensils, outdoor gear, furniture and carpets, aqueous film forming foam (AFFF), cables and wires, electronics, and semiconductors. This study aimed to determine the association between crustacean consumption and serum PFASs. Adult participants (2,993) aged ≥ 19 years were extracted from the 4th cycle data of the Korean National Environmental Health Survey (KoNEHS). Based on the 50th percentile concentrations of serum PFASs, participants were divided into the low-concentration group (LC) and the high-concentration group (HC). General characteristics, dietary factors, coated product usage, and personal care product usage, an independent t-test and χ<sup>2</sup> test were analyzed. The odds ratio (OR) of serum PFAS concentration against crustacean consumption was estimated via logistic regression analysis adjusting for general characteristics, dietary factors, coated product usage, and personal care product usage. The OR for the HC of serum PFASs was higher in individuals with ≥once a week crustacean consumption than in those with < once a week crustacean consumption. Estimated ORs were perfluorohexanesulfonic acid 2.15 (95% confidence interval [CI]: 1.53-3.02), perfluorononanoic acid (PFNA) 1.23 (95% CI: 1.07-1.41), and perfluorodecanoic acid (PFDeA) 1.42 (95% CI: 1.17-1.74) in males, and perfluorooctanoic acid 1.48 (95% CI: 1.19-1.84), perfluorooctanesulfonic acid 1.39 (95% CI: 1.27-1.52), PFNA 1.70 (95% CI: 1.29-2.26) and PFDeA 1.43 (95% CI: 1.32-1.54) in females. This study revealed the association between the crustacean consumption and concentrations of serum PFASs in general Korean population.",2024,Annals of occupational and environmental medicine,pfas,liver | blood | immune system,reproductive toxicity | carcinogenicity | developmental toxicity | immune disruption,unspecified,unspecified,cosmetics product study | epidemiological study,no,"The paper focuses on the relationship between crustacean consumption and serum PFAS levels, which is not directly related to the health effects of chemical toxicants in cosmetic products."
38582342,Per- and polyfluoroalkyls used as cosmetic ingredients - Qualitative study of 765 cosmetic products.,"Per- and polyfluoroalkyl substances (PFAS) form a vast family comprising more than 4700 synthetic compounds. Their molecules contain a terminal functional group and a hydrophobic carbon tail (alkyl group) at which the hydrogen atoms are totally (in the case of perfluorinated compounds) or partially (in the case of polyfluorinated compounds) replaced by fluorine atoms. Due to the very specific properties of their structure, they have been used in a vast range of applications over the last 70 years. These substances are considered to be of concern for the environment. Their effects on human health are still poorly understood because studies are still too rare, but the cutaneous route could be a significant pathway of penetration. In this context, we made a qualitative study to assess the presence of PFAS in various cosmetics such as hygiene products, skin care products, make-up and perfumes. Among the 765 products studied, we found 11 different PFAS. Polytetrafluoroethylene (PTFE) and perfluorodecalin, present in 25.9% and 22.2% of products containing it, respectively, were the most frequent. Although the presence of this type of ingredient seems to be limited in Europe, make-up appears to be the type of product most likely to contain PFAS.",2024,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,pfas,skin,unspecified,perfume,unspecified,cosmetics product study,yes,"This paper investigates the presence of PFAS in various cosmetic products, which is directly related to the health effects of chemical toxicants in cosmetic products."
38325620,"Removal characteristics of 53 micropollutants during ozonation, chlorination, and UV/H<sub>2</sub>O<sub>2</sub> processes used in drinking water treatment plant.","The removal of 53 emerging micropollutants (MPs), including 10 per- and polyfluorinated substances (PFASs), 25 pharmaceuticals and personal care products (PPCPs), 7 pesticides, 5 endocrine disrupters (EDCs), 3 nitrosamines, and 3 taste and odor compounds (T&Os), by chlorination, ozonation, and UV/H<sub>2</sub>O<sub>2</sub> treatment was examined in deionized water and surface waters used as the raw waters in drinking water treatment plants (DWTPs) in South Korea. The UV/H<sub>2</sub>O<sub>2</sub> treatment was effective in the removal of most MPs, whereas chlorination was selectively effective for 19 MPs, including EDCs (>70 %). MPs containing aromatic ring with electron-donating functional group, or primary and secondary amines were effectively removed by chlorination immediately upon reaction initiation. The removal of MPs by ozonation was generally lower than that of the other two processes at a low ozone dose (1 mg L<sup>-1</sup>), but higher than chlorination at a high ozone dose (3 mg L<sup>-1</sup>), particularly for 16 MPs, including T&Os. Compared in deionized water, the removals of MPs in the raw water samples were lower in all three processes. The regression models predicting the rate constants (k<sub>obs</sub>) of 53 MPs showed good agreement between modeled and measured value for UV/H<sub>2</sub>O<sub>2</sub> treatment (R<sup>2</sup> = 0.948) and chlorination (R<sup>2</sup> = 0.973), despite using only dissolved organic carbon (DOC) and oxidant concentration as variables, whereas the ozonation model showed a variation (R<sup>2</sup> = 0.943). Our results can provide the resources for determining which oxidative process is suitable for treating specific MPs present in the raw waters of DWTPs.",2024,Chemosphere,pfas,unspecified,endocrine disruption,unspecified,unspecified,cosmetics product study | food/dietary exposure,yes,"The paper examines the removal of micropollutants, including pharmaceuticals and personal care products (PPCPs), which are relevant to the health effects of chemical toxicants in cosmetic products."
38050740,Determination of polyfluoroalkyl substances in cosmetic products using dispersed liquid-liquid extraction coupled with UHPLC-MS/MS.,"Human exposure to polyfluoroalkyl substances (PFASs) <i>via</i> cosmetics has been of increasing concern due to the tremendous detrimental health impacts of PFASs. Developing an effective method for extracting and determining PFASs in cosmetics is crucial in accurately assessing their corresponding human exposure risk. Herein, this study developed a new sample pre-treatment method to address the challenges posed by the variety and complexity of cosmetic matrices. Seventeen PFASs in cosmetic products, including 9 perfluoro carboxylic acids and 8 perfluorosulfonic acids, were simultaneously determined using ultra-high-performance liquid chromatography-tandem mass spectrometry (UHPLC-MS/MS). The whole pre-treatment process can be divided into three steps. In step 1, cosmetics with diverse matrix types can be effectively dispersed during extraction by using saturated sodium chloride-acetonitrile and saturated sodium chloride-tetrahydrofuran as extraction solvents. In step 2, the pre-purification step employs a potassium ferrocyanide-zinc acetate co-precipitant to remove high molecular weight interferents from the extraction solution, thereby enhancing the efficiency of solid-phase extraction (SPE). In step 3, WAX-SPE is utilized to further eliminate interferents from the extraction solution while concentrating the analytes, meeting the trace analysis requirements for PFASs in cosmetics. The method detection limits were 0.09-0.26 ng g<sup>-1</sup>. The recoveries ranged from 70.1% to 114.7%, with relative standard deviations in the range of 2.0-19.1%. The method was applied to cosmetic samples in the Guangzhou market, and the total concentration of PFASs ranged from 0 to 10.8 ng g<sup>-1</sup>. This method has strong anti-interference ability, good applicability, high sensitivity, and good reproducibility, making it suitable for the analysis and detection of perfluorinated acids in cosmetic samples. It provides technical support for cosmetics safety regulation.",2023,Analytical methods : advancing methods and applications,pfas,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper is relevant because it focuses on the determination of polyfluoroalkyl substances (PFASs) in cosmetic products, which are chemical toxicants of concern for human health."
37804905,Characteristic and health risk of per- and polyfluoroalkyl substances from cosmetics via dermal exposure.,"In this work, 45 cosmetic samples were collected from China, and 27 target per- and polyfluoroalkyl substances (PFAS) were analyzed by ultrahigh-performance liquid chromatography-high resolution mass spectrometry. PFAS were found in all samples, including the products marketed for pregnant women, and the total concentrations of PFAS measured in each sample were in the range of 4.05 - 94.9 ng/g. Short-chain perfluorinated carboxylic acids were the dominant compounds contributing to over 60% of the total content. Perfluorobutanoic acid, with high placental transfer efficiency, was the major PFAS in cosmetics for pregnant women. Three emerging PFAS, 2-perfluorohexyl ethanoic acid, 3-perfluoropentyl propanoic acid (5:3) and perfluoro-2-propoxypropanoic acid, were also identified in the cosmetic samples at quantifiable levels. Significantly, positive correlations between individual PFAS were observed, indicating that there may be a common source for PFAS in these samples. Statistical analyses suggested that using plastic containers and precursor substances may be potential sources of PFAS in terminal products, and product aging may increase PFAS levels. From the PFAS analysis of the cosmetics, the margin of safety (MoS) and hazard quotient (HQ) were calculated to assess human health risks through dermal exposure by using these products. Although the MoS and HQ values obtained were deemed acceptable, the cumulative effect caused by composite and long-term exposure to these contaminants needs to be given greater attention by health authorities.",2023,"Environmental pollution (Barking, Essex : 1987)",pfas,skin | placenta,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper investigates the presence and health risks of per- and polyfluoroalkyl substances (PFAS) in cosmetic products, which are chemical toxicants of interest in the study."
37182303,Prenatal exposure to per- and polyfluoroalkyl substances and pregnancy outcome in Austria.,"Per- and polyfluoroalkyl substances (PFAS) are a large group of persistent industrial chemicals that can harm reproductive health. PFAS levels were analysed to determine the current sources of exposure and possible associations between prenatal PFAS exposure and adverse pregnancy outcome. Samples from 136 mother-newborn pairs recruited between 2017 and 2019 were analysed for the presence of 31 target PFAS in maternal serum, umbilical cord serum, and placental tissue by high-performance liquid chromatography coupled to a tandem mass spectrometer. Questionnaires and medical records were used to survey sources of exposure and pregnancy outcome, including small for gestational age (SGA), fetal growth restriction (FGR), preeclampsia (PE), preterm birth, large for gestational age (LGA) and gestational diabetes mellitus (GDM). Data were analysed for individual PFAS and sum4PFAS (sum of perfluorooctanoic acid (PFOA), perfluorononanoic acid (PFNA), perfluorohexane sulfonate (PFHxS), and perfluorooctane sulfonate (PFOS) serum levels) in logistic regression analyses and categorical regression analyses. Compared to data from a previous Viennese study in 2010-12, sum4PFAS levels were generally lower. Sum4PFAS serum levels of three women (2.2%) exceeded 6.9 µg/L, a level that corresponds to the recently established tolerable weekly intake (TWI) of EFSA for nursing mothers aged 35 years; in the 2010/2012 study it was 13.6%. The large contribution of unidentified extractable organofluorine (EOF) fractions to total PFAS exposure is a concern. Study site, mean maternal corpuscular hemoglobin (MCH), use of facial lotion, and owning upholstered furniture were significantly influencing maternal exposure. While no effect of sum4PFAS on pregnancy outcome could be detected, we found highest placental PFDA levels in SGA births. PFHxS levels in umbilical cord and placenta were highest in preterm births. Further studies are needed to elucidate the relationship of prenatal PFAS exposure and pregnancy outcome, in particular to confirm whether and how placental PFDA levels may contribute to an increased risk for SGA.",2023,Ecotoxicology and environmental safety,pfas,blood | placenta,developmental toxicity,unspecified,unspecified,skin/topical study | epidemiological study | industrial/occupational | analytical/method study,no,"This paper focuses on prenatal exposure to PFAS and its effects on pregnancy outcomes, rather than the health effects of chemical toxicants in cosmetic products."
36883520,Determination of 21 per- and poly-fluoroalkyl substances in paper- and cardboard-based food contact materials by ultra-high-performance liquid chromatography coupled to high-resolution mass spectrometry.,"In this work, a new analytical method was developed and validated for the determination of the total content of 21 per- and poly-fluoroalkyl substances (PFASs) in paper- and cardboard-based food contact materials (FCMs). This method is based on green ultrasound-assisted lixiviation followed by ultra-high-performance liquid chromatography coupled to high-resolution mass spectrometry (UHPLC-Q-Orbitrap HRMS). The method was validated in various paper- and cardboard-based FCMs, showing good linearity (<i>R</i><sup>2</sup> ≥ 0.99), limits of quantification (1.7-10 μg kg<sup>-1</sup>), accuracy (74-115%), and precision (RSD < 20%). The eco-friendly characteristics of the proposed analytical method were assessed according to the analytical eco-scale, demonstrating that it can be considered an excellent green analytical method (EcoScale score > 75). Finally, 16 field samples of paper- and cardboard-based FCMs, including pizza boxes, popcorn boxes, paper bags and cardboard boxes for potato fries, ice cream tubs, pastry trays, and cardboard-based packaging for cooked Spanish omelets, fresh grapes, frozen fish, and salads were analyzed, showing that they comply with the current European regulations regarding the studied PFASs. The developed method is currently accredited according to UNE-EN ISO/IEC 17025 by the Spanish National Accreditation Body (ENAC) to be implemented for official control analysis of FCMs in the Public Health Laboratory of Valencia, Generalitat Valenciana (Valencia, Spain).",2023,Analytical methods : advancing methods and applications,pfas,unspecified,unspecified,unspecified,unspecified,skin/topical study | analytical/method study,no,"This paper focuses on the analysis of per- and poly-fluoroalkyl substances in food contact materials, not cosmetic products."
36828075,"Endocrine disrupting chemicals in indoor dust: A review of temporal and spatial trends, and human exposure.","Several chemicals with widespread consumer uses have been identified as endocrine-disrupting chemicals (EDCs), with a potential risk to humans. The occurrence in indoor dust and resulting human exposure have been reviewed for six groups of known and suspected EDCs, including phthalates and non-phthalate plasticizers, flame retardants, bisphenols, per- and polyfluoroalkyl substances (PFAS), biocides and personal care product additives (PCPs). Some banned or restricted EDCs, such as polybrominated diphenyl ethers (PBDEs), di-(2-ethylhexyl) phthalate (DEHP), bisphenol A (BPA), perfluorooctanesulfonic acid (PFOS) and perfluorooctanoic acid (PFOA), are still widely detected in indoor dust in most countries, even as the predominating compounds of their group, but generally with decreasing trends. Meanwhile, alternatives that are also potential EDCs, such as bisphenol S (BPS), bisphenol F (BPF), decabromodiphenyl ethane (DBDPE) and organophosphate flame retardants (OPFRs), and PFAS precursors, such as fluorotelomer alcohols, have been detected in indoor dust with increasing frequencies and concentrations. Associations between some known and suspected EDCs, such as phthalate and non-phthalate plasticizers, FRs and BPs, in indoor dust and paired human samples indicate indoor dust as an important human exposure pathway. Although the estimated daily intake (EDI) of most of the investigated compounds was mostly below reference values, the co-exposure to a multitude of known or suspected EDCs requires a better understanding of mixture effects.",2023,The Science of the total environment,pfas,unspecified,endocrine disruption,unspecified,unspecified,cosmetics product study,yes,"The paper reviews the occurrence of endocrine-disrupting chemicals in indoor dust, including those found in personal care products, and their resulting human exposure."
36329715,The development and function of the brain barriers - an overlooked consideration for chemical toxicity.,"It is well known that the adult brain is protected from some infections and toxic molecules by the blood-brain and the blood-cerebrospinal fluid barriers. Contrary to the immense data collected in other fields, it is deeply entrenched in environmental toxicology that xenobiotics easily permeate the developing brain because these barriers are either absent or non-functional in the fetus and newborn. Here we review the cellular and physiological makeup of the brain barrier systems in multiple species, and discuss decades of experiments that show they possess functionality during embryogenesis. We next present case studies of two chemical classes, perfluoroalkyl substances (PFAS) and bisphenols, and discuss their potential to bypass the brain barriers. While there is evidence to suggest these pollutants may enter the developing and/or adult brain parenchyma, many studies suffer from confounding technical variables which complicates data interpretation. In the future, a more formal consideration of brain barrier biology could not only improve understanding of chemical toxicokinetics but could assist in prioritizing environmental xenobiotics for their neurotoxicity risk.",2022,Frontiers in toxicology,pfas,brain | blood,neurotoxicity,unspecified,unspecified,cosmetics product study,no,"The paper discusses the brain barriers and their potential vulnerability to chemical toxicants, but it does not specifically focus on the health effects of chemical toxicants in cosmetic products."
36202376,Time-course trend and influencing factors for per- and polyfluoroalkyl substances in the breast milk of Korean mothers.,"Many studies have reported that neonates and infants are exposed to several per- and polyfluoroalkyl substances (PFASs) via breastfeeding; however, these studies have had small sample sizes. This study aimed to determine the concentrations and time-course trend of PFASs in breast milk and identify influencing factors governing PFAS concentrations. Between July and September (2018), 207 low-risk primiparous women were recruited from a lactation counseling clinic in Korea and their breast milk samples were tested for 14 PFASs, including four perfluoroalkyl sulfonic acids. A questionnaire survey, comprising 84 questions covering the women's demographic, obstetrical, dietary, lifestyle, behavioral, and neonatal information, was conducted to investigate associations. Twelve of the 14 PFASs were detectable in breast milk samples. Perfluorooctanesulfonic acid (PFOS), perfluorooctanoic acid (PFOA), and perfluorodecanoic acid were detected in 100% of the samples, followed by perfluorohexanesulfonic acid (detection rate: 87%), perfluorononanoic acid (87%), and perfluorohexanoic acid (73%); the median concentrations were 0.05, 0.10, 0.031, 0.007, and 0.033 ng/mL, respectively. The PFAS concentrations in breast milk measured in our study were higher than those reported in other studies or countries. In 12 years, from 2007 to 18, the mean concentration of PFOA in breast milk increased by approximately three times (278%). The major factors associated with PFAS concentrations in the bivariate association analysis were body mass index; living area (non-metropolitan); neonatal age; and frequency of fish, ice cream, and canned food consumption. In the multiple regression model, fish consumption significantly influenced the PFOS concentrations in breast milk (β = 0.88, p = 0.033). Frequently, fish consumption has been analyzed as the main dietary factor related to PFOS concentration. Our findings suggest the need for a comprehensive cohort study on PFAS exposure and its association with infant health.",2023,Chemosphere,pfas,breast,unspecified,unspecified,unspecified,skin/topical study | epidemiological study | food/dietary exposure,no,"This paper focuses on the presence of PFASs in breast milk, which is not directly related to the health effects of chemical toxicants in cosmetic products."
36191486,Transdermal absorption of <sup>13</sup>C<sub>4</sub>-perfluorooctanoic acid (<sup>13</sup>C<sub>4</sub>-PFOA) from a sunscreen in a male volunteer - What could be the contribution of cosmetics to the internal exposure of perfluoroalkyl substances (PFAS)?,"Per- and polyfluoroalkyl substances (PFAS) are a complex group of man-made chemicals with high stability and mobility leading to ubiquitous environmental contamination and accumulation especially of some long-chain perfluoroalkyl acids (PFAA) in humans. While dietary intake is the main route of exposure, transdermal uptake from cosmetic products usually is considered negligible. However, PFAS are present in a part of these products, and recent epidemiological studies have provided evidence for relevant uptake via this route. The crucial question is whether PFAA in cosmetic products can cross the human skin barrier. A defined amount (110 µg) of <sup>13</sup>C<sub>4</sub>-perfluorooctanoic acid (<sup>13</sup>C<sub>4</sub>-PFOA) was mixed into a sunscreen (30 g) which was applied on the whole skin of a volunteer. The plasma concentrations of <sup>13</sup>C<sub>4</sub>-PFOA were determined in serial blood samples taken over 115 days using UHPLC-MS/MS and <sup>13</sup>C<sub>2</sub>-PFOA as internal standard. After application, <sup>13</sup>C<sub>4</sub>-PFOA plasma levels increased continuously, reaching levels of 3, 56 and 118 ng/L after 6 h, 3 days and 10 days, respectively. A maximum level of 132 ng/L was measured 22 days after application, representing 9.4 % of the PFOA level resulting from the volunteer's background exposure (1400 ng/L, equivalent to 1.4 ng/mL). In the following weeks, the levels slightly decreased with an estimated half-life of 1.8 years. The best estimate for the fraction absorbed may be 1.6 % of the dose, using a volume of distribution of 0.17 L/kg body weight. For PFOA mixed into a sunscreen, this experimental approach demonstrates a significant uptake of a PFAA via transdermal absorption in humans. In the past, some cosmetic products contained relevant PFAA levels as contaminants/impurities of PFAS added as active ingredients. Depending on these levels and the use (frequency, skin area involved), it is plausible that this route of exposure has contributed to the internal exposure to PFAA, as already suggested by epidemiological observations.",2022,Environment international,pfas,skin | blood,unspecified,sunscreen,unspecified,cosmetics product study | sunscreen/UV filter study | skin/topical study | epidemiological study | biomonitoring study | environmental contamination | analytical/method study,yes,"This paper investigates the transdermal absorption of a chemical toxicant (PFOA) from a cosmetic product (sunscreen), which is directly relevant to the health effects of chemical toxicants in cosmetic products."
35998314,"Occurrence of Perfluoroalkyl and Polyfluoroalkyl Substances in Ice Cream, Instant Noodles, and Bubble Tea.","Food consumption is a significant exposure route to perfluoroalkyl and polyfluoroalkyl substances (PFAS). The concentrations of 27 PFAS in fast food were determined by ultrahigh-performance liquid chromatography-high resolution mass spectrometry. In ice cream, instant noodles, and bubble tea, some PFAS were detected, among which perfluorooctanoic acid, perfluoro-<i>n</i>-butanoic acid, and 6:2 polyfluoroalkyl phosphate monoester showed relatively high concentrations. PFAS migrating from bubble tea cups to the food simulant of 50% ethanol aqueous solution showed a difference compared with those migrating into bubble tea matrices. The migration of 27 PFAS to bubble tea samples indicated that long storage time increased PFAS levels (up to 4.8 times) and so did high storage temperature (up to 7.3 times). The hazard ratio, defined as the ratio of the estimated daily intake and the reference dose, was calculated, and it suggests that the total PFAS exposure risk due to consumption of bubble tea should be of concern.",2022,Journal of agricultural and food chemistry,pfas,unspecified,unspecified,unspecified,unspecified,skin/topical study | analytical/method study,no,"This paper focuses on the occurrence of PFAS in food products, not cosmetic products."
35959763,"Are cosmetics a significant source of PFAS in Europe? product inventories, chemical characterization and emission estimates.","In this study, emission of per- and polyfluoroalkyl substances (PFAS) from the use of cosmetics in the European Economic Area (EEA; not including Lichtenstein and Iceland) was estimated for the first time. Using the European Commission database for information on cosmetic substances and ingredients (CosIng) ∼170 structures containing at least -CF<sub>2</sub>- or -CF<sub>3</sub> were identified as ingredients in cosmetics on the European market. These structures were then cross referenced against the Cosmetic Database ""CosmEthics"" to identify PFAS-containing products. Among these products, polytetrafluoroethylene (PTFE) and C9-15 fluoroalcohol phosphate were the most frequently listed PFAS ingredients. Thereafter, a sample of 45 cosmetics spanning 5 product categories was purchased in Sweden and characterized for total fluorine (TF), extractable organofluorine (EOF), and target PFAS. Using measured concentrations, the share of PFAS-containing products in each product category, sales data from Cosmetics Europe, as well as other parameters and assumptions, the annual emission of PFAS from cosmetics after use was estimated. Annual EEA-wide TF and EOF-based emissions ranged from ∼17-38 000 kg F per year and 37-5100 kg F per year, respectively, representing combined emission to wastewater and solid waste (low to high emission scenario). Sum perfluoroalkyl carboxylic acid (PFCA) emissions were considerably lower (21 kg ∑PFCAs per year; high scenario). While TF- and EOF-based emissions are significant, they are considerably lower than estimates of TF emission from washing of PFAS-coated textiles in the EU. This work provides the first estimate of PFAS emissions from cosmetics and highlights the importance of using a multi-platform analytical approach for PFAS emission estimates.",2022,Environmental science. Processes & impacts,pfas,unspecified,unspecified,unspecified,unspecified,cosmetics product study | environmental contamination,yes,"This paper investigates the presence of PFAS in cosmetics, which are chemical toxicants found in various personal care products."
35545009,Comprehensive screening of polar emerging organic contaminants including PFASs and evaluation of the trophic transfer behavior in a freshwater food web.,"Bioaccumulation and trophic transfer of persistent legacy contaminants have been intensively characterized, but little is known on the contaminants of emerging concern (CECs) in freshwater food webs. Herein, we comprehensively screened CECs with a focus on polar substances and further evaluated their trophic transfer behavior in selected items from the food web of Lake Templin, Germany. Weselected one plankton, two mussel, and nine fish samples covering three trophic levels. With an effective multi-residue sample preparation method and high-resolution mass spectrometry-based target, suspect, and non-target screening, we characterized 477 targets and further screened unknown features in complex biota matrices. Of the 477 targets, 145 were detected and quantified in at least one species (0.02-3640 ng/g, dry weight). Additionally, the suspect and non-target analysis with experimental mass spectra libraries and in silico techniques (MetFrag and SIRIUS4/CSI:FingerID) enabled further identification of 27 unknown compounds with 19 confirmed by reference standards. Overall, the detected compounds belong to a diverse group of chemicals, including 71 pharmaceuticals, 27 metabolites, 26 pesticides, 16 per- and polyfluoroalkyl substances (PFASs), 4 plasticizers, 3 flame retardants, 11 other industrial chemicals and 14 others. Moreover, we determined the trophic magnification factor (TMF) of 34 polar CECs with >80% detection frequency, among which 6 PFASs including perfluorooctane sulfonic acid (PFOS), perfluorodecanoic acid (PFDA), perfluorohexane sulfonic acid (PFHxS), perfluorotridecanoic acid (PFTrA), perfluorotetradecanoic acid (PFTeA), and perfluoroundecanoic acid (PFUnA), exhibited biomagnification potential (TMF =1.8 - 4.2, p < 0.05), whereas 5 pharmaceuticals (phenazone, progesterone, venlafaxine, levamisole, and lidocaine) and 1 personal care product metabolite (galaxolidone) showed biodilution potential (TMF = 0.4 - 0.6, p < 0.05).",2022,Water research,pfas,unspecified,unspecified,unspecified,unspecified,cosmetics product study | industrial/occupational | environmental contamination | food/dietary exposure | analytical/method study,no,"This paper focuses on the bioaccumulation and trophic transfer of emerging organic contaminants in a freshwater food web, which is not directly related to the health effects of chemical toxicants in cosmetic products."
