pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
39169523,Results of patch testing propolis in the European baseline series: A 4-year retrospective study.,"Propolis was added to the European baseline series (EBS) in 2019. To investigate the frequency and relevance of positive patch tests to propolis in the EBS and to study co-reactivities. Retrospective study in patients patch tested between June 2019 and November 2023 in a university hospital in Amsterdam, The Netherlands. Of 3134 consecutive patients, 299 (9.5%) had a positive reaction to propolis 10% pet. Only nine reactions (3%) were judged to be clinically relevant. There were significant co-reactivities to Myroxylon pereirae resin (balsam of Peru), colophonium, fragrance mixes 1 and 2, and to limonene and linalool hydroperoxides. A steep increase in rates of positive reactions to propolis was observed from 2020 to 2023. This was highly likely the result of the replacement of Chinese propolis with Brazilian propolis by the manufacturer. Positive patch tests for propolis are very frequent in Amsterdam, but only a few of these reactions are relevant. Most are probably (pseudo-)cross-reactions in patients with fragrance allergies. Propolis in the EBS has very limited value for dermatologists and patients in The Netherlands. Changes in patch test materials should be provided to all users to avoid misinterpretation of patch test results.",2024,Contact dermatitis,fragrance,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study,no,"This paper is about the patch testing of propolis, which is not a chemical toxicant commonly found in cosmetic products."
39140486,Fragrance Contact Allergy - A Review Focusing on Patch Testing.,"Fragrance materials are widely used in various types of products in daily life and many of them can be contact sensitizers. Contact allergy to fragrances has been reported to be common worldwide. Unlike other groups of contact allergens such as metals and preservatives, fragrance materials in consumer products can be present as single fragrance chemicals or in the form of mixtures known as natural complex substances. Due to the complexity of the fragrance materials and the high number of fragrance substances known to cause contact sensitization, selecting suitable materials for patch testing is challenging. Emerging fragrance markers have been additionally introduced in different baseline series for screening to enhance the rate of fragrance contact allergy detection. Moreover, there have been continual updates on basic knowledge, clinical perspectives, sources of exposure, and regulations on the use of fragrance materials. Avoiding pitfalls while performing patch testing with fragrance test materials is also crucial and should not be overlooked. Therefore, this review aims to update knowledge to provide a high-quality holistic approach to fragrance contact allergy diagnosis and management.",2024,Acta dermato-venereologica,fragrance,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study,yes,"This paper focuses on fragrance contact allergy, which is a type of chemical toxicant found in cosmetic products, making it relevant to the study on health effects of chemical toxicants in cosmetic products."
39022788,Comparative investigation on the aroma profiles of edible citrus flowers in the main organs and different developmental stages.,"Pomelo flowers emit a strong fragrance and give aromatic odors. Volatile compounds from pomelo flowers were analyzed at three developmental stages and in the main organs by molecular sensory science. A total of 134 volatiles including 25 odorants, were analyzed by gas chromatography-mass spectrometry/pulsed flame photometric detector (GC-MS/PFPD) and multidimensional GC-MS/olfactory (MDGC-MS/O). The total volatile content varied among pomelo flowers at different developmental stages (stage-III > stage-II > stage-I) and among different organs of pomelo flowers (petal > pistil > stamen). Linalool was an important odorant with a high OAV, and floral/fruity comprised the predominant aroma profile. Four odorants, ethyl 2-methylbutanoate, linalool, β-myrcene, and 2-butenal, were selected based on variable importance in projection (VIP) values and contributed mainly to the discrimination of pomelo flowers at three different developmental stages. Linalool, β-myrcene, d-limonene, and ethyl hexanoate were potential markers for evaluating flavor differences in pomelo floral organs.",2024,Food chemistry: X,fragrance,unspecified,unspecified,unspecified,unspecified,industrial/occupational | food/dietary exposure | analytical/method study,no,"This paper is about the analysis of volatile compounds in edible citrus flowers, which is unrelated to the health effects of chemical toxicants in cosmetic products."
39007364,Identification of floral aroma components and molecular regulation mechanism of floral aroma formation in Phalaenopsis.,"Most Phalaenopsis cultivars have almost no aroma, with a few exceptions. Phalaenopsis presents significant challenges in fragrance breeding due to its weak aroma and low fertility. It is therefore necessary to identify the aroma components and key regulatory genes in Phalaenopsis cultivars like 'Orange Beauty', 'Brother Sara Gold', 'Purple Martin', 'H026', 'SK16', 'SX098', and 'SH51', to improve the aroma of the common Phalaenopsis. Floral aroma components were tested on nine Phalaenopsis species, using smell identification and headspace gas chromatography-mass spectrometry. The result showed that alcohols, esters, and alkenes were the key specific components in the different species and cultivar aromas and the aroma intensity and component content of cultivars with different colors were different. The main components of the floral aromas in Phalaenopsis were alcohols (including eucalyptol, linalool, citronellol, and 1-hexanol), esters (including hexyl acetate, leaf acetate, and dibutyl phthalate), alkenes (including pinene and sabinene) and arenes (like fluorene). The transcriptome of flowers in the bud stage and bloom stage of P. 'SH51' was sequenced and 5999 differentially expressed genes were obtained. The contributions of the phenylpropionic acid/phenyl ring compound and the terpene compound to the aroma were greater. Sixteen genes related to phalaenopsis aroma were found. TC4M, PAL, CAD6, and HR were related to phenylpropanoid synthesis pathway. SLS, TS10, and P450 were related to the synthesis pathway of terpenes. TS10 and YUCCA 10 were involved in tryptophan metabolism. This is the first report on the floral aroma components and regulatory genes in Phalaenopsis. The proposed method and research data can provide technical support for Phalaenopsis breeding. © 2024 Society of Chemical Industry.",2024,Journal of the science of food and agriculture,fragrance,unspecified,reproductive toxicity,unspecified,Sodium Lauryl Sulfate / Sodium Laureth Sulfate,analytical/method study,no,"This paper is about the identification of floral aroma components in Phalaenopsis, which is unrelated to the health effects of chemical toxicants in cosmetic products."
38984291,Exploring microbial and moist-heat effects on Pu-erh tea volatiles and understanding the methoxybenzene formation mechanism using molecular sensory science.,"Piling fermentation (PF) is crucial for Pu-erh tea aroma, yet its microbial and moist-heat impact on aroma quality is poorly understood. Solid-phase microextraction, solvent-assisted flavor evaporation, and gas chromatography-mass spectrometry were used to detected and analyses the samples of sun-green green tea, sterile PF and spontaneous PF. Microbiological action promotes the formation of stale aromas. Moist-heat action promotes the formation of plum-fragrance and sweet aroma. 20 microbial markers and 28 moist-heat markers were screened from 184 volatile components. Combining odor activity values and gas chromatography-olfactometry, 22 aroma-active compounds were screened (1,2,3-trimethoxybenzene, linalool, 1,2,4-trimethoxybenzene …), and analyzed during PF processing. Aroma omission and addition experiments verified its importance. Gallic acid addition experiments successfully verified that microorganisms are the main contributors to the synthesis of methoxybenzenes. Finally, <i>Blastobotrys, Rasamsonia</i>, and <i>Thermomyces</i> showed positive correlation with the synthesis of 1-ethyl-4-methoxybenzene, 1,2,4-trimethoxybenzene, 1,2,3-trimethoxybenzene, and 1,2-dimethoxybenzene. The formation mechanism of Pu-erh tea's aroma was clarified. Exploring microbial and moist-heat effects on Pu-erh tea volatiles and understanding the methoxybenzene formation mechanism using molecular sensory science.",2024,Food chemistry: X,fragrance,unspecified,unspecified,unspecified,unspecified,analytical/method study,no,"This paper is about the effects of microbial and moist-heat on Pu-erh tea volatiles, which is unrelated to the health effects of chemical toxicants in cosmetic products."
38945918,Contact sensitization to fragrance mix I and fragrance mix II among European dermatitis patients: A systematic review.,"Fragrance substances are a frequent cause of contact allergy worldwide. Fragrance exposure varies by sex, age and possibly country, influenced by cosmetic availability, environmental conditions and cultural practices. To systematically review and gather prevalence of sensitization to fragrance mix I (FM I) and fragrance mix II (FM II) in consecutively patch tested European dermatitis patients. A total of 4134 publications on patch test results of European dermatitis patients, published from 1981 to 2022, were systematically reviewed according to a previously registered and published PROSPERO protocol. Eighty-four eligible original articles were analysed. Overall prevalence of sensitization to fragrance mix I (FM I) was 6.81% (95% CI: 6.37-7.28), and FM II was 3.64% (95% CI: 3.3-4.01). Sensitization to FM I was most prevalent in Central and Eastern Europe and to FM II in Western Europe. No clear time trends were observed. Among paediatric dermatitis patients, sensitization prevalence for FM I and FM II was 4.09% (95% CI: 3.37-4.96) and 2.17% (95% CI: 1.53-3.07). The frequency of positive patch test results for both FMI and FMII remains high. Sensitization is also prevalent among children. Enhanced regulation and labelling of cosmetic products play a vital role in averting exposure and sensitization to fragrance allergens.",2024,Contact dermatitis,fragrance,immune system,skin sensitization,unspecified,unspecified,cosmetics product study | clinical/hospital study | epidemiological study,yes,"This paper is a systematic review of contact sensitization to fragrance mix I and fragrance mix II, which are common chemical toxicants found in cosmetic products."
38943956,Dynamic changes in the aroma profiles and volatiles of Enshi Yulu tea throughout its industrial processing.,"Although Enshi Yulu tea (ESYL) possesses a distinctive fragrance, there is a scarcity of studies focusing on its primary volatiles or aroma genesis. This study aims to elucidate the dynamics in the profiles of aromas and volatiles through aroma profiling analysis and headspace solid-phase microextraction/gas chromatography-mass spectrometry. A total of 10 aroma attributes and 128 volatiles were identified in ESYL, with geraniol and linalool exhibiting the highest levels, and alcohols constituting the predominant proportion. Besides, a relative odor activity value (ROAV) based molecular aroma wheel was constructed, revealing 12 key odorants with ROAVs >1, wherein linalool, β-ionone, and nonanal ranked highest. Notably, steaming and final drying emerged as critical steps for ESYL aroma development, while the non-enzymatic degradation of fatty acids likely contributed to the formation of its fresh aroma. These findings significantly enhance our comprehension of ESYL aroma formation.",2024,Food chemistry,fragrance,unspecified,unspecified,unspecified,unspecified,industrial/occupational | analytical/method study,no,"This paper focuses on the aroma profiles and volatiles of Enshi Yulu tea, which is unrelated to the health effects of chemical toxicants in cosmetic products."
38935806,Characterization of Volatile Organic Compounds and Essential Oil Profile of Pittosporum tobira (Thunb.) W.T. Aiton Cultivated in Tunisia.,"The chemical compositions of the essential oils (EOs) of roots, young and old leaves and stems, and flowers of Pittosporum tobira (Thunb.) W.T. Aiton cultivated in Tunisia and of the volatile organic compounds (VOCs) emitted by the powder of each organ were identified. The EOs are extracted from fresh material by hydrodistillation, whereas the VOCs are obtained by head space solid-phase microextraction (HS-SPME) from the powdered dry tissues. Fifty-eight VOCs are identified, while, 105 components are detected for the EOs. The main EOs compounds are α-neoclovene, β-caryophyllene and limonene in roots (22.56, 12.52, and 8.59 %, respectively), viridiflorol in young stems, flowers and young leaves (34.90, 31.60, and 24.60 %, respectively), α-cadinol in young stems and leaves, and flowers (13.80, 10.40, and 9.10 %, respectively), (E)-nerolidol in flowers (13.30 %), and germacrene D in old stems (9.06 %). The major detected VOCs are n-undecane, mainly in young and old leaves (71.40 and 40.90 %, respectively), n-nonane in young leaves and flowers (31.80 and 27.10 %, respectively), α-cubebene in old stems and flowers (22.60 and 15.50 %, respectively), and α-gurjunene and β-gurjunene in roots (14.20 and 12.20 %, respectively). Principal Component Analysis (PCA) carried out on the 26 main volatile compounds (relative content exceeding 6 %) identified both by HS and in the EOs allowed their classification into two groups; compounds specific to roots and those specific to aerial parts. The later are subdivided in to two subgroups; old leaves and stems compounds subgroup, and young leaves and stems, and flowers one. We can notice that the two methods used to extract P. tobira volatile compounds and identify them are complementary. This study defines and differentiates, for the first time, the specific aroma profile of P. tobira from Tunisia. In addition to its ornamental value, all the organs of this species, could be valued as a source of volatile compounds useful in perfume, cosmetics and as food flavoring products.",2024,Chemistry & biodiversity,fragrance,unspecified,unspecified,perfume,unspecified,cosmetics product study,no,"This paper characterizes the volatile organic compounds and essential oil profile of Pittosporum tobira, which is not relevant to the health effects of chemical toxicants in cosmetic products."
38914355,Therapeutic potential of limonene-based syringic acid nanoemulsion: Enhanced ex-vivo cutaneous deposition and clinical anti-psoriatic efficacy.,"Nanoemulsions have carved their position in topical delivery owing to their peculiar features of forming a uniform film on the skin and conquering stratum corneum barrier and hence fostering dermal penetration and retention. The present work developed syringic acid nanoemulsion (SA-NE) by spontaneous emulsification as an anti-psoriatic remedy via the dermal route. SA-NE were prepared with either lauroglycol90, limonene or their combination (oil phase) and tween80 (surfactant) with variable concentrations. The physicochemical characteristics of SA-NE were assessed together with Ex-vivo skin deposition and dermal toxicity. The effectiveness of optimal formula in psoriatic animal model and psoriatic patients was investigated using PASI scoring and dermoscope examination. Results showed that, SA-NE containing mixture of lauroglycol 90, limonene and 10 % tween80 (F5), was selected as the optimal formula presenting stable nanoemulsion for 2-month period, showing droplet size of 177.6 ± 13.23 nm, polydispersity index of 0.16 ± 0.06, zeta potential of -21.23 ± 0.41 mV. High SA% in different skin strata and no dermal irritation was noticed with limonene-based SA-NE also it showed high in-vitro anti- inflammatory potential compared to the blank and control formulations. A preclinical study demonstrated that limonene-based SA-NE is effective in alleviating psoriasis-like skin lesions against imiquimod-induced psoriasis in rats. Clinically, promising anti-psoriatic potential was asserted as all patients receiving F5 experienced better clinical improvement and response to therapy, achieving ≥ 50 % reduction in PASI scores versus only 35 % responders in the Dermovate® cream group. Collectively, the practical feasibility of limonene-based SA-NE topical delivery can boost curative functionality in the treatment of psoriatic lesions.",2024,International journal of pharmaceutics,fragrance,skin | liver,unspecified,unspecified,unspecified,skin/topical study | clinical/hospital study,yes,"This paper explores the therapeutic potential of limonene-based nanoemulsions, which is relevant to the health effects of chemical toxicants in cosmetic products, particularly in the context of skin penetration and retention."
38913333,"Characterization of Pediatric Patch Testing: A Retrospective Review, 2020-2023.","<u><b><i>Background:</i></b></u> Recent evidence shows similar rates of allergic contact Dermatitis® (ACD) among children and adults despite children accounting for less than 10% of patch testing subjects. With a need for in-depth analyses of pediatric ACD, we herein characterize a pediatric cohort at a large North American patch testing center. <u><b><i>Methods:</i></b></u> A retrospective chart review was conducted for 135 patients ages 1-17 years who underwent patch testing from July 2020 from August 2023. Data were stratified by age 1-5, 6-11, and 12-17 years. Significance-Prevalence Index Numbers (SPIN) were calculated. <u><b><i>Results:</i></b></u> A total of 86% were sensitized, 40% had a relevant reaction, and positivity rates were equal between males and females. Top allergens by SPIN differed with age, but overall were linalool hydroperoxides (SPIN = 11.01), propylene glycol (10.30), limonene hydroperoxides (10.27), fragrance mix I (5.62), and lanolin (4.90). In total, 14% of the top allergens were not represented on the North American Contact Dermatitis® Group standard series. Of those tested to personal products, 45% had positive reactions and 72% of which were relevant. <u><b><i>Conclusions:</i></b></u> Emulsifiers and fragrances were the most relevant allergen categories, with the impact of emulsifiers not previously reported. ACD may affect males and females equally in this population. Supplemental allergens and personal products tested ""as-is"" contribute to conclusive pediatric patch testing.",2024,"Dermatitis : contact, atopic, occupational, drug",fragrance,immune system,skin sensitization,unspecified,lanolin | propylene glycol,clinical/hospital study | epidemiological study,yes,"This paper characterizes pediatric patch testing, which is relevant to the health effects of chemical toxicants in cosmetic products, as it involves the identification of allergens and potential irritants in cosmetic products."
38893452,"Chemical Composition, Nutritional, and Biological Properties of Extracts Obtained with Different Techniques from <i>Aronia melanocarpa</i> Berries.","This study investigates the chemical composition, nutritional, and biological properties of extracts obtained from <i>A. melanocarpa</i> berries using different extraction methods and solvents. Hydrodistillation and supercritical fluid extraction with CO<sub>2</sub> allowed us to isolate fruit essential oil (HD<sub>EX</sub>) and fixed oil (SFE<sub>EX</sub>), respectively. A phenol-enriched extract was obtained using a mild ultrasound-assisted maceration with methanol (UAM<sub>M</sub>). The HD<sub>EX</sub> most abundant component, using gas chromatography-mass spectrometry (GC/MS), was italicene epoxide (17.2%), followed by hexadecanoic acid (12.4%), khusinol (10.5%), limonene (9.7%), dodecanoic acid (9.7%), and (E)-anethole (6.1%). Linoleic (348.9 mg/g of extract, 70.5%), oleic (88.9 mg/g, 17.9%), and palmitic (40.8 mg/g, 8.2%) acids, followed by α-linolenic and stearic acids, were the main fatty acids in SFE<sub>EX</sub> determined using high-performance liquid chromatography coupled with a photodiode array detector and an evaporative light scattering detector (HPLC-DAD/ELSD). HPLC-DAD analyses of SFE<sub>EX</sub> identified β-carotene as the main carotenoid (1.7 mg/g), while HPLC with fluorescence detection (FLU) evidenced α-tocopherol (1.2 mg/g) as the most abundant tocopherol isoform in SFE<sub>EX</sub>. Liquid chromatography-electrospray ionization-MS (LC-ESI-MS) analysis of UAM<sub>M</sub> showed the presence of quercetin-sulfate (15.6%, major component), malvidin 3-<i>O</i>-(6-<i>O</i>-p-coumaroyl) glucoside-4-vinylphenol adduct (pigment B) (9.3%), di-caffeoyl coumaroyl spermidine (7.6%), methyl-epigallocatechin (5.68%), and phloretin (4.1%), while flavonoids (70.5%) and phenolic acids (23.9%) emerged as the most abundant polyphenol classes. UAM<sub>M</sub> exerted a complete inhibition of the cholesterol oxidative degradation at 140 °C from 75 μg of extract, showing 50% protection at 30.6 μg (IA<sub>50</sub>). Furthermore, UAM<sub>M</sub> significantly reduced viability (31-48%) in A375 melanoma cells in the range of 500-2000 μg/mL after 96 h of incubation (MTT assay), with a low toxic effect in normal HaCaT keratinocytes. The results of this research extend the knowledge of the nutritional and biological properties of <i>A. melanocarpa</i> berries, providing useful information on specific extracts for potential food, cosmetic, and pharmaceutical applications.",2024,"Molecules (Basel, Switzerland)",fragrance,skin | sperm,unspecified,unspecified,vitamin E,cosmetics product study | food/dietary exposure | analytical/method study,no,"This paper investigates the chemical composition, nutritional, and biological properties of Aronia melanocarpa berries, which is unrelated to the health effects of chemical toxicants in cosmetic products."
38778718,Associations between tobacco smoking status and patch test results-A cross-sectional pilot study from the Information Network of Departments of Dermatology (IVDK).,"Earlier studies suggested a potential association between tobacco smoking and nickel sensitization, but little is known about other contact allergens. To investigate the association of smoking status and contact sensitizations as well as subtypes of dermatitis, and to analyse the sensitization profiles of tobacco smokers. Within the Information Network of Departments of Dermatology (IVDK), we performed a cross-sectional multicentre pilot study comprising 1091 patch-tested patients from 9 departments, comparing 541 patients with a history of cigarette smoking (281 current and 260 former smokers) with 550 never-smokers. We could not confirm the previously reported association between nickel sensitization and tobacco smoking. Moreover, sensitizations to other allergens, including colophony, fragrance mix I, Myroxylon pereirae and formaldehyde, were not increased in cigarette smokers compared with never smokers. Hand dermatitis (50.6% vs. 33.6%) and occupational cause (36.2% vs. 22.5%) were significantly more frequent among cigarette smokers compared with never-smokers as shown by non-overlapping 95% confidence intervals. Although our study does not allow a firm conclusion on whether smoking status contributes to certain contact sensitizations, it confirms an association of smoking with hand dermatitis and occupational cause.",2024,Contact dermatitis,fragrance,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | epidemiological study | industrial/occupational,no,"This paper investigates the association between tobacco smoking and contact allergens, which is not directly related to the health effects of chemical toxicants in cosmetic products."
38764514,Characteristics of Purified Horse Oil by Supercritical Fluid Extraction with Different Deodorants Agents.,"This study investigated the impact of activated carbon, palm activated carbon, and zeolite on horse oil (HO) extracted from horse neck fat using supercritical fluid extraction with deodorant-untreated HO (CON) as a comparison. The yield and lipid oxidation of deodorant untreated HO (CON) were not significantly affected by the three deodorants. However, deodorant-treated HOs exhibited significantly elevated levels of α-linolenic acid (C18:3n3) and eicosenoic acid (C20:1n9) compared to CON (p<0.05), while other fatty acids remained consistent. Zeolite-purified HO demonstrated significantly lower levels of volatile organic compounds (VOCs) than other treatments (p<0.05). Remarkably, zeolite decreased the concentration of pentane, 2,3-dimethyl (gasoline odor), by over 90%, from 177.17 A.U. ×10<sup>6</sup> in CON to 15.91 A.U. ×10<sup>6</sup>. Zeolite also effectively eliminates sec-butylamine (ammonia and fishy odor) as compared to other deodorant-treated HOs (p<0.05). Additionally, zeolite reduced VOCs associated with the fruity citrus flavor, such as nonanal, octanal, and D-limonene in HO (p<0.05). This study suggests that integrating zeolite in supercritical fluid extraction enhances HO purification by effectively eliminating undesirable VOCs, presenting a valuable approach for producing high-quality HO production in the cosmetic and functional food industries.",2024,Food science of animal resources,fragrance,unspecified,unspecified,deodorant,unspecified,cosmetics product study | food/dietary exposure,no,"This paper focuses on the purification of horse oil using supercritical fluid extraction and deodorant agents, which is not relevant to the health effects of chemical toxicants in cosmetic products."
38731709,Research of Processing Technology of Longjing Tea with 'Baiye 1' Based on Non-Targeted Aroma Metabolomics.,"Longjing tea is favored by consumers due to its refreshing and delicate aroma, as well as its fresh and sweet flavor. In order to study the processing technology of Longjing tea with 'Baiye 1' tea varieties, solid phase microextraction and gas chromatography-mass spectrometry were used to analyze the volatile components of Longjing tea in different process stages. The results revealed the identification of 275 aroma metabolites in the processing samples of Longjing tea. The sensory evaluation and principal component analysis revealed that the leaves of fresh (XY) and spreading (TF) were different from the leaves of first panning (YQ), second panning (EQ), final panning (HG), and fragrance enhancing (TX). The relative contents of geraniol (1199.95 and 1134.51), linalool (745.93 and 793.98), methyl salicylate (485.22 and 314.67), phenylethyl alcohol (280.14 and 393.98), 2-methylfuran (872.28 and 517.96), 2-butenal (56.01 and 154.60), and 2-hexenal (46.22 and 42.24), refreshing and floral substances in the XY and TF stages, were higher than other stages. The aroma contents of 2-methylfuran, furfural, 2-methyl-1-penten-3-one, 3-hexen-2-one, dodecane, hexanoyl hexanoate, 2,5-dimethyl-pyrazine, and methyl-pyrazine were found to be significantly positively correlated with the intensity of chestnut aroma. In conclusion, this study contributes to a better understanding of the composition and formation mechanism of chestnut-like aroma and provides new insights into the processing technology to improve the quality of albino green tea.",2024,"Foods (Basel, Switzerland)",fragrance,unspecified,unspecified,unspecified,unspecified,analytical/method study,no,"This paper investigates the processing technology of Longjing tea using non-targeted aroma metabolomics, which is unrelated to the health effects of chemical toxicants in cosmetic products."
38721959,Patch test in Brazilian children with a clinical diagnosis of atopic dermatitis: a cross-sectional study using an extended patch test battery.,"Atopic dermatitis (AD) is a chronic and relapsing inflammatory skin disease mainly affecting children. Similarly, Allergic contact dermatitis (ACD) is an inflammatory skin disease, but unlike AD it results from direct exposure to an external agent. Theoretically, the impaired skin barrier facilitates the penetration of potential allergens. Therefore, AD patients are at risk for an associated ACD, exacerbating their skin condition. Because eczema is similar, performing a patch test (PT) for the differential diagnosis is essential. In this cross-sectional transversal study, we performed a PT with 30 sensitizers in 26 children with AD, selected according to established criteria for suspected ACD, and treated at an AD center of a pediatric university hospital in Rio de Janeiro. Clinical presentation, patient profile, main sensitizers, and frequency of ACD caused by therapeutic skincare products were evaluated. In all, 23 (88.5%) patients reacted to at least one allergen, 21 (80.7%) had a relevant positive patch test, and 15 (57.7%) were polysensitized. The main positive sensitizers were nickel (38.5%), blue disperse (30.8%), fragrance mix (30.8%), and neomycin (23.1%). Nineteen (73%) patients reacted to substances present in therapeutic or skincare products. Our data underscore the importance of performing a PT in AD children whose eczema has atypical distribution. The expressive percentage of positive tests, especially of allergens in skincare products, indicates the constant need to review the proposed treatments. Therefore, we recommend a specific and expanded PT battery for pediatric AD patients, including a negative control, to increase sensitivity for diagnosing ACD.",2024,Allergologia et immunopathologia,fragrance,skin | immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | epidemiological study,yes,"This paper explores the use of patch testing for differential diagnosis in children with atopic dermatitis, which is relevant to understanding the potential health effects of chemical toxicants in cosmetic products."
38615219,Patch Testing in Allergic Contact Dermatitis.,"Allergic contact dermatitis is one of the most common forms of skin diseases that require medical intervention. Appropriate detection of allergens by patch test and accurate avoidance of them is the key to management. The objective of this study is to determine the types and frequency of allergens responsible for Allergic contact dermatitis in a tertiary hospital of Nepal. Altogether 120 patients with Allergic contact dermatitis were enrolled in the study. Patch test was performed to find out the most common inciting allergen, utilizing the Indian Standard Series of allergens approved by The Contact and Occupational Dermatoses Forum of India. Results were read at 48 and 96 hours. Grading of the reactions was done based on the criteria of the International Contact Dermatitis Research Group. Pattern of reactivity of different allergens was assessed. Of all the patients, 63 (53%) showed positivity to at least one allergen. Nickel sulfate was the most frequent sensitizing agent in 22 (18%) cases, followed by Fragrance mix in 11(9%) and Paraphenylenediamine in 7 (6%) cases. Out of all positive results, Grade 1 positivity was seen in 44 (51%), Grade 2 positivity in 41(47%) and only 2 (2%) cases showed Grade 3 positivity. Mercaptobenzothiazole, Balsam of Peru, Nitrofurazone and Wool Alcohol did not show positive results in any of our patients. Patch testing helps in the treatment, long term remission, and patient counseling for prevention. Larger scale studies are required to know the sensitivity to allergens in Nepalese population.",2024,Journal of Nepal Health Research Council,fragrance,skin | immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | industrial/occupational,no,"This paper focuses on patch testing for allergic contact dermatitis, which is a skin reaction to allergens, but it does not specifically investigate the health effects of chemical toxicants in cosmetic products."
38559951,"Sequential Extraction and Characterization of Essential Oil, Flavonoids, and Pectin from Industrial Orange Waste.","Orange is one of the primary fruits processed into juice and other products worldwide, leading to a vast amount of waste accumulation. Such waste has been considered as an attractive candidate for upcycling to obtain bioactive components remaining. The present study investigated the extraction of essential oil (EO), flavonoids, and pectin from industrial orange waste with a holistic approach. To maximize EO yield and d-limonene concentration, hydrodistillation (HD) conditions were selected to be 5.5 mL water/g solid for 180 min. Remaining solids were further used for flavonoid extraction where conventional solvent, sequential ultrasound + solvent, and ultrasound-assisted extraction (UE) were applied. UE applied for 50 min with 120 mL solvent/g solid yielded the highest total phenolic (TPCs) and total flavonoid contents (TFCs), antioxidant capacity, and hesperidin and neohesperidin concentrations. In terms of TPC, TFC, antioxidant capacity, and antibacterial activity, both EO and flavonoid fractions demonstrated moderate to high bioactivity. At the final step, ethanol precipitation was applied to obtain the pectin that was solubilized in hot water during HD and it was characterized by Fourier transform infrared, degree of esterification, and galacturonic acid content. Practical application: to ensure utilization in the food, pharmaceutical, and cosmetic industries, this study presents a combined method to obtain several value-added compounds from industrial orange waste. Bioactive EO and flavonoids obtained could have applications in functional food, supplements, or cosmetic formulations, whereas extracted pectin can be used in many formulated foods and drugs.",2024,ACS omega,fragrance,unspecified,oxidative stress,unspecified,unspecified,cosmetics product study | industrial/occupational | food/dietary exposure,no,"This paper investigates the extraction of essential oil, flavonoids, and pectin from industrial orange waste, which is not directly related to the health effects of chemical toxicants in cosmetic products."
38551376,Contact Allergy to Allergens in the Swedish Baseline Series Overrepresented in Diabetes Patients with Skin Reactions to Medical Devices - A Retrospective Study from Southern Sweden.,"Allergic contact dermatitis is reported among individuals using continuous glucose monitoring systems and insulin pumps. The aim of this study was to describe contact allergy patterns for allergens in the Swedish baseline series and medical device-related allergens among users. Contact allergy to baseline series allergens and isobornyl acrylate was compared between diabetes patients and dermatitis patients patch-tested at the Department of Occupational and Environmental Dermatology during 2017 to 2020. Fifty- four diabetes patients and 2,567 dermatitis patients were included. The prevalence of contact allergy to fragrance mix II and sesquiterpene lactone mix was significantly higher in diabetes patients compared with dermatitis patients. Of the diabetes patients 13.0% and of the dermatitis patients 0.5% tested positive to sesquiterpene lactone mix (p < 0.001). Of the diabetes patients 7.4% and of the dermatitis patients 2.3% tested positive to fragrance mix II (p = 0.041). Of the diabetes patients 70.4% tested positive to medical device-related allergens. Of the diabetes patients 63.0% and of the dermatitis patients 0.2% were allergic to isobornyl acrylate (p < 0.001). In conclusion, not only medical device-related contact allergies, but also contact allergy to baseline series allergens (fragrance mix II and sesquiterpene lactone mix), is overrepresented in diabetes patients who use medical devices.",2024,Acta dermato-venereologica,fragrance,skin | immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | epidemiological study | industrial/occupational,no,"This paper focuses on contact allergy to medical device-related allergens in diabetes patients, which is not directly related to the health effects of chemical toxicants in cosmetic products."
38550835,Role of Patch Testing in Facial Contact Dermatitis: A Cross-Sectional Study from Central India.,"Facial contact dermatitis is an emerging skin disorder due to the use of a large array of materials over the face. It leads to psychological distress in patients, impacting their quality of life. Most of the allergens applied over the face vary as per cosmetic or herbal products' availability, usage, or religious practices. Identifying and discontinuing the implicated allergens will lead to a better prognosis and reduced morbidity in clinical practice. To determine the frequency of different allergens responsible for causing facial contact dermatitis, in an urban part of central India, using patch test with the help of Indian standard and cosmetic series. All suspected patients (>18 years) of facial contact dermatitis visiting the outpatient department of dermatology were patch tested with both Indian standard and cosmetic series. Out of 38/58 patch-test-positive patients, 71.06% were females, and 28.94% were males. Most patch-test-positive females were housewives. The most common allergens implicated were thiomersal (17.24%), followed by fragrance mix (15.51%), and paraphenylene diamine (12.06%). In our study, forehead and malar areas were most commonly involved indicating fairness creams and perfumes as the important contributors to facial contact dermatitis. Antigen batteries need to be updated with changing social and cultural trends, as many with a consistent history of aggravation with some products tested negative in patch tests.",2024,Indian dermatology online journal,fragrance,skin | immune system,skin sensitization,perfume,unspecified,cosmetics product study | skin/topical study | clinical/hospital study | epidemiological study,yes,"This paper investigates facial contact dermatitis caused by allergens in cosmetic or herbal products, which is relevant to the health effects of chemical toxicants in cosmetic products."
