pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
38337955,New Garden Rose (<i>Rosa</i> × <i>hybrida</i>) Genotypes with Intensely Colored Flowers as Rich Sources of Bioactive Compounds.,"Garden roses, known as <i>Rosa</i> × <i>hybrida</i>, hold a prominent position as one of the most important and economically valuable plants in horticulture. Additionally, their products-essential oil, rose water, concrete, and concentrate-find extensive use in the cosmetic, pharmaceutical, and food industries, due to their specific fragrances and potential health benefits. Rose flowers are rich in biologically active compounds, such as phenolics, flavonoids, anthocyanins, and carotenoids. This study aims to investigate the potential of five new garden rose genotypes with intensely colored flowers to serve as sources of biologically active compounds. Phenolic profile was evaluated by determination of total phenolic (TPC), flavonoid (TFC), and monomeric anthocyanins (TAC) contents and LC-MS/MS analysis of selected compounds. Antioxidant activity was evaluated via DPPH and FRAP assays, neuroprotective potential via acethylcholinesterase inhibition assay, and antidiabetic activity viaα-amylase and α-glucosidase inhibition assays. The flowers of investigated genotypes were rich in phenolics (TPC varied from 148 to 260 mg galic acid eq/g de, TFC from 19.9 to 59.7 mg quercetin eq/g de, and TAC from 2.21 to 13.1 mg cyanidin 3-<i>O</i>-glucoside eq/g de). Four out of five genotypes had higher TPC than extract of <i>R. damascene</i>, the most famous rose cultivar. The dominant flavonoids in all investigated genotypes were glycosides of quercetin and kaempferol. The extracts showed high antioxidant activity comparable to synthetic antioxidant BHT, very high α-glucosidase inhibitory potential, moderate neuroprotective activity, and low potential to inhibit α-amylase.",2024,"Plants (Basel, Switzerland)",bha_bht,unspecified,oxidative stress,unspecified,unspecified,cosmetics product study | analytical/method study,,
37939944,Chemicals of Emerging Arctic Concern in north-western Spitsbergen snow: Distribution and sources.,"Personal care products contain chemicals that are considered of emerging concern in the Arctic. In this study, a selected group of personal care products was investigated in the snowpack on north-western Spitsbergen. We report a preliminary study on the spatial and seasonal distribution of 13 ingredients commonly found in personal care products, including fragrance materials, UV filters, BHT and BPA. Possible sources and deposition processes are discussed. Experimental analyses utilizing GC-MS/MS, were complemented with outputs from the HYSPLIT transport and dispersion model. The results reveal the presence of all selected compounds in the snow, both in proximity to and distant from the research village of Ny-Ålesund. For some of these chemicals this is the first time their presence is reported in snow in Svalbard. These chemicals show different partitioning behaviours between the particulate and dissolved phases, affecting their transport and deposition processes. Additionally, concentrations of certain compounds vary across different altitudes. It is observed the relevance of long-range atmospheric transport during winter at most sites, and, regardless of the proximity to human settlements, snow concentrations can be influenced by long-distance sources. This study highlights the need for detailed information on CEACs' physical-chemical properties, considering their potential impact on fresh and marine waters during the snowmelt under climate change.",2024,The Science of the total environment,bha_bht,unspecified,unspecified,sunscreen,unspecified,cosmetics product study | sunscreen/UV filter study | environmental contamination | analytical/method study,,
37751543,BHT - Butylated Hydroxytoluene.,"The Expert Panel for Cosmetic Ingredient Safety reviewed updated information that has become available since their original assessment from 2002, along with updated information regarding product types, and frequency and concentrations of use, and reaffirmed their original conclusion that BHT is safe as a cosmetic ingredient in the practices of use and concentration as described in this report.",2023,International journal of toxicology,bha_bht,unspecified,unspecified,unspecified,unspecified,cosmetics product study,,
37646127,The key constituents underlying the combined toxicity of eight cosmetic contaminants towards <i>Vibrio qinghaiensis</i>.,"Cosmetic additives (ADDs) and packaging plasticizers (PLAs) probably present potential risks and dangers to the environment and human body as emerging pollutants. To investigate their potential risks and dangers, five ADDs including methyl paraben (MET), ethyl paraben (ETH), propyl paraben (PRO), butyl-hydroxy anisole (BHA), and salicylic acid (SAL), as well as three PLAs including bisphenol A (BPA), bisphenol S (BPS) and tris(2-butoxyethyl) phosphate (TBEP) were selected as research objects, and ten mixture rays (R1-R10) composed of the eight components were designed by the uniform design ray (UD-Ray) method. The toxicities of the eight cosmetic pollutants and their eight-component mixture system towards <i>Vibrio qinghaiensis</i> sp.-Q67 (Q67) were systematically determined by the time-dependent microplate toxicity analysis (t-MTA) method. The three-dimensional (3D) surface of deviation from the concentration addition model (dCA) was utilized to qualitatively and quantitatively analyse the toxicity interaction of the mixtures and the correlation between toxicity interaction and the components' concentration ratios. Finally, eight individual pollutants and representative rays with significant inhibitory and interactive effects were selected to analyse DNA and soluble proteolysis as well as the microstructure and morphology of Q67 after treatment with single chemicals and their mixtures. The results showed that the eight cosmetic pollutants had conspicuous concentration-dependent toxicity and acute toxicity, and none of them, except BPS, BPA and ETH, had time-dependent toxicity. All rays had time/concentration-dependent toxicity and acute toxicity. At the same time, the toxicity interaction of these mixture rays was predominantly antagonism and the strongest antagonism appeared at high concentrations at 12 h. Nevertheless, the components' concentration ratio (<i>p</i><sub><i>i</i></sub>) was the decisive factor for the type of mixture interaction. The correlation analysis revealed a significant positive linear correlation between mixture toxicity and <i>p</i><sub>ETH</sub> and <i>p</i><sub>BPA</sub>, which indicated that ETH and BPA were the key components of the toxic effects. However, there was a significant negative linear correlation between the antagonism intensity and <i>p</i><sub>BPA</sub> and <i>p</i><sub>TBEP</sub>, which demonstrated that BPA and TBEP were the key components of the antagonism intensity. Pollutants and their mixtures can also damage cellular structures, and mixtures can exacerbate the dissolution of DNA and soluble proteins.",2023,Environmental science. Processes & impacts,bha_bht,unspecified,unspecified,unspecified,salicylic acid,cosmetics product study,,
37378354,Stability of retinol in liposomes as measured by fluorescence lifetime spectroscopy and FLIM.,"Retinol shows complex photophysical properties that make it potentially useful as an exogenous or endogenous probe of membrane microenvironment, but it has not been fully explored. In this study, we use bulk fluorescence lifetime measurements and fluorescence lifetime imaging microscopy (FLIM) to examine the stability of retinol in phosphatidylcholine (PC) multilamellar and unilamellar vesicles with and without cholesterol. We find that both light and exposure to ambient temperature and oxygen contribute to retinol degradation, with the addition of an antioxidant such as butylated hydroxytoluene (BHT) essential to provide stability, especially in the absence of cholesterol. With exposure to ultraviolet light to excite its native fluorescence, retinol degrades rapidly and can photosensitize vesicles. Degradation can be measured by a decrease in fluorescence lifetime. In POPC vesicles without cholesterol, BHT leads to initially higher lifetimes compared with no BHT, but it increases the rate of photodegradation. The presence of 10 mol % cholesterol protects against this effect, and vesicles with 20 mol % cholesterol show longer lifetimes without BHT under all conditions. Because of its environmental sensitivity, retinol is interesting as a FLIM probe, but careful controls are needed to avoid degradation, and additional work is needed to optimize liposomes for food and cosmetic applications.",2023,BBA advances,bha_bht,unspecified,oxidative stress,unspecified,retinol,cosmetics product study,,
36903283,A Novel Approach in Skin Care: By-Product Extracts as Natural UV Filters and an Alternative to Synthetic Ones.,"The cosmetic industry has been focusing on replacing synthetic ingredients with natural ones, taking advantage of their bioactive compounds. This work assessed the biological properties of onion peel (OP) and passion fruit peel (PFP) extracts in topical formulations as an alternative to synthetic antioxidants and UV filters. The extracts were characterized regarding their antioxidant capacity, antibacterial capacity and sun protection factor (SPF) value. Results revealed that the OP extract exhibited better results, which can result from the high concentrations of quercetin, as identified and quantified in HPLC analysis. Afterward, nine formulations of O/W creams were produced with minor changes in the quantity of additives: OP and PFP extract (natural antioxidants and UV filters), BHT (synthetic antioxidant) and oxybenzone (synthetic UV filter). The stability of the formulations was determined for 28 days; it was verified that they remained stable throughout the study period. The assays of the formulations' antioxidant capacity and SPF value revealed that OP and PFP extracts have some photoprotective properties and are excellent sources of antioxidants. As a result, they can be incorporated in daily moisturizers with SPF and sunscreens replacing and/or diminishing the quantities of synthetic ingredients, reducing their negative effects on human health and the environment.",2023,"Molecules (Basel, Switzerland)",bha_bht,skin,oxidative stress,moisturizer | sunscreen,unspecified,cosmetics product study | sunscreen/UV filter study | skin/topical study | food/dietary exposure | analytical/method study,,
36829780,A Green Lipophilization Reaction of a Natural Antioxidant.,"A natural antioxidant, widely spread in plants, chlorogenic acid (CGA), can be lipophilized through a heterogeneous, non-enzymatic, catalytic process. Thus, sulfonic resins under no solvent conditions allow to obtain a series of esters in up to 93% yield through reaction of CGA with fatty alcohols of different chain length. The reaction takes place in one single step under mild conditions with conversions up to 96% and selectivity up to 99%. Product recovery in high purity was very easy and the esters obtained were fully characterized with spectroscopic techniques and through the DPPH test to verify the preservation of antioxidant activity. According to this test, all of them showed increased activity with respect to the parent acid and anyway higher than butylated hydroxyanisole. An in-silico method also suggested their very low toxicity. The increased lipophilicity of the esters allows their formulation in cosmetic and nutraceutic lipid-based products.",2023,"Antioxidants (Basel, Switzerland)",bha_bht,unspecified,oxidative stress,unspecified,unspecified,cosmetics product study,,
36422711,A MWCNTs-COOH/PSS nanocomposite-modified screen-printed electrode for the determination of synthetic phenolic antioxidants by HPLC with amperometric detection.,"New sensing platforms based on screen-printed carbon electrodes modified with composites based on polystyrene sulfonate and oxidized multi-walled carbon nanotubes (PSS/MWCNTs-COOH/SPCE) have been used to develop a novel HPLC method with electrochemical detection (ECD) for the determination of the most used synthetic phenolic antioxidants in cosmetics: butylhydroxytoluene (BHT), butylhydroxyanisole (BHA), tert-butylhydroquinone (TBHQ) and propyl gallate (PG). Optimal separation conditions were achieved using methanol: 0.10 mol L<sup>-1</sup> acetate solution at pH 6 as mobile phase with a gradient elution program from 60 to 90% of methanol percentage in 15 min. The electrochemical detection was carried out in amperometric mode using the PSS/MWCNTs-COOH/SPCE at + 0.80 V vs. Ag. Under these optimal separation and detection conditions, the limits of detection (LOD) were between 0.11 and 0.25 mg L<sup>-1</sup>. These LOD values were better, especially for BHT, than those previously published in other HPLC methods. Linear ranges from 0.37 mg L<sup>-1</sup>, 0.83 mg L<sup>-1</sup>, 0.69 mg L<sup>-1</sup> and 0.56 mg L<sup>-1</sup> to 10 mg L<sup>-1</sup> were obtained for PG, TBHQ, BHA and BHT, respectively. RSD values equal or lower than 5% and 8% were achieved for repeatability and reproducibility, respectively. The HPLC-ECD method was successfully applied to analyze different cosmetic samples. Recovery values within 83-109% were obtained in the validation studies.",2022,Mikrochimica acta,bha_bht,unspecified,oxidative stress,unspecified,unspecified,cosmetics product study | analytical/method study,,
36066805,"4,4'-Diaponeurosporene Production as C<sub>30</sub> Carotenoid with Antioxidant Activity in Recombinant Escherichia coli.","Carotenoids, a group of isoprenoid pigments, are naturally synthesized by various microorganisms and plants, and are industrially used as ingredients in food, cosmetic, and pharmaceutical product formulations. Although several types of carotenoids and diverse microbial carotenoid producers have been reported, studies on lactic acid bacteria (LAB)-derived carotenoids are relatively insufficient. There is a notable lack of research focusing on C<sub>30</sub> carotenoids, the functional characterizations of their biosynthetic genes and their mass production by genetically engineered microorganisms. In this study, the biosynthesis of 4,4'-diaponeurosporene in Escherichia coli harboring the core biosynthetic genes, dehydrosqualene synthase (crtM) and dehydrosqualene desaturase (crtN), from Lactiplantibacillus plantarum subsp. plantarum KCCP11226 was constructed to evaluate and enhance 4,4'-diaponeurosporene production and antioxidant activity. The production of 4,4'-diapophytoene, a substrate of 4,4'-diaponeurosporene, was confirmed in E. coli expressing only the crtM gene. In addition, recombinant E. coli carrying both C<sub>30</sub> carotenoid biosynthesis genes (crtM and crtN) was confirmed to biosynthesize 4,4'-diaponeurosporene and exhibited a 6.1-fold increase in carotenoid production compared to the wild type and had a significantly higher antioxidant activity compared to synthetic antioxidant, butylated hydroxytoluene. This study presents the discovery of an important novel E. coli platform in consideration of the industrial applicability of carotenoids.",2023,Applied biochemistry and biotechnology,bha_bht,unspecified,oxidative stress,unspecified,lactic acid,cosmetics product study | industrial/occupational,,
35335146,Sustainability in Skin Care: Incorporation of Avocado Peel Extracts in Topical Formulations.,"The avocado peel is an agro-industrial by-product that has exhibited a massive increase in its production in the last few years. The reuse and valorisation of this by-product are essential since its disposal raises environmental concerns. In the present study, ethanolic extracts of avocado peels of the Hass variety were obtained, for three extraction times (1.5 h, 3 h and 4 h) and analysed for their antioxidant and antibacterial properties. Antioxidant evaluations of the extracts revealed that the extraction time of 1.5 h exhibited the best results amongst the three, with a DPPH inhibition percentage of 93.92 ± 1.29 and an IC<sub>50</sub> percentage, the necessary concentration of the extract to inhibit 50% of DPPH, of 37.30 ± 1.00. The antibacterial capacity of the extracts was evaluated and it was revealed that they were able to inhibit the growth and development of bacteria of the <i>Staphylococcus</i> family. The obtained extract was incorporated in two types of cosmetic formulations (oil-in-water and water-in-oil) and their stability was evaluated and compared with formulations containing synthetic preservatives (BHT and phenoxyethanol). The results of the stability evaluation suggest that the avocado peel extract has the potential to be incorporated in both types of emulsions, acting as an antioxidant and antibacterial agent, proving it to be a viable option to reduce/replace the use of synthetic preservatives. Furthermore, the avocado peel extract proved to be more effective and stable in oil-in-water emulsions. These results highlight the possibility of obtaining sustainable cosmetics, significantly reducing the negative impacts on the environment by the incorporation of extracts sourced from the avocado peel, an interesting source of phenolic compounds, an abundant and low-cost by-product.",2022,"Molecules (Basel, Switzerland)",bha_bht,skin,oxidative stress,unspecified,phenoxyethanol,cosmetics product study | skin/topical study | industrial/occupational,,
34817919,Monophasic versus biphasic hyaluronic acid filler for correcting nasolabial folds: a systematic review and meta-analysis.,"Hyaluronic acid (HA) fillers are the most popular dermal fillers for wrinkle correction and facial rejuvenation. Recently, there has been an interest toward classifying HA fillers based on the cross-linking properties into monophasic (MHA) and biphasic (BHA) fillers. We aimed to compare the efficacy and safety outcomes between MHA and BHA fillers for the correction of nasolabial folds (NLFs). We searched Medline, Embase, and CENTRAL for randomized controlled trials (RCTs) that compared MHA filler to BHA filler for individuals with moderate-to-severe bilateral NLFs. We sought to evaluate the following outcomes: Wrinkle severity rating scale (WSRS), pain on visual analog scale (VAS), global aesthetic improvement scale (GAIS), and adverse events. The standardized mean difference (SMD) was used to represent continuous outcomes while risk ratio (RR) was used to represent dichotomous outcomes. A total of 11 RCTs that enrolled 935 participants deemed eligible. MHA filler revealed a significant improvement in the overall WSRS score and GAIS score compared to BHA filler (SMD = -0.38, 95% CI -0.49 to -0.27 and SMD = 0.34, 95% CI 0.24-0.45, respectively). No significant difference was noted between MHA and BHA fillers in terms of pain score or adverse events (SMD = -0.39, 95% CI -0.81-0.03 and RR = 1.00, 95% CI 0.89-1.12, respectively). MHA filler showed discernable cosmetic results and comparable effective and tolerability to BHA filler.",2022,Journal of cosmetic dermatology,bha_bht,skin,unspecified,unspecified,hyaluronic acid,cosmetics product study,,
