pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
34641307,"Essential Oils from Bolivia. XV. Herzogole, an Original Monoterpene Benzodioxole from an Essential Oil from <i>Pentacalia herzogii</i> (Cabrera) Cuatrec.","Over 15 years, with the support of a Canadian funding agency, the Universidad Mayor de San Simón, in Bolivia, undertook a large survey of aromatic plants of the South American country. More than a hundred species were studied under various aspects, including the production and characterization of essential oils. As part of this survey, the chemical composition of an essential oil sample obtained from <i>Pentacalia herzogii</i> (Asteraceae) growing wild in the High Valley region of the department of Cochabamba was determined by a combination of GC and GC-MS measurements. α-Pinene was the main constituent of this essential oil (34%), accompanied by limonene (22%) and germacrene D (7.5%) as well as an important fraction of methoxylated monoterpenoids. They were mainly isomers of thymol methyl ether, accounting for 13% of the chromatogram. A new quantitatively important compound (9%) was identified through NMR and chemical synthesis as 4-isopropyl-6-methylbenzo[<i>d</i>][1,3]dioxole, and designated herzogole, alongside the minor related compound 1-isopropyl-2,3-dimethoxy-5-methylbenzene. The monoterpene benzodioxole featured a distinctive green-phenolic aroma which could raise interest for fragrance use. Since these compounds were not known naturally, a biosynthetic mechanism of their formation was proposed and put in perspective to illustrate the metabolic originality of <i>P. herzogii</i>.",2021,"Molecules (Basel, Switzerland)",toluene,unspecified,unspecified,unspecified,unspecified,epidemiological study | analytical/method study,no,"This paper describes the chemical composition of an essential oil from a plant, which is not directly related to the health effects of chemical toxicants in cosmetic products."
34468180,"Changes in Latina Women's Exposure to Cleaning Chemicals Associated with Switching from Conventional to ""Green"" Household Cleaning Products: The LUCIR Intervention Study.","Household cleaning products may be a significant source of chemical exposures, including carcinogens and suspected endocrine disruptors. We characterized exposures during routine household cleaning and tested an intervention to reduce exposures to cleaning product chemicals. The Lifting Up Communities with Interventions and Research (LUCIR) Study is a youth-led, community-based intervention project. Youth researchers conducted personal air monitoring with 50 Latina women while they cleaned their homes with their regular cleaning products (preintervention visit) and then 1 week later while they used ""green"" cleaning products provided by the study (postintervention visit). Air samples were analyzed for volatile and semivolatile organic compounds using gas chromatography-mass spectrometry and high-performance liquid chromatography. We compared pre- and postintervention air concentrations of 47 chemicals of concern, selected because they were on California's Proposition 65 list of carcinogens or reproductive/developmental toxicants or were suspected endocrine disruptors. Youth researchers were integrally involved in the study design, data collection, interpretation, and dissemination of findings. We observed statistically significant decreases in air concentrations of 17 chemicals of concern when participants switched to green cleaning products, including decreases in geometric mean concentrations of 1,4-dioxane (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>46.4</mn><mo>%</mo></mrow></math>), chloroform (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>86.7</mn><mo>%</mo></mrow></math>), benzene (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>24.8</mn><mo>%</mo></mrow></math>), naphthalene (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>40.3</mn><mo>%</mo></mrow></math>), toluene (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>24.2</mn><mo>%</mo></mrow></math>), and hexane (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo>-</mo><mn>35.5</mn><mo>%</mo></mrow></math>). We observed significant increases in air concentrations of three fragrance compounds: the plant-derived terpene, beta-myrcene (221.5%), and the synthetic musks celestolide (31.0%) and galaxolide (79.6%). Almost all participants (98%) said the replacement products worked as well as their original products, and 90% said that they would consider buying the replacement products in the future. This study demonstrates that choosing cleaning products that are marketed as green may reduce exposure to several carcinogens and endocrine disruptors. Future studies should determine whether use of unscented green products would further reduce exposure to terpenes and musks. https://doi.org/10.1289/EHP8831.",2021,Environmental health perspectives,toluene,unspecified,endocrine disruption | carcinogenicity,unspecified,unspecified,analytical/method study,no,"This paper investigates the exposure to cleaning chemicals in household cleaning products, which is not directly related to the health effects of chemical toxicants in cosmetic products."
34255880,"Insights into the Photodegradation of the Contact Allergen Fragrance Cinnamyl Alcohol: Kinetics, Mechanism, and Toxicity.","Fragrances can cause general health issues, and special concerns exist surrounding the issue of skin safety. Cinnamyl alcohol (CAL) is a frequent fragrance contact allergen that has various toxic effects on indiscriminate animals. In the present study, the photodegradation transformation mechanism of CAL and toxicity evolution during this process were examined. The results showed that CAL (50 μM) can be completely degraded after 90-min ultraviolet (UV) irradiation with a degradation rate of 0.086 min<sup>-1</sup> . Increased toxicity on bioluminescent bacteria was observed during this process, with lethality increasing from 10.6% (0 min) to 50.2% (90 min) under UV light irradiation. Further, the photodegradation mechanisms of CAL were explored to find the reason behind the increased toxicity observed. Laser flash photolysis and quenching experiments showed that O<sub>2</sub><sup>•-</sup> , <sup>1</sup> O<sub>2</sub> , and <sup>•</sup> OH were mainly responsible for CAL photodegradation, together with <sup>3</sup> CAL* and e<sub>aq</sub><sup>-</sup> . The 5 main photodegradation products were cinnamyl aldehyde, benzaldehyde, benzenepropanal, cinnamic acid, and toluene, as identified using gas chromatography-mass spectrometry and liquid chromatography-quadrupole-time-of-flight-mass spectrometry. Once exposed to air, CAL was found to be easily oxidized to cinnamyl aldehyde and subsequently to cinnamic acid by O<sub>2</sub><sup>•-</sup> - or <sup>1</sup> O<sub>2</sub> -mediated pathways, leading to increased toxicity. Benzaldehyde exhibited bioreactive toxicity, increasing the toxicity through <sup>•</sup> OH-mediated pathways. Theoretical prediction of skin irritation indicated that cinnamyl aldehyde (0.83), benzenepropanal (0.69), cinnamyl aldehyde (0.69), and benzaldehyde (0.70) were higher than CAL (0.63), which may cause a profound impact on an individual's health and well-being. Overall, the present study advances the understanding of the photodegradation processes and health impacts of fragrance ingredients. Environ Toxicol Chem 2021;40:2705-2714. © 2021 SETAC.",2021,Environmental toxicology and chemistry,toluene,skin | immune system,unspecified,unspecified,unspecified,analytical/method study,yes,"This paper examines the photodegradation and toxicity of a fragrance contact allergen, which is relevant to the health effects of chemical toxicants in cosmetic products."
34167862,Tryptophanase gene deficiency improves the application of dioxygenase to 3-(2-hydroxyethyl)catechol production.,"3-(2-Hydroxyethyl)catechol (HEC) is a polyphenol reported to exhibit skin-lightning and antioxidative effects, and hence is expected to be used as cosmetic and food additives and chemical products such as electronic materials. In this study, we established biocatalytic HEC production from 2-phenylethanol using the dioxygenase whose expression was induced by toluene, CumA, and its flanking dehydrogenase, CumB, from an isolated strain, Pseudomonas sp. K17. Escherichia coli cells coexpressing CumA and CumB were stained blue during cultivation in Luria-Bertani medium, and HEC was not produced upon using the cell-free extracts as biocatalysts, likely resulting from the inhibitory effects of the blue dyes. The disruption of the tryptophanase gene of E. coli was found to repress the generation of the blue dyes, and enhanced HEC production. The blue dyes were extracted from the cell-free extracts, and their molecular formula was C<sub>16</sub>H<sub>10</sub>N<sub>2</sub>O<sub>3</sub>, suggesting they were monooxygenated indigo or its isomers. Although repression of blue dye formation and enhancement of HEC production were observed when cells were cultivated with glucose, the percent yield of HEC was 84% at 20 h, whereas that with tryptophanase disruption strain was 84% at 4 h. It was suggested that tryptophanase gene disruption could contribute to more efficient HEC production.",2021,Journal of bioscience and bioengineering,toluene,skin,unspecified,unspecified,unspecified,cosmetics product study,no,"This paper focuses on the production of a polyphenol for use in cosmetics and food additives, but does not discuss the health effects of chemical toxicants."
33241350,"Chromatographic Methods for the Determination of Aminexil, Pyridoxine, and Niacinamide in a Novel Cosmetic Hair Preparation.","Aminexil, a new compound patented by L'Oreal, has a stimulating effect on human keratin fibers. Pyridoxine HCl and niacinamide are added to boost the hair tonic effect of aminexil. Two novel chromatographic methods were developed for the determination of aminexil (AX), niacinamide (NA) and pyridoxine HCl (PD) in the novel hair tonic preparation. The developed methods were high-performance liquid chromatography (HPLC) and thin layer chromatography (TLC) with densitometric determination. Different experimental parameters were investigated and optimized to achieve complete baseline separation and well resolved peaks. The RP-HPLC separation was achieved using a Thermoscientific BDS hypersil C18 (250 × 4.6 mm, 5 µm) column using 0.005 M hexane sulfonic acid: methanol (80: 20, v/v) as a mobile phase. For the TLC method, the three analytes were partitioned between propanol: toluene: ammonia solution (40:60:2, v/v/v) and fluorescent silica plates. The two methods were validated in compliance with International Conference on Harmonization (ICH) guidelines. The obtained data were statistically analyzed to confirm the existing results. The developed methods were successfully applied for determination of the studied drugs in pure forms and in the cosmetic preparation. For the HPLC method, the RSDs of AX, NA and PD were 0.70, 0.88 and 1.17 respectively. For the TLC method, the RSDs of AX, NA and PD were 1.06, 1.37 and 0.73 respectively. The proposed chromatographic methods showed high sensitivity and selectivity for the three compounds under analysis in the laboratory prepared mixture and in the hair tonic preparation. Aminexil, Pyridoxine, Niacinamide, HPLC. The present work offers two reproducible, accurate, validated, time and cost saving alternatives for the quantitative and qualitative determination of medicated hair preparation.",2020,Journal of AOAC International,toluene,unspecified,unspecified,unspecified,niacinamide,cosmetics product study | analytical/method study,yes,"This paper describes the development of chromatographic methods for determining the presence of chemicals in a cosmetic hair preparation, which is relevant to the analysis of chemical toxicants in cosmetic products."
33036810,Allergic contact dermatitis to cosmetics: retrospective analysis of a population subjected to patch tests between 2004 and 2017.,"Cosmetics are part of the daily life of the population, and their use can lead to allergic contact dermatitis. To assess the profile of patients diagnosed with allergic contact dermatitis to cosmetics treated at a referral center for 13 years, as well as the characteristics of the clinical picture and allergens involved. This was a retrospective study, with analysis of medical records of patients attended at this service. The individuals included had a diagnostic hypothesis of allergic contact dermatitis to cosmetics and had previously been submitted to epicutaneous tests. A total of 1405 medical records were analyzed, 403 (28.7%) with suspected allergic contact dermatitis to cosmetics and 232 (16.5%) with confirmed diagnosis. Of these, 208 (89.7%) were women, and the age group most affected was 31 - 60 years. The most common locations were face in 195 cases (25.8%), cervical region in 116 (15.3%), and trunk in 96 (12.6%). The main allergens in the contact tests were toluene-sulfonamide-formaldehyde resin in 69 cases (29.7%), paraphenylenediamine in 54 (26.3%), Kathon CG® in 41 (20.7%), and fragrance-mix 1 in 29 (16.4%). In 154 (66.4%) of the 232 patients with a confirmed diagnosis of allergic contact dermatitis to cosmetics it was possible to specify the cosmetic product responsible for the lesions. The absence of some allergens considered important in the world as causes of allergic contact dermatitis, which are not readily accessible among us. The data of the analyzed population (predominance of young women), as well as the location of the lesions (face and cervical area) and the main allergens involved were consistent with those from the world literature.",2020,Anais brasileiros de dermatologia,toluene,skin | immune system,skin sensitization,unspecified,unspecified,cosmetics product study | clinical/hospital study,yes,"This paper examines the allergic contact dermatitis caused by cosmetics, which is a health effect of chemical toxicants in cosmetic products."
32831406,Mass Spectrometry of Polyurethanes.,"This review covers the applications of mass spectrometry (MS) and its hyphenated techniques to characterize polyurethane (PU) synthetic polymers and their respective hard and soft segments. PUs are commonly composed of hard segments including methylene bisphenyl diisocyanate (MDI) and toluene diisocyanate (TDI), and soft segments including polyester and polyether polyols. This literature review highlights MS techniques such as electrospray ionization (ESI), matrix assisted laser/desorption ionization (MALDI), ion mobility-mass spectrometry (IM-MS), and computational methods that have been used for the characterization of this polymer system. Here we review specific case studies where MS techniques have elucidated unique features pertaining to the makeup and structural integrity of complex PU materials and PU precursors.",2019,Polymer,toluene,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,no,"This paper reviews the applications of mass spectrometry to characterize polyurethane synthetic polymers, but does not discuss the health effects of chemical toxicants in cosmetic products."
32540071,Reduced graphene oxide-based magnetic composite for trace determination of polycyclic aromatic hydrocarbons in cosmetics by stir bar sorptive dispersive microextraction.,"This work describes a sensitive and rapid analytical method for trace determination of polycyclic aromatic hydrocarbons (PAHs) in cosmetic samples. The proposed method is based on stir bar sorptive-dispersive microextraction (SBSDME). A magnetic composite made of CoFe<sub>2</sub>O<sub>4</sub> magnetic nanoparticles embedded into reduced graphene oxide sheets is used as sorbent phase. After the extraction, the target analytes are desorbed in toluene and then analyzed by gas chromatography-mass spectrometry (GC-MS). The main parameters involved in the extraction procedure (i.e., composite amount, extraction time and desorption time) were evaluated and optimized to provide the best extraction efficiency. The method was successfully validated under the selected conditions, showing a linear range of at least up to 125 ng mL<sup>-1</sup>, instrumental and method limits of detection from 0.02 to 2.50 ng mL<sup>-1</sup> and from 0.15 to 24.22 ng g<sup>-1</sup>, respectively, and relative standard deviations (RSD) below 10 % for all the target analytes. Standard addition combined with internal standard calibration was employed for quantification. The proposed method was successfully applied to the analysis of ten PAHs in four cosmetic products of different matrix. Several analytes between 14 and 464 ng g<sup>-1</sup> were found, some of them prohibited in cosmetic products. This work expands the analytical potential of SBSDME technique to other analytes and to the use of new sorbent phases, showing the great versatility of this approach depending on the characteristics of the analytes.",2020,Journal of chromatography. A,toluene,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,,
31425671,Rising above helium: A hydrogen carrier gas chromatography flame ionization detection (GC-FID) method for the simultaneous quantification of toxic alcohols and ethylene glycol in human plasma specimens.,"Here we validate a GC, Flame Ionization Detection (GC-FID), liquid injection method using hydrogen as a carrier gas combining analysis of toxic volatile alcohols (VA): methanol, ethanol, isopropanol, acetone, as well as glycols, ethylene glycol (EG) and propylene glycol (PG), in a single method. 200 μL of calibrator, QC, or patient specimen were deproteinized with 400 μL of acetonitrile containing internal standards (10 mmol/L N-propyl alcohol for VA and 2.5 mmol/L 1,2-butanediol for glycols). GC-FID analysis using hydrogen carrier gas and nitrogen makeup gas utilized an Agilent 7890 system equipped with Agilent 7683 liquid autosampler on a 30 m × 530 μm RTX-200 fused silica column. Method validation included repeatability, recovery, carryover, linearity, lower limit of quantification (LLOQ), accuracy, selectivity and measurement uncertainty. The 8.3 min from injection to injection reduced time of analysis by 45% over a previously reported method using Helium carrier gas with no loss in resolution. Within-run and Between-run variability were ≤1.4% and ≤6.8% respectively. Recovery was 100% within a 95% confidence interval. Carryover was negligible for all but EG. LLOQ was <1 mmol/L for all analytes. The upper range of linearity was 120 mmol/L for methanol, ethanol and isopropanol, 100 mmol/L for acetone and 50 mmol/L for EG. Analytes demonstrated acceptable accuracy and measurement uncertainty using College of American Pathologists (CAP) criteria. Toluene can cause a false positive EG, while benzene, xylene and 1,3 butanediol can cause false negative EG. Converting from Helium to Hydrogen carrier gas benefits patient care through a reduction in turnaround time and provides a cost savings to the laboratory.",2019,Clinical biochemistry,toluene,blood,unspecified,unspecified,propylene glycol,cosmetics product study | clinical/hospital study | analytical/method study,,
31041411,Skin safety and health prevention: an overview of chemicals in cosmetic products.,"Cosmetic products contain a wide range of chemicals to which we are exposed every day. The aim of the study was to determine the presence of potential dangerous substances which can cause adverse health effects by examining product labels. A total of 283 products were collected from various shops in Lecce (Italy) and divided into 3 categories: rinse-off, leave-on and make-up. The label of every product was examined and a list including fragrances, preservatives and other chemicals of concern was created. Fragrances were present in 52.3% of the examined products, mostly limonene (76.9%) and linalool (64.6%) but also citronellol (34.1%), geraniol (31.5%), coumarin (30%) and hexyl cinnamal (29.2%). Preservatives showed a rate of 60% and the most frequently identified were phenoxyethanol (48.7%), sodium benzoate (35.6%), potassium sorbate (22%), methylparaben (15.2%) and MI/MCI (9.9%). The other chemicals of concern were detected in 58% of products; included PEGs (62.3%), acrylate copolymer (34%), petrolatum (17.2%), polysorbates (14,8%), BHT (14.7%), ethylhextyl methoxycinnamate (13.6%), benzophenone-1 (3.7%), benzophenone-3 (4.9%), BHA (1.6%), cocamide DEA and toluene (1.2%). The use of many of these substances is allowed within certain limits, due to their toxicity at higher concentrations. Other important aspects should be considered as, for instance, the possibility of long-term effects. On the other hand, other substances may induce several acute adverse side-effects, i.e. contact dermatitis and allergic reactions. For these reasons, an enhancement of the criteria used for cosmetics formulation is required since many chemicals used singularly or combined are potentially unsafe.",2019,Journal of preventive medicine and hygiene,toluene,skin | immune system,skin sensitization,unspecified,phenoxyethanol,cosmetics product study,,
30470938,Ethylene glycol elimination in amine loop for more efficient gas conditioning.,"The gas sweetening unit of phase 2 and 3 in South Pars Gas Field (Asalouyeh, Iran) was first simulated to investigate the effect of mono ethylene glycol (MEG) in the amine loop. MEG is commonly injected into the system to avoid hydrate formation while a few amounts of MEG is usually transferred to amine gas sweetening plant. This paper aims to address the points where MEG has negative effects on gas sweetening process and what the practical ways to reduce its effect are. The results showed that in the presence of 25% of MEG in amine loop, H<sub>2</sub>S absorption from the sour gas was increased from 1.09 to 3.78 ppm. Also, the reboiler temperature of the regenerator (from 129 to 135 °C), amine degradation and required steam and consequently corrosion (1.10 to 17.20 mpy) were increased. The energy consumption and the amount of amine make-up increase with increasing MEG loading in amine loop. In addition, due to increasing benzene, toluene, ethylbenzene and xylene (BTEX) and heavy hydrocarbon solubility in amine solution, foaming problems were observed. Furthermore, side effects of MEG presence in sulfur recovery unit (SRU) such as more transferring BTEX to SRU and catalyst deactivation were also investigated. The use of total and/or partial fresh MDEA, install insulation and coating on the area with the high potential of corrosion, optimization of operational parameters and reduction of MEG from the source were carried out to solve the problem. The simulated results were in good agreement with industrial findings. From the simulation, it was found that the problem issued by MEG has less effect when MEG concentration in lean amine loop was kept less than 15% (as such observed in the industrial plant). Furthermore, the allowable limit, source and effects of each contaminant in amine gas sweetening were illustrated.",2018,Chemistry Central journal,toluene,unspecified,unspecified,unspecified,unspecified,cosmetics product study | industrial/occupational,,
30302996,Phthalate and Organophosphate Plasticizers in Nail Polish: Evaluation of Labels and Ingredients.,"In the 2000s, nail polish manufacturers started promoting ""3-Free"" products, phasing out three widely publicized toxic chemicals: toluene, formaldehyde, and dibutyl phthalate (DnBP). However, DnBP was sometimes replaced by another endocrine-disrupting plasticizer, triphenyl phosphate (TPHP). Many new "" n-Free"" labels have since appeared, without any standardization on which n chemicals are excluded. This study aimed to compare measured plasticizer content against nail polish labels. First, we summarized definitions of labels. Then, we measured 12 phthalate and 10 organophosphate plasticizers in 40 nail polishes from 12 brands selected for popularity and label variety. We found labels ranging from 3- to 13-Free; 10-Free was the most inconsistently defined (six definitions). Our samples contained TPHP and bis(2-ethylhexyl) phthalate (DEHP) at up to 7940 and 331 μg/g, respectively. The 5- to 13-Free samples had lower TPHP levels than unlabeled or 3-Free samples (median <0.002 vs 3730 μg/g, p < 0.001). The samples that did not contain TPHP had higher DEHP levels (median 68.5 vs 1.51 μg/g, p < 0.05). We measured plasticizers above 100 μg/g in five brands that did not disclose them and in two that excluded them in labels. This study highlights inconsistencies in nail polish labels and identifies TPHP and DEHP as ingredient substitutes for DnBP.",2018,Environmental science & technology,toluene,unspecified,unspecified,nail polish,unspecified,nail product study,,
30275872,Indoor concentrations of VOCs in beauty salons; association with cosmetic practices and health risk assessment.,"The use of cosmetic products in beauty salons emits numerous kinds of toxic air pollutants. The objectives of this study were to measure the concentrations of benzene, toluene, ethylbenzene, xylene, formaldehyde, and acetaldehyde in 20 large beauty salons in Tehran and relate the observed concentrations to environmental and occupational characteristics of the salons. Samples were collected from inside and outside air of 20 selected salons located in different areas of the city. Several additional parameters were recorded during the sampling process including surface area, number of active employees, type of ventilation, type of ongoing treatments, temperature, humidity. Deterministic and stochastic health risk assessment of the compounds were performed. Indoor concentrations of each pollutant were significantly higher than its outdoor concentrations. Health risk assessment showed that benzene, formaldehyde and acetaldehyde represent a possible cancer risk in the beauty salons. In addition, toluene, ethylbenzene, and xylene had negligible non-carcinogenic risks. Ventilation with air purifier, and fan with open window were more effective than using just a fan. Concentrations of benzene and toluene were affected by the number of hair dying treatments. The concentration of xylene was affected by the number of hair styling. The concentration of formaldehyde was affected by the number of hair styling and number of nail treatments. With improved ventilation and requirements for reformulated cosmetic, concentrations of toxic air pollutants in beauty salons could be reduced.",2018,"Journal of occupational medicine and toxicology (London, England)",toluene,unspecified,carcinogenicity,unspecified,unspecified,cosmetics product study | industrial/occupational,,
30179977,Clinical Profile and Allergens in Pigmented Cosmetic Dermatitis and Allergic Contact Dermatitis to Cosmetics in India.,"Pigmented cosmetic dermatitis (PCD) is frequently encountered in dark-skinned individuals as gradual hyperpigmentation on the face without preceding erythema or itching. Little is known about the allergen profile in PCD. The aim of the study was to describe the clinical profile and common allergens in PCD and allergic contact dermatitis (ACD) to cosmetics in Delhi. Records of patients suspected of PCD and ACD to cosmetics were analyzed. All patients were patch tested with the Indian standard series, Indian cosmetic and fragrance series, and personal cosmetics and, in relevant cases, hairdresser series. One hundred six patients were analyzed. Patch test was positive in 77 cases (72.6%). Cetrimonium, gallate mix, thiomerosal, and skin lightening creams were more frequently positive in cases of PCD (P = 0.019-0.003), whereas p-phenylenediamine, toluene-2,5 diamine sulfate, p-aminophenol, m-aminophenol, and nitro-p-phenylenediamine were predominantly positive in ACD to cosmetics (P < 0.001). Preservatives, antioxidants, and skin lightening creams seem to play a role in causation of PCD, whereas hair dye allergens cause ACD to cosmetics in India.",2018,"Dermatitis : contact, atopic, occupational, drug",toluene,skin | immune system,skin sensitization | oxidative stress,hair dye,unspecified,cosmetics product study | hair product study | skin/topical study | clinical/hospital study,,
30176308,"RIFM fragrance ingredient safety assessment, p-(2,2-dimethoxyethoxy)toluene, CAS Registry Number 6324-78-3.",,2018,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,toluene,unspecified,unspecified,unspecified,unspecified,unclassified,,
29852383,"Splitless hyphenation of SFC with MS by APCI, APPI, and ESI exemplified by steroids as model compounds.","A systematic evaluation of splitless hyphenation of supercritical fluid chromatography (SFC) with mass spectrometry (MS) was performed using different techniques for ambient pressure ionization. Interfaces commonly known from HPLC-MS/MS, i.e. electrospray ionization (ESI), atmospheric pressure chemical ionization (APCI), and atmospheric pressure photo ionization (APPI), were tested for their suitability in SFC-MS/MS. A triple quadrupole MS was used for data evaluation in a targeted multi-analyte design using endogenous steroids as model compounds. Individual optimization of the ionization parameters was performed in multi-dimensional design for best support of ionization in all three techniques. A post-column make-up was used to avoid analyte precipitation in the transfer capillary but also to support ionization independently from mobile phase composition. Buffer choice and concentration as well as temperature were found crucial in ESI and APCI. Best results for the multi-analyte method were obtained in both techniques using ammonium fluoride as make-up buffer. Instead of buffer solutions different organic solvents were used as dopants in APPI to support ionization. The mobile phase constituent isopropanol was already found to support ionization in APPI, however, for many analytes the addition of toluene resulted in superior results in terms of intensity. Comparing the optimized methods in terms of limit of detection (LOD), limit of quantification (LOQ), and sensitivity (slope of calibration curve) ESI was the best choice for the multiple analyte design. Only a few analytes resulted in a different optimum ionization, if focused on separately. In terms of linear dynamic range, APCI and APPI proved superior to ESI, where calibration over the whole range of concentrations (from LOD up to 5000 pg ∗ μL<sup>-1</sup>) required quadratic regression.",2018,"Journal of chromatography. B, Analytical technologies in the biomedical and life sciences",toluene,unspecified,unspecified,unspecified,unspecified,cosmetics product study | environmental contamination | analytical/method study,,
29730403,"BTEX in indoor air of beauty salons: Risk assessment, levels and factors influencing their concentrations.","Concentrations of benzene, toluene, ethylbenzene, and xylene (BTEX) were investigated in indoor air quality of 50 beauty salons in Ardabil, Iran (2017). Ten liters of air samples were collected from each salons regarding the recommended method and analyzed by GC-FID for BTEX concentration. Also, structural and operational conditions of the salons were studied with a self-designed questioner. The results of this study show that the mean concentration of benzene (32.40 ± 26.38) higher than the recommended levels by Health Canada, ANSES and HKSAR. Among the BTEX, ethylbenzene (62.38 ± 32.37) has the most concentrations in the salons. Subsequently, the cancer risk values in different age groups of birth to <6, 6 to <21, and 21 to <81 for benzene (1.83 × 10<sup>-3</sup>, 2.76 × 10<sup>-4</sup> and 1.50 × 10<sup>-4</sup>, respectively) and ethylbenzene (4.9 × 10<sup>-4</sup>, 7.30 × 10<sup>-5</sup> and 3.52 × 10<sup>-5</sup>, respectively) for long time exposure were drastically higher than the recommended levels. The results showed that the benzene concentration is significantly influenced by the structural and operational conditions of type of ventilation system, area of the salons, the number of people in the salon, number of services in the salons, and while doing of bridal makeup.",2018,Ecotoxicology and environmental safety,toluene,unspecified,carcinogenicity,unspecified,unspecified,cosmetics product study,,
29582612,[Determination of fatty acids in natural cream and artificial cream by comprehensive two-dimensional gas chromatography-mass spectrometry].,"A method for the determination of 37 fatty acids in natural cream and artificial cream was developed by comprehensive two-dimensional gas chromatography-mass spectrometry (GC×GC-MS). The samples were extracted with toluene and acetyl chloride-methanol (1:9,v/v) solution was added to the extract for fat esterification. Finally, the fatty acids were analyzed by GC×GC-MS. The GC conditions were as follows:a DB-5 column (30 m×0.25 mm×0.25 μm) was set as the 1st dimensional column and a BPX-50 column (2.5 m×0.1 mm×0.25 μm) was the 2nd dimensional column. The primary oven temperature was programmed from 50℃ (held for 2 min) to 180℃ at a rate of 20℃/min, followed by an increase to 250℃ at 2.5℃/min, then raised up to 300℃ (held for 5 min) at 3℃/min. The ion source temperature was 200℃ with auxiliary temperature of 300℃ in scan mode. All fatty acids were separated effectively and determined accurately while the modulation period was 5s and the scan range of MS was <i>m/z</i> 40-385. This procedure was applied to analyze the fatty acids in commercial natural cream and artificial cream from Chinese markets, among which we found the characteristic components in different kinds of samples. Compared with gas chromatography-flame ionization detector (GC-FID), GC×GC-MS method was more sensitive and more components of fatty acids were detected. Conclusively, this work suggests a new technical approach in analyzing fatty acids in natural cream and artificial cream, which is meaningful to ensure the quality identification and safety of natural cream.",2018,Se pu = Chinese journal of chromatography,toluene,unspecified,unspecified,unspecified,unspecified,skin/topical study | analytical/method study,,
29478830,Determination of free formaldehyde in cosmetics containing formaldehyde-releasing preservatives by reversed-phase dispersive liquid-liquid microextraction and liquid chromatography with post-column derivatization.,"An analytical method for the determination of traces of formaldehyde in cosmetic products containing formaldehyde-releasing preservatives has been developed. The method is based on reversed-phase dispersive liquid-liquid microextraction (RP-DLLME), that allows the extraction of highly polar compounds, followed by liquid chromatography-ultraviolet/visible (LC-UV/vis) determination with post-column derivatization. The variables involved in the RP-DLLME process were studied to provide the best enrichment factors. Under the selected conditions, a mixture of 500 μL of acetonitrile (disperser solvent) and 50 μL of water (extraction solvent) was rapidly injected into 5 mL of toluene sample solution. The extracts were injected into the LC-UV/vis system using phosphate buffer 6 mmol L<sup>-1</sup> at pH 2 as mobile phase. After chromatographic separation, the eluate merged with a flow stream of pentane-2,4-dione in ammonium acetate solution as derivatizing reagent and passed throughout a post-column reactor at 85 °C in order to derivatize formaldehyde into 3,5-diacetyl-1,4-dihydrolutidine, according to Hantzsch reaction, which was finally measured spectrophotometrically at 407 nm. The method was successfully validated showing good linearity, an enrichment factor of 86 ± 2, limits of detection and quantification of 0.7 and 2.3 ng mL<sup>-1</sup>, respectively, and good repeatability (RSD < 9.2%). Finally, the proposed analytical method was applied to the determination of formaldehyde in different commercial cosmetic samples containing formaldehyde-releasing preservatives, such as bronopol, diazolidinyl urea, imidazolidinyl urea, and DMDM hydantoin, with good relative recovery values (91-113%) thus showing that matrix effects were negligible. The good analytical features of the proposed method besides of its simplicity and affordability, make it useful to carry out the quality control of cosmetic products containing formaldehyde-releasing preservatives.",2018,Journal of chromatography. A,toluene,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,,
28887091,"RIFM fragrance ingredient safety assessment, 4-isopropyl-2-methoxy-1-methylbenzene, CAS Registry Number 6379-73-3.",,2017,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,toluene,unspecified,unspecified,unspecified,unspecified,unclassified,,
28859887,"RIFM fragrance ingredient safety assessment, p-(2,2-dimethoxyethyl)toluene, CAS Registry Number 42866-91-1.",,2017,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,toluene,unspecified,unspecified,unspecified,unspecified,unclassified,,
